TransactionID,OrderID,Amount,Date,Type,DiscountApplied,DiscountID
202072,760371,733.26,2023-06-29,Sale,False,
412022,499206,2607.31,2023-04-07,Sale,False,
258581,572097,97.64,2023-08-29,Sale,True,894444.0
123783,869344,2773.6,2022-01-31,Sale,False,
812721,505555,3662.14,2023-10-03,Sale,False,
127597,766553,762.37,2023-03-14,Sale,False,
344807,673455,3643.59,2023-06-08,Sale,False,
298188,847356,1225.93,2023-01-08,Sale,False,
589236,144001,3517.48,2023-02-08,Sale,False,
59009,917805,1954.28,2022-09-03,Sale,True,253835.0
371980,769527,923.92,2023-08-21,Sale,True,894444.0
914667,829878,1551.95,2023-12-17,Processing,True,79329.0
697609,830527,129.44,2023-02-25,Sale,False,
696678,922186,2585.35,2023-10-07,Sale,False,
595674,738627,305.5,2022-01-26,Sale,False,
235191,199369,1172.39,2023-07-13,Sale,False,
983922,808349,2687.29,2023-03-31,Sale,False,
197847,785073,3296.73,2023-06-06,Sale,False,
759401,671830,233.0,2023-09-15,Sale,False,
535855,507690,4963.59,2022-03-08,Sale,False,
424958,482964,2030.12,2022-01-08,Sale,False,
769259,27297,478.02,2022-10-25,Sale,False,
513733,493244,4533.52,2021-12-03,Sale,False,
357802,702887,595.3,2022-01-13,Sale,False,
715030,400337,2482.75,2022-07-23,Sale,False,
826931,862687,2346.3,2023-01-16,Sale,False,
755321,783208,1136.18,2022-06-23,Sale,False,
756767,359533,704.41,2022-07-05,Sale,False,
567791,439200,2477.37,2021-11-17,Sale,False,
657482,643879,3507.5,2022-08-15,Sale,False,
697942,594356,300.29,2023-12-01,Sale,False,
106001,657587,4480.31,2023-06-29,Sale,False,
240592,610301,274.87,2022-08-28,Sale,True,253835.0
26142,228261,2099.84,2022-06-16,Sale,False,
450391,213280,3722.18,2023-07-13,Sale,False,
591272,107939,4029.99,2023-07-15,Sale,False,
237544,441267,3708.55,2022-09-19,Sale,False,
240082,820076,4251.75,2023-02-06,Sale,False,
354887,330864,955.98,2023-12-14,Processing,True,79329.0
34405,755908,1801.75,2023-07-06,Sale,False,
585116,871796,3797.76,2022-06-24,Sale,False,
258762,208798,4651.16,2022-11-02,Sale,False,
690983,838106,4720.89,2023-01-01,Sale,True,328677.0
114096,389850,3263.29,2023-02-19,Sale,False,
790739,48980,4634.89,2022-02-02,Sale,False,
866100,596120,2682.53,2022-02-26,Sale,False,
669301,59341,794.98,2022-05-24,Sale,False,
506308,550862,1685.21,2022-11-18,Sale,False,
503515,718284,3856.85,2022-08-22,Sale,True,253835.0
278681,308706,4978.01,2023-06-04,Sale,False,
423063,626331,1812.51,2022-10-25,Sale,False,
872506,287918,4430.14,2023-07-02,Sale,False,
762462,486159,4151.05,2022-04-02,Sale,False,
48732,110464,4258.18,2022-12-29,Sale,False,
634073,270057,1871.05,2021-11-27,Sale,True,594216.0
702806,820094,3216.45,2021-11-23,Sale,False,
872306,92835,1015.68,2023-06-16,Sale,False,
378659,144069,1684.68,2023-10-31,Sale,False,
957564,957235,2983.1,2022-07-01,Sale,False,
739970,478193,2556.88,2022-05-31,Sale,False,
445675,973486,230.71,2022-11-15,Sale,False,
195439,599985,4730.55,2022-04-11,Sale,False,
898152,747944,3198.34,2022-03-22,Sale,False,
399217,958957,3466.58,2023-08-14,Sale,False,
677762,546541,4177.76,2022-12-18,Sale,True,167905.0
237567,94225,2188.41,2023-06-28,Sale,False,
500535,557119,1320.99,2022-05-20,Sale,False,
950080,792735,505.44,2023-10-05,Sale,False,
514732,921682,3268.14,2023-01-01,Sale,True,328677.0
997873,58668,4072.49,2023-08-18,Sale,False,
771649,344792,1584.6,2022-07-25,Sale,False,
178981,902171,3796.25,2023-10-21,Sale,False,
910416,89094,2674.95,2022-05-11,Sale,False,
585869,494745,1008.25,2022-09-07,Sale,True,253835.0
172351,311317,1743.91,2023-02-04,Sale,False,
84007,234882,1882.64,2023-02-06,Sale,False,
182812,208615,4189.19,2022-03-12,Sale,False,
466063,162720,3687.67,2023-02-23,Sale,False,
679589,481427,4872.4,2022-12-23,Sale,True,167905.0
453036,235998,3067.6,2023-06-12,Sale,False,
910460,602374,4865.75,2023-04-06,Sale,False,
157626,637896,3582.96,2022-08-23,Sale,True,253835.0
729226,260924,877.79,2022-05-18,Sale,False,
202989,748029,1694.55,2022-04-22,Sale,False,
466971,772554,1498.75,2023-12-04,Processing,False,
370101,921163,3577.32,2022-10-23,Sale,False,
990927,125173,3367.54,2023-07-19,Sale,False,
652792,882611,996.97,2023-08-20,Sale,True,894444.0
890616,593214,2965.03,2022-11-27,Sale,True,631882.0
143801,473582,2435.43,2023-05-23,Sale,False,
224609,72629,4733.14,2023-01-12,Sale,False,
503888,669956,4371.83,2021-11-25,Sale,True,594216.0
15936,531139,1571.39,2023-01-04,Sale,True,328677.0
860605,89542,2118.82,2022-08-09,Sale,False,
806801,467232,2959.69,2023-06-10,Sale,False,
752861,335649,2311.62,2022-09-02,Sale,True,253835.0
409595,744923,3966.11,2022-11-03,Sale,False,
587180,738868,1775.77,2022-08-20,Sale,True,253835.0
242965,79614,1775.03,2023-03-18,Sale,False,
799687,533081,3346.53,2022-12-27,Sale,False,
544743,161693,2582.47,2022-02-10,Sale,False,
165487,681784,3721.42,2023-10-21,Sale,False,
885095,966924,1597.2,2022-11-16,Sale,False,
106596,125546,4027.54,2023-09-10,Sale,True,894444.0
483414,189614,4727.97,2023-11-03,Sale,False,
831726,540420,837.42,2022-05-13,Sale,False,
500538,885547,4208.71,2022-10-16,Sale,False,
513735,766208,1988.02,2023-11-12,Sale,False,
396339,773737,62.38,2022-12-16,Sale,True,167905.0
654220,241211,1447.94,2022-01-23,Sale,False,
572937,260778,1862.97,2022-05-05,Sale,False,
479354,894422,3628.6,2023-07-24,Sale,False,
143241,156983,157.24,2023-06-10,Sale,False,
580804,96759,4958.95,2022-06-09,Sale,False,
394364,127656,871.2,2023-07-14,Sale,False,
110530,932942,2975.29,2022-03-10,Sale,False,
312147,941135,140.0,2023-11-12,Sale,False,
763424,980603,1782.38,2023-10-28,Sale,False,
540691,7214,483.87,2022-05-27,Sale,False,
757773,875102,1405.48,2023-01-30,Sale,False,
988915,308819,3186.54,2023-12-01,Sale,False,
172987,90887,867.36,2022-07-17,Sale,False,
850508,523714,1623.01,2023-10-11,Sale,False,
230018,598391,378.22,2023-09-09,Sale,True,894444.0
826016,198542,1882.55,2023-09-14,Sale,False,
462090,658212,4960.01,2022-10-15,Sale,False,
782095,251227,2664.93,2022-07-22,Sale,False,
268115,991318,2189.57,2023-02-04,Sale,False,
883449,143395,4320.41,2023-04-27,Sale,False,
363496,963,315.16,2023-11-12,Sale,False,
810131,576680,4350.62,2022-12-15,Sale,True,167905.0
831163,924789,4826.95,2022-07-13,Sale,False,
66679,233992,169.58,2021-12-23,Sale,True,574707.0
486664,920616,409.12,2022-07-08,Sale,False,
238958,743947,4527.87,2022-01-29,Sale,False,
458882,736033,3102.19,2022-12-30,Sale,False,
621664,140775,2359.7,2021-12-28,Sale,False,
361233,941711,444.58,2023-08-29,Sale,True,894444.0
846490,41149,4492.81,2023-06-06,Sale,False,
898499,729363,117.56,2022-11-05,Sale,False,
690661,704277,1922.69,2023-02-21,Sale,False,
586302,198586,881.26,2023-02-08,Sale,False,
302194,22461,1077.41,2023-07-13,Sale,False,
730113,553199,4021.81,2023-02-14,Sale,False,
955845,152810,4518.61,2023-02-12,Sale,False,
367644,852446,107.09,2022-05-22,Sale,False,
415227,627681,4542.38,2023-07-24,Sale,False,
207765,462205,1946.1,2023-08-02,Sale,False,
784203,971221,2220.51,2022-05-25,Sale,False,
792525,143591,2827.48,2022-09-04,Sale,True,253835.0
953300,442566,664.92,2023-04-20,Sale,False,
183777,830253,4318.16,2022-04-20,Sale,False,
27350,344080,1686.88,2022-07-14,Sale,False,
482107,603509,3082.49,2022-03-19,Sale,False,
396583,822674,4562.72,2023-12-20,Processing,True,79329.0
297951,102738,1163.31,2023-02-06,Sale,False,
172643,308081,4917.66,2022-10-17,Sale,False,
321779,514778,1685.66,2023-09-08,Sale,True,894444.0
74914,861357,2361.21,2023-08-18,Sale,False,
95323,417988,3420.58,2023-10-17,Sale,False,
586201,951367,1808.7,2023-11-18,Sale,False,
493897,869783,4842.11,2023-09-12,Sale,False,
122403,857514,3841.83,2022-08-25,Sale,False,
783348,864746,78.67,2023-11-27,Sale,True,17178.0
229177,18094,2776.47,2023-10-31,Sale,False,
331589,60993,410.92,2022-10-30,Sale,False,
410563,163064,1925.04,2023-05-10,Sale,False,
852018,947611,2566.37,2022-10-23,Sale,False,
850231,538422,3104.64,2023-09-08,Sale,True,894444.0
308237,718409,67.86,2022-11-13,Sale,False,
750747,639318,1591.05,2023-05-11,Sale,False,
863915,181953,2203.49,2023-03-29,Sale,False,
290952,821225,4553.12,2023-04-10,Sale,False,
295206,694003,4595.76,2022-01-08,Sale,False,
852301,894459,4788.78,2023-04-01,Sale,False,
744020,240996,4821.88,2021-12-25,Sale,True,574707.0
699302,805500,1743.9,2022-07-23,Sale,False,
680374,286803,837.67,2022-07-07,Sale,False,
339304,387890,4243.8,2023-08-22,Sale,True,894444.0
606611,776528,3032.63,2022-10-05,Sale,False,
73073,749426,714.58,2023-12-10,Processing,True,79329.0
307562,568691,2599.5,2023-09-04,Sale,False,
161327,8261,1157.94,2022-02-14,Sale,False,
719858,185205,1841.88,2023-11-16,Sale,False,
727735,168946,4271.22,2022-08-26,Sale,True,253835.0
49563,496269,3069.26,2023-08-22,Sale,True,894444.0
768627,999446,3420.8,2023-06-07,Sale,False,
326176,296418,2374.06,2023-09-30,Sale,False,
559068,417358,368.18,2022-01-07,Sale,False,
323399,603791,1393.55,2023-08-10,Sale,False,
967130,405486,434.72,2022-03-09,Sale,False,
375241,946732,4886.82,2023-07-10,Sale,False,
407545,942420,2801.08,2022-12-31,Sale,False,
663942,355544,1207.86,2023-12-09,Processing,False,
276086,701404,102.46,2022-01-06,Sale,False,
86199,245684,3093.56,2022-03-21,Sale,False,
312764,518911,89.44,2022-06-19,Sale,False,
857345,669262,3441.88,2022-09-02,Sale,True,253835.0
652776,369403,155.1,2022-12-22,Sale,False,
531894,1856,1207.58,2023-12-19,Processing,True,79329.0
764644,856000,2212.75,2023-09-05,Sale,True,894444.0
462639,288660,1645.49,2022-10-01,Sale,False,
332509,559794,673.29,2022-11-27,Sale,True,631882.0
115373,848907,776.86,2022-02-19,Sale,False,
437993,76186,3059.36,2022-01-03,Sale,True,546000.0
573527,312603,3385.34,2022-06-22,Sale,False,
832618,403340,1112.71,2023-07-25,Sale,False,
151158,935850,2114.69,2022-07-15,Sale,False,
816716,925788,1579.68,2023-01-29,Sale,False,
725901,477326,1144.81,2022-08-29,Sale,True,253835.0
391796,53182,1205.42,2022-02-13,Sale,False,
911237,478094,2464.11,2022-08-15,Sale,False,
941286,846156,1703.45,2022-07-07,Sale,False,
655396,132317,4046.3,2022-08-24,Sale,True,253835.0
435478,270126,400.75,2022-11-18,Sale,False,
614540,119306,1817.68,2023-10-03,Sale,False,
788542,820390,1498.19,2023-10-14,Sale,False,
625798,612966,4608.89,2022-08-30,Sale,True,253835.0
274278,44480,1085.4,2022-05-21,Sale,False,
652205,909123,3132.23,2023-10-29,Sale,False,
937815,984430,450.44,2023-07-20,Sale,False,
403193,92851,1091.72,2022-05-04,Sale,False,
21070,66143,4195.27,2022-09-18,Sale,False,
306873,952126,3234.36,2022-03-13,Sale,False,
794493,726741,3188.24,2023-11-01,Sale,False,
559043,654581,3887.21,2023-04-24,Sale,False,
819505,791148,2689.3,2021-12-31,Sale,False,
870331,984351,3127.79,2022-12-24,Sale,False,
451412,525404,4287.48,2022-10-05,Sale,False,
803568,970997,946.67,2023-12-11,Refund,True,79329.0
727080,143442,1152.39,2023-03-22,Sale,False,
468429,525347,3612.82,2023-12-19,Processing,True,79329.0
238841,680203,2521.84,2023-04-16,Sale,False,
159477,230163,1615.11,2022-08-31,Sale,True,253835.0
39688,361443,4181.45,2023-05-28,Sale,False,
39300,512059,3803.01,2022-07-20,Sale,False,
612916,91741,363.58,2021-12-14,Sale,True,574707.0
988882,454213,2666.43,2022-08-15,Sale,False,
513232,603974,1460.76,2023-04-02,Sale,False,
855885,511448,4934.05,2021-12-04,Sale,False,
398067,608355,4314.21,2023-12-11,Processing,True,79329.0
942641,375397,4954.7,2023-04-19,Sale,False,
416691,275488,4493.69,2022-04-26,Sale,False,
454178,841927,4820.05,2022-10-30,Sale,False,
836751,252651,4418.83,2023-04-15,Sale,False,
32897,696642,704.51,2022-11-08,Sale,False,
978424,35001,317.49,2023-04-12,Sale,False,
307274,91005,852.46,2023-05-19,Sale,False,
38675,34489,4078.17,2022-01-28,Sale,False,
838898,833852,466.63,2023-06-08,Sale,False,
603656,101646,3325.45,2023-03-29,Sale,False,
707592,426699,2144.36,2023-04-06,Sale,False,
404765,52001,286.04,2023-08-11,Sale,False,
325058,833355,4910.58,2021-11-17,Sale,False,
460428,255081,604.33,2023-07-26,Sale,False,
637275,69282,4491.23,2023-04-01,Sale,False,
13589,154078,2256.9,2023-05-02,Sale,False,
132222,646876,4599.61,2022-01-31,Sale,False,
190091,880649,1788.92,2022-06-14,Sale,False,
518581,201578,3289.17,2023-01-06,Sale,False,
253787,806472,2684.21,2023-04-20,Sale,False,
825863,187031,4623.91,2021-11-20,Sale,False,
202389,363568,836.46,2023-08-24,Sale,True,894444.0
782013,341925,3645.03,2023-10-07,Sale,False,
81924,20910,709.03,2021-12-08,Sale,False,
802069,534474,1284.32,2023-09-22,Sale,False,
749633,900132,387.51,2023-04-13,Sale,False,
261870,792526,2647.72,2022-04-20,Sale,False,
962184,290266,2668.12,2022-06-03,Sale,False,
460205,806588,4158.61,2023-07-15,Sale,False,
895151,186997,815.26,2023-06-23,Sale,False,
780678,157375,975.28,2023-12-07,Processing,False,
98693,732351,2843.76,2022-05-16,Sale,False,
941497,537315,2512.28,2022-09-06,Sale,True,253835.0
649961,292565,164.06,2022-02-06,Sale,False,
445064,55784,681.68,2022-04-01,Sale,False,
391561,87996,1372.29,2022-05-18,Sale,False,
946275,945151,400.4,2022-04-07,Sale,False,
373980,999783,3609.65,2022-09-07,Sale,True,253835.0
106040,118915,2665.86,2023-04-04,Sale,False,
205106,661015,562.35,2021-12-19,Sale,True,574707.0
151566,351087,3544.8,2023-09-10,Sale,True,894444.0
955824,834161,2304.08,2023-03-26,Sale,False,
310253,87378,1815.35,2022-05-24,Sale,False,
510127,819127,1169.03,2023-10-19,Sale,False,
569011,323308,3089.52,2023-01-12,Sale,False,
265194,909442,3387.26,2023-06-26,Sale,False,
747444,4736,290.43,2023-12-05,Processing,False,
15647,755412,2154.08,2023-09-21,Sale,False,
547445,397512,2300.85,2022-01-30,Sale,False,
978479,696973,2767.78,2023-07-01,Sale,False,
572741,452385,4720.37,2022-08-02,Sale,False,
112243,338103,4893.55,2022-01-21,Sale,False,
358464,921500,2042.9,2022-06-10,Sale,False,
660875,511145,4767.83,2022-05-23,Sale,False,
300130,294639,1111.49,2023-08-17,Sale,False,
942290,981585,453.15,2023-11-07,Sale,False,
66650,555191,542.79,2022-05-19,Sale,False,
215162,253122,4003.72,2023-08-27,Sale,True,894444.0
493365,397698,3620.26,2022-08-05,Sale,False,
472576,486171,3647.35,2023-02-02,Sale,False,
909224,422703,873.12,2023-03-18,Sale,False,
289468,294239,2707.27,2022-10-17,Sale,False,
691667,641717,564.64,2023-11-26,Sale,True,17178.0
349076,295146,1965.48,2023-12-13,Processing,True,79329.0
952394,697051,4261.99,2022-04-09,Sale,False,
753272,604067,2677.7,2022-05-23,Sale,False,
104458,238669,2640.02,2022-09-14,Sale,False,
142197,577251,85.57,2022-07-20,Sale,False,
71348,917089,2735.0,2023-02-23,Sale,False,
975965,639260,4392.83,2022-01-29,Sale,False,
261522,228522,1839.01,2022-11-16,Sale,False,
663637,924351,4385.29,2022-01-14,Sale,False,
436782,194304,3764.64,2023-11-12,Sale,False,
36239,459222,1087.62,2022-04-03,Sale,False,
905096,827438,2432.99,2022-10-24,Sale,False,
124162,474540,587.35,2021-12-15,Sale,True,574707.0
494145,883372,1865.44,2023-07-21,Sale,False,
701057,72261,3786.25,2022-09-15,Sale,False,
316344,850448,2245.69,2022-04-06,Sale,False,
649606,786646,3417.47,2022-10-31,Sale,False,
897620,676604,4478.7,2022-01-21,Sale,False,
608574,846639,3586.08,2022-02-19,Sale,False,
557255,205559,1808.05,2023-03-12,Sale,False,
491765,381650,4072.54,2023-09-08,Sale,False,
622232,245581,2538.06,2023-12-19,Processing,True,79329.0
59086,100733,3297.73,2023-05-04,Sale,False,
942977,474143,4650.21,2022-03-30,Sale,False,
984945,715560,4288.63,2023-02-13,Sale,False,
90641,596655,3907.73,2023-03-16,Sale,False,
311916,94421,2338.01,2022-08-01,Sale,False,
591227,295204,4227.13,2022-06-27,Sale,False,
183436,46763,422.46,2023-04-25,Sale,False,
258241,722548,3651.67,2021-12-06,Sale,False,
696659,462037,1037.8,2022-08-05,Sale,False,
149263,666295,1037.1,2022-10-06,Sale,False,
961128,307607,1476.03,2023-04-26,Sale,False,
892442,454318,3954.05,2023-04-04,Sale,False,
570647,463701,1586.8,2022-06-27,Sale,False,
178726,869510,4560.76,2022-12-06,Sale,False,
16911,922873,3092.23,2023-03-02,Sale,False,
145177,879504,1395.64,2023-03-20,Sale,False,
104651,494577,3235.17,2022-05-13,Sale,False,
823984,264077,2874.93,2022-08-25,Sale,True,253835.0
700815,396257,678.18,2023-10-18,Sale,False,
632029,830452,1722.6,2023-02-02,Sale,False,
113479,354769,4601.57,2022-09-04,Sale,True,253835.0
143965,894020,4684.8,2023-10-05,Sale,False,
577257,245074,4671.91,2022-08-07,Sale,False,
341553,337651,1476.22,2022-06-01,Sale,False,
695057,373493,3393.67,2022-07-17,Sale,False,
838888,521498,2212.4,2023-06-03,Sale,False,
669733,775453,2883.31,2022-01-05,Sale,True,546000.0
170745,137,3153.2,2022-07-17,Sale,False,
793689,869164,4430.0,2023-12-14,Processing,True,79329.0
782192,795015,3595.47,2023-02-18,Sale,False,
626791,417830,746.66,2021-12-26,Sale,False,
615996,716243,521.75,2022-10-27,Sale,False,
94622,947021,534.68,2023-05-19,Sale,False,
769545,276851,3671.76,2022-01-28,Sale,False,
298343,241026,1195.99,2021-11-26,Sale,True,594216.0
547797,419288,3821.67,2023-03-18,Sale,False,
878952,296910,1299.54,2023-01-19,Sale,False,
944018,670461,523.17,2023-07-09,Sale,False,
905190,47206,1686.08,2022-08-20,Sale,True,253835.0
622265,323741,4031.66,2022-04-07,Sale,False,
864900,248502,695.49,2022-12-09,Sale,False,
568132,4935,3784.24,2023-02-03,Sale,False,
924224,541638,976.15,2022-11-09,Sale,False,
230144,59438,3954.12,2022-09-06,Sale,True,253835.0
866622,205852,1369.22,2022-11-13,Sale,False,
789039,32276,615.11,2022-08-23,Sale,True,253835.0
678190,671451,4315.61,2022-09-26,Sale,False,
890636,86134,2923.91,2023-01-24,Sale,False,
305836,766806,3370.79,2023-09-27,Sale,False,
564547,671890,2171.31,2023-02-12,Sale,False,
884126,48048,3765.35,2023-06-14,Sale,False,
420490,835775,4053.37,2023-10-10,Sale,False,
450145,728648,2296.33,2023-12-01,Sale,False,
199779,35268,331.8,2023-06-09,Sale,False,
645463,913902,3138.01,2023-03-01,Sale,False,
906264,87821,4144.99,2023-02-13,Sale,False,
278338,11363,1456.96,2023-03-14,Sale,False,
836894,53798,3899.87,2022-08-04,Sale,False,
189933,653626,2511.09,2023-10-12,Sale,False,
712349,472973,3204.23,2023-12-20,Processing,True,79329.0
365075,530932,1771.61,2022-03-08,Sale,False,
48586,781012,720.33,2023-02-10,Sale,False,
798643,623582,2081.6,2023-07-22,Sale,False,
701034,100465,130.36,2022-05-27,Sale,False,
871071,187146,2829.43,2022-10-23,Sale,False,
965635,465372,2986.84,2022-10-08,Sale,False,
816097,676776,3736.26,2022-06-02,Sale,False,
477090,325865,2495.87,2023-05-17,Sale,False,
688882,821926,1340.97,2022-05-23,Sale,False,
264173,75216,3950.2,2022-07-09,Sale,False,
526145,631711,4766.22,2023-04-15,Sale,False,
377710,397327,2426.57,2023-03-31,Sale,False,
351469,200461,3648.73,2022-12-11,Sale,True,167905.0
936250,453102,2073.91,2022-01-05,Sale,True,546000.0
561222,597420,1935.14,2022-06-27,Sale,False,
188983,387635,812.55,2023-04-02,Sale,False,
611071,690903,1892.49,2022-09-11,Sale,False,
90341,264014,2448.57,2022-07-15,Sale,False,
217970,926142,4562.41,2023-10-19,Sale,False,
568163,517067,343.37,2022-12-04,Sale,False,
483533,458446,1477.49,2023-10-22,Sale,False,
379203,266730,4766.01,2022-08-27,Sale,True,253835.0
823978,412255,1673.36,2022-04-24,Sale,False,
116831,533759,218.08,2022-05-09,Sale,False,
455895,922040,3785.73,2022-02-21,Sale,False,
131700,932975,4640.81,2022-06-30,Sale,False,
332779,462180,621.17,2022-04-18,Sale,False,
90691,23436,3087.8,2021-12-04,Sale,False,
529424,909064,2160.01,2023-01-06,Sale,False,
833900,783115,2323.84,2022-12-19,Sale,True,167905.0
246028,522212,998.74,2023-04-15,Sale,False,
731464,856542,4618.49,2023-07-12,Sale,False,
223467,13007,691.04,2023-11-06,Sale,False,
405177,217377,3325.74,2022-08-23,Sale,True,253835.0
423657,563980,4099.12,2022-02-10,Sale,False,
719861,298620,1666.37,2021-12-17,Sale,True,574707.0
220652,794725,4900.43,2022-07-01,Sale,False,
856791,810759,2039.65,2022-12-24,Sale,True,167905.0
393948,500541,2911.18,2021-11-21,Sale,False,
22751,699364,3955.29,2022-11-23,Sale,False,
272154,807615,719.67,2021-11-30,Sale,False,
396126,556235,2169.79,2023-07-29,Sale,False,
332946,746753,3855.66,2021-12-15,Sale,True,574707.0
207058,334357,2521.99,2022-09-07,Sale,True,253835.0
630630,706358,4666.9,2023-06-18,Sale,False,
407041,469971,2594.71,2022-11-11,Sale,False,
475760,862250,4965.85,2023-01-02,Sale,True,328677.0
222554,9150,2185.47,2022-12-16,Sale,True,167905.0
969251,197433,4786.6,2021-11-27,Sale,True,594216.0
54277,225499,1005.37,2023-06-19,Sale,False,
950947,23205,186.89,2022-01-20,Sale,False,
749288,699706,2313.69,2022-12-11,Sale,True,167905.0
473432,659301,3748.56,2021-11-26,Sale,True,594216.0
718156,482562,2489.83,2022-03-12,Sale,False,
406722,610655,3080.34,2023-04-17,Sale,False,
359595,781098,2357.63,2023-06-25,Sale,False,
972918,871120,4429.42,2023-05-04,Sale,False,
573512,870728,1030.7,2022-05-24,Sale,False,
294011,622659,3024.82,2022-10-30,Sale,False,
408773,229679,3165.32,2022-12-03,Sale,False,
513637,978013,329.06,2023-06-28,Sale,False,
147524,725070,1035.39,2023-11-19,Sale,False,
509272,321467,1709.45,2023-10-05,Sale,False,
344441,263222,4902.19,2022-07-21,Sale,False,
294129,234715,3701.62,2022-03-04,Sale,False,
227167,83191,2969.39,2023-09-11,Sale,False,
70094,304130,2584.39,2023-07-24,Sale,False,
84871,531125,2330.99,2023-01-13,Sale,False,
559773,773427,796.55,2023-07-13,Sale,False,
567066,493366,2121.73,2022-02-07,Sale,False,
316817,936847,3175.99,2022-01-28,Sale,False,
621260,339270,682.03,2022-09-22,Sale,False,
671347,974945,1020.64,2023-08-28,Sale,True,894444.0
252595,43550,3818.25,2022-06-20,Sale,False,
819622,100696,3533.95,2023-12-22,Processing,True,79329.0
567995,376523,3496.04,2022-10-03,Sale,False,
380068,87726,3120.78,2022-01-10,Sale,False,
296827,270591,396.7,2021-12-07,Sale,False,
822243,508946,2825.11,2022-07-30,Sale,False,
792804,410597,3948.64,2022-04-07,Sale,False,
189214,399139,3876.26,2023-03-26,Sale,False,
498986,935749,4447.66,2023-09-10,Sale,True,894444.0
88991,903324,2606.37,2023-03-27,Sale,False,
582840,14006,92.22,2023-10-29,Sale,False,
575746,29157,4615.0,2022-09-06,Sale,True,253835.0
492964,676084,4729.37,2022-12-03,Sale,False,
403725,69693,1998.89,2023-07-07,Sale,False,
74266,846169,1560.81,2023-07-20,Sale,False,
197155,334163,1307.72,2023-09-08,Sale,True,894444.0
344656,428764,4668.74,2023-05-14,Sale,False,
222225,567559,2348.87,2023-01-05,Sale,True,328677.0
429517,261629,4591.23,2022-12-24,Sale,True,167905.0
947428,402405,889.14,2023-01-06,Sale,False,
473850,311193,3963.22,2023-09-06,Sale,True,894444.0
731496,318971,2842.57,2022-09-15,Sale,False,
960102,53481,3416.24,2023-11-14,Sale,False,
785423,955810,4813.49,2022-09-01,Sale,True,253835.0
5889,785981,4613.62,2023-01-15,Sale,False,
702523,159563,2290.95,2022-03-30,Sale,False,
232677,93206,578.96,2022-11-27,Sale,False,
96401,1082,3692.08,2023-09-05,Sale,True,894444.0
379820,977693,3770.67,2022-08-09,Sale,False,
346150,856384,2089.53,2022-01-26,Sale,False,
547659,671727,1735.57,2022-10-04,Sale,False,
4454,981555,1629.72,2021-11-27,Sale,True,594216.0
976735,894517,915.43,2021-12-31,Sale,False,
565607,57528,3629.91,2022-01-01,Sale,True,546000.0
227048,896094,2385.0,2022-07-18,Sale,False,
912262,43781,1238.87,2022-06-26,Sale,False,
638884,253731,377.36,2023-01-03,Sale,True,328677.0
301723,945090,4888.59,2022-11-02,Sale,False,
288265,519206,4893.65,2023-02-20,Sale,False,
294220,285719,2208.48,2023-08-24,Sale,True,894444.0
119101,118479,571.83,2022-06-28,Sale,False,
985338,440169,4171.84,2023-09-25,Sale,False,
268983,23775,2651.44,2022-08-29,Sale,True,253835.0
333374,969978,4493.05,2021-11-22,Sale,False,
322222,238622,2126.57,2022-01-13,Sale,False,
763158,885487,4710.17,2023-04-14,Sale,False,
365604,870514,4141.43,2022-04-05,Sale,False,
57978,375802,1753.15,2021-12-31,Sale,False,
882421,411775,3802.68,2023-10-18,Sale,False,
729214,115018,4280.57,2023-01-05,Sale,True,328677.0
17536,17146,204.31,2023-09-13,Sale,False,
622141,437850,2718.66,2021-11-30,Sale,False,
769152,742361,1059.76,2023-07-04,Sale,False,
658427,431671,2758.41,2023-05-19,Sale,False,
321028,760282,4313.03,2023-08-31,Sale,True,894444.0
343894,217551,4518.7,2023-08-22,Sale,True,894444.0
860882,948117,1517.05,2021-12-16,Sale,False,
607921,456954,4565.06,2022-06-23,Sale,False,
695658,184477,944.89,2022-05-23,Sale,False,
990256,400776,4941.06,2023-10-05,Sale,False,
767709,156598,3146.64,2022-02-02,Sale,False,
618141,655342,2921.96,2021-12-18,Sale,True,574707.0
972349,924422,179.46,2022-09-23,Sale,False,
638291,170763,4718.05,2022-01-18,Sale,False,
604850,245039,839.71,2022-10-12,Sale,False,
968558,83366,360.73,2022-07-20,Sale,False,
430837,397791,3527.24,2022-06-27,Sale,False,
112178,511053,1015.47,2022-08-14,Sale,False,
661376,211289,2053.09,2022-12-27,Sale,False,
144600,969091,3116.81,2023-08-01,Sale,False,
489575,321912,2371.44,2022-06-09,Sale,False,
158331,806001,3959.28,2023-09-30,Sale,False,
510057,38705,1608.94,2022-12-09,Sale,False,
647276,782267,1916.27,2023-11-05,Sale,False,
771901,474172,4018.6,2022-09-25,Sale,False,
423394,560387,2441.8,2022-05-20,Sale,False,
897962,762451,4352.04,2022-06-13,Sale,False,
935406,464333,4422.23,2022-08-01,Sale,False,
36547,325969,4835.79,2022-07-13,Sale,False,
408163,647242,4874.02,2023-11-08,Sale,False,
651460,494819,1092.95,2022-11-17,Sale,False,
315717,565962,4831.26,2022-09-23,Sale,False,
910197,598402,2941.3,2023-09-11,Sale,False,
658748,477097,2015.62,2023-10-07,Sale,False,
285869,363623,3035.73,2022-12-14,Sale,True,167905.0
233730,240887,787.54,2023-04-24,Sale,False,
878072,944113,2280.05,2023-06-08,Sale,False,
