OrderDetailID,OrderID,ProductID,Quantity,Price,TotalAmount
184117,823494,2206,3,1483.74,4451.22
826906,823494,7761,2,310.8,621.6
240710,823494,9415,2,986.66,1973.32
432604,727046,2949,3,1392.35,4177.049999999999
292391,727046,3090,2,130.39,260.78
982828,727046,5726,1,636.42,636.42
122268,105439,7747,1,740.59,740.59
587495,12240,7883,1,1179.77,1179.77
841976,943839,7569,1,285.31,285.31
965567,798580,8784,1,550.3,550.3
100252,777854,3962,1,582.1,582.1
707767,777854,7569,2,285.31,570.62
326282,777854,688,2,1114.22,2228.44
653016,460455,1089,3,1373.0,4119.0
707434,460455,876,1,430.56,430.56
224417,698953,3797,2,862.43,1724.86
440704,698953,7177,2,883.85,1767.7
819852,698953,3892,1,1324.62,1324.62
331215,124500,2206,1,1483.74,1483.74
832132,124500,4882,5,893.12,4465.6
524811,124500,4071,1,956.73,956.73
75485,985744,3687,1,969.4,969.4
299866,594324,2323,1,163.41,163.41
75680,756259,2066,1,1364.6,1364.6
129636,358937,232,1,314.82,314.82
147051,358937,8862,2,219.82,439.64
20232,358937,8101,5,1148.2,5741.0
283483,32643,8121,1,330.78,330.78
548108,465673,5475,3,182.27,546.8100000000001
820799,58314,1799,1,1367.5,1367.5
900747,897775,4969,1,889.71,889.71
443144,897775,6436,2,351.84,703.68
396159,897775,8769,1,192.04,192.04
36915,389119,9891,1,1002.8,1002.8
677218,389119,8188,2,267.66,535.32
329634,220068,1095,2,1349.17,2698.34
729037,220068,8854,2,365.99,731.98
121997,874552,4537,2,641.1,1282.2
403359,874552,1308,2,193.92,387.84
34752,874552,8463,1,295.87,295.87
79905,786794,7761,1,310.8,310.8
261032,786794,4438,2,1256.48,2512.96
447450,786794,9415,1,986.66,986.66
273874,328801,9410,4,594.08,2376.32
237127,328801,8241,1,1102.11,1102.11
987581,328801,5157,1,916.11,916.11
65323,638282,2614,1,638.09,638.09
362872,880957,6832,1,1094.28,1094.28
969974,318318,8040,1,1262.0,1262.0
734159,318318,2226,3,1315.98,3947.94
339725,517999,6059,1,1352.99,1352.99
1202,868182,688,1,1114.22,1114.22
267815,868182,4455,1,771.96,771.96
327585,738384,8134,1,142.15,142.15
652955,738384,5806,3,1451.93,4355.79
15357,714381,4248,2,525.49,1050.98
449868,714381,5619,2,1312.08,2624.16
551811,714381,6832,1,1094.28,1094.28
165903,234745,6711,2,265.31,530.62
998871,234745,5726,2,636.42,1272.84
44493,922018,8027,1,1430.95,1430.95
444837,922018,9407,2,267.44,534.88
146164,128227,5624,1,1235.6,1235.6
892133,128227,1887,2,801.03,1602.06
423714,128227,6001,1,1150.41,1150.41
647483,950542,9832,1,1020.06,1020.06
771009,950542,1161,3,1186.47,3559.41
369040,950542,2436,1,358.96,358.96
574543,538708,2508,2,579.92,1159.84
712446,538708,9120,2,1483.46,2966.92
375931,538708,6165,3,611.83,1835.4900000000002
72651,754216,7174,2,223.3,446.6
489026,754216,6749,3,969.27,2907.81
182113,250210,6165,3,611.83,1835.4900000000002
248415,607928,4500,1,748.89,748.89
26814,607928,5188,2,889.98,1779.96
955364,406111,4438,2,1256.48,2512.96
410902,406111,3797,1,862.43,862.43
897528,406111,6436,1,351.84,351.84
579479,869271,7550,2,211.52,423.04
501509,171209,6070,2,1154.63,2309.26
308160,171209,8938,2,363.71,727.42
28637,171209,1095,1,1349.17,1349.17
718185,195661,6001,1,1150.41,1150.41
500470,195661,9436,1,344.19,344.19
358050,195661,5188,2,889.98,1779.96
252450,386465,6612,1,247.03,247.03
317842,386465,2994,2,356.35,712.7
266602,262360,5188,3,889.98,2669.94
561736,262360,1819,1,627.02,627.02
993265,611828,8559,1,356.76,356.76
623518,611828,9194,2,544.04,1088.08
876623,611828,5881,2,51.44,102.88
948238,603003,217,3,101.36,304.08
988104,603003,5881,1,51.44,51.44
236921,656848,8241,3,1102.11,3306.33
30152,656848,9854,1,716.26,716.26
585334,690723,5998,1,1431.07,1431.07
254208,189200,2202,1,995.02,995.02
61561,189200,485,1,333.43,333.43
783167,189200,1530,2,1056.51,2113.02
887631,447418,793,2,1396.95,2793.9
210595,447418,6149,1,1189.75,1189.75
182539,746519,5141,1,847.68,847.68
956552,746519,8746,2,236.28,472.56
425031,904799,793,1,1396.95,1396.95
877362,215080,5549,2,360.98,721.96
628750,215080,4071,1,956.73,956.73
769969,215080,2508,1,579.92,579.92
965566,464141,1799,1,1367.5,1367.5
317850,464141,8134,2,142.15,284.3
359745,395618,2614,1,638.09,638.09
655847,395618,5531,3,1023.65,3070.95
831727,48431,6162,1,1018.48,1018.48
754780,48431,5337,1,181.97,181.97
134880,612047,8762,2,1070.52,2141.04
544,612047,5806,2,1451.93,2903.86
848727,116494,7569,1,285.31,285.31
833029,332027,1756,1,705.37,705.37
587454,129140,7140,2,383.44,766.88
713519,133230,3797,1,862.43,862.43
845472,133230,8167,2,183.11,366.22
515289,133230,3797,1,862.43,862.43
500668,789102,1893,1,705.31,705.31
362103,789102,8167,1,183.11,183.11
888511,129545,6059,3,1352.99,4058.9700000000003
620282,482695,12,5,1460.7,7303.5
910359,668589,6711,1,265.31,265.31
95968,668589,8875,1,398.36,398.36
683485,668589,3687,1,969.4,969.4
575966,934504,7795,2,856.06,1712.12
7388,934504,1308,1,193.92,193.92
967939,593279,5099,3,320.43,961.29
249939,778456,1073,2,1184.89,2369.78
23302,778456,5099,2,320.43,640.86
900168,778456,5549,2,360.98,721.96
18859,772401,5382,1,993.32,993.32
581298,827687,6970,1,1322.29,1322.29
778369,756567,6436,1,351.84,351.84
872114,756567,6770,1,752.17,752.17
672116,756567,12,1,1460.7,1460.7
51104,698638,9410,2,594.08,1188.16
72405,698638,9536,2,1208.91,2417.82
792212,577139,7774,1,1078.55,1078.55
18488,577139,6436,1,351.84,351.84
34746,577139,6520,5,1359.76,6798.8
467310,54606,2206,2,1483.74,2967.48
637895,54606,8938,3,363.71,1091.1299999999999
384311,54606,4766,1,143.42,143.42
581119,12920,174,1,510.78,510.78
921570,12920,793,1,1396.95,1396.95
800254,778056,5141,1,847.68,847.68
61950,585694,98,2,1237.05,2474.1
49842,585694,1819,5,627.02,3135.1
662635,534935,5531,1,1023.65,1023.65
796057,534935,1161,1,1186.47,1186.47
228358,887476,2202,5,995.02,4975.1
611200,699698,3090,1,130.39,130.39
254817,699698,2066,1,1364.6,1364.6
390355,699698,2436,1,358.96,358.96
279357,335062,7569,1,285.31,285.31
865280,335062,5864,1,1417.44,1417.44
999681,423657,2066,1,1364.6,1364.6
69147,362816,7140,3,383.44,1150.32
152878,362816,5914,2,73.9,147.8
507534,362816,174,2,510.78,1021.56
206070,163972,8040,2,1262.0,2524.0
8208,186998,4335,1,420.54,420.54
718949,186998,8862,4,219.82,879.28
211418,750949,6536,3,629.12,1887.3600000000001
134110,750949,2436,3,358.96,1076.8799999999999
390870,214588,174,2,510.78,1021.56
865919,843892,2489,2,1246.39,2492.78
747515,930630,7747,3,740.59,2221.77
390603,930630,7569,1,285.31,285.31
1318,47164,7635,1,678.72,678.72
185661,402266,8044,3,521.48,1564.44
942066,402266,8027,2,1430.95,2861.9
225079,402266,5704,1,590.77,590.77
303195,310709,8044,1,521.48,521.48
96191,310709,8746,3,236.28,708.84
770684,728424,8463,2,295.87,591.74
4996,728424,793,3,1396.95,4190.85
7662,976303,7750,1,1477.17,1477.17
44276,903883,3966,3,1442.35,4327.049999999999
284163,903883,2066,1,1364.6,1364.6
668489,706592,8134,1,142.15,142.15
909611,706592,4455,3,771.96,2315.88
847644,706592,7569,2,285.31,570.62
261477,716234,7620,2,1131.83,2263.66
111501,810572,8040,1,1262.0,1262.0
952301,810572,5099,2,320.43,640.86
742354,810572,6766,1,1327.85,1327.85
869505,781672,4313,4,1464.61,5858.44
27355,781672,7866,2,1210.48,2420.96
598791,15385,4766,3,143.42,430.26
679469,371910,5475,2,182.27,364.54
173822,954780,1219,1,967.23,967.23
896628,88137,232,1,314.82,314.82
361273,985258,5881,1,51.44,51.44
992079,985258,9280,4,669.08,2676.32
255659,635270,7022,4,846.92,3387.68
552215,635270,7883,2,1179.77,2359.54
105025,635270,5962,2,207.05,414.1
437905,357964,1799,3,1367.5,4102.5
418846,357964,9502,2,57.03,114.06
426340,906016,8971,2,402.55,805.1
589338,906016,3942,1,658.25,658.25
567291,906016,8875,1,398.36,398.36
185754,869912,3797,1,862.43,862.43
347274,281558,4438,1,1256.48,1256.48
791125,291019,5962,1,207.05,207.05
370546,291019,8456,1,537.95,537.95
770517,291019,7550,1,211.52,211.52
354211,185398,6162,1,1018.48,1018.48
153707,185398,8027,1,1430.95,1430.95
221369,185398,3401,1,211.19,211.19
95639,525142,2523,1,58.5,58.5
387226,947267,661,2,861.91,1723.82
470073,947267,7453,1,1298.95,1298.95
784979,97722,7453,1,1298.95,1298.95
906881,97722,3966,3,1442.35,4327.049999999999
172177,101679,4755,1,220.96,220.96
478808,101679,2456,1,741.07,741.07
988809,593641,6001,1,1150.41,1150.41
126504,773056,9450,1,103.25,103.25
44625,914380,2865,3,217.48,652.4399999999999
986175,914380,1043,1,1360.73,1360.73
288031,914380,5531,1,1023.65,1023.65
580529,744241,4292,3,182.94,548.8199999999999
149759,744241,6856,1,733.48,733.48
643652,744241,1819,1,627.02,627.02
561089,949730,7866,1,1210.48,1210.48
243424,949730,1958,2,411.77,823.54
614816,819794,7620,1,1131.83,1131.83
755346,819794,8463,1,295.87,295.87
143436,730234,9677,5,845.49,4227.45
98571,361606,5564,1,837.22,837.22
983493,361606,5549,2,360.98,721.96
591165,151000,6612,2,247.03,494.06
494325,151000,5704,2,590.77,1181.54
928092,151000,8188,2,267.66,535.32
606217,590974,8017,1,917.44,917.44
595363,590974,7140,2,383.44,766.88
601950,590974,9536,3,1208.91,3626.7300000000005
999809,153311,1871,3,966.19,2898.57
404559,153311,2206,1,1483.74,1483.74
763673,275146,8188,1,267.66,267.66
801425,275146,5624,2,1235.6,2471.2
874919,976099,8769,3,192.04,576.12
132849,707969,1958,1,411.77,411.77
318526,494850,3687,2,969.4,1938.8
160643,492421,617,3,884.1,2652.3
698794,492421,5141,3,847.68,2543.04
880479,869620,6856,3,733.48,2200.44
626241,869620,2059,3,1455.41,4366.2300000000005
90648,869620,1089,2,1373.0,2746.0
383871,793186,7022,1,846.92,846.92
941106,793186,2436,3,358.96,1076.8799999999999
638310,793186,8076,1,655.6,655.6
889531,812099,8241,3,1102.11,3306.33
454884,812099,4438,2,1256.48,2512.96
683433,812099,345,1,1220.68,1220.68
43280,868278,6711,1,265.31,265.31
434166,868278,2107,2,854.64,1709.28
131304,868278,5475,4,182.27,729.08
937770,72515,5239,3,947.58,2842.7400000000002
240082,72515,1958,1,411.77,411.77
100896,10043,4755,2,220.96,441.92
9624,657882,3687,3,969.4,2908.2
56197,657882,5963,1,1175.81,1175.81
295784,657882,9120,2,1483.46,2966.92
890859,591693,9832,1,1020.06,1020.06
638655,591693,2508,2,579.92,1159.84
699494,591693,9410,2,594.08,1188.16
738060,861144,6149,2,1189.75,2379.5
404351,991775,232,2,314.82,629.64
415688,991775,3144,2,876.59,1753.18
109012,991775,7022,1,846.92,846.92
564766,432437,6059,1,1352.99,1352.99
252898,432437,6302,1,1175.16,1175.16
377487,432437,1893,1,705.31,705.31
605360,470464,1566,3,591.2,1773.6000000000001
606530,474313,4766,2,143.42,286.84
750309,57569,8746,2,236.28,472.56
822499,57569,8040,1,1262.0,1262.0
161808,108802,3449,2,103.22,206.44
83342,108802,3030,2,542.4,1084.8
24136,108802,5382,1,993.32,993.32
778621,535912,8101,2,1148.2,2296.4
183153,535912,8101,2,1148.2,2296.4
910975,535912,8076,3,655.6,1966.8000000000002
344625,927124,3449,1,103.22,103.22
114402,701821,6165,2,611.83,1223.66
726981,701821,1819,1,627.02,627.02
582905,815811,661,1,861.91,861.91
993277,815811,6970,1,1322.29,1322.29
225732,815811,8044,1,521.48,521.48
177583,260083,1819,1,627.02,627.02
228823,260083,8862,2,219.82,439.64
452800,37503,1089,1,1373.0,1373.0
363638,968920,688,2,1114.22,2228.44
723106,968920,4335,2,420.54,841.08
818827,285443,2202,1,995.02,995.02
684445,285443,6302,2,1175.16,2350.32
448796,285443,4339,2,176.89,353.78
108155,737989,5564,3,837.22,2511.66
497696,846240,5963,2,1175.81,2351.62
128133,846240,3942,2,658.25,1316.5
19151,64235,6766,2,1327.85,2655.7
601557,64235,9891,1,1002.8,1002.8
502193,654371,2489,1,1246.39,1246.39
401276,654371,5881,2,51.44,102.88
236120,654371,4270,2,1471.99,2943.98
393577,204571,4455,3,771.96,2315.88
146642,204571,1095,1,1349.17,1349.17
785334,204571,223,5,241.64,1208.1999999999998
290920,253909,9832,1,1020.06,1020.06
183590,253909,1219,2,967.23,1934.46
84808,253909,345,3,1220.68,3662.04
940540,701667,2066,1,1364.6,1364.6
646384,701667,5914,2,73.9,147.8
619964,421153,7453,1,1298.95,1298.95
734692,421153,6856,1,733.48,733.48
117651,973967,4131,4,1449.82,5799.28
425539,966325,2512,2,1277.95,2555.9
608840,966325,4462,1,1294.08,1294.08
872531,966325,1530,2,1056.51,2113.02
951027,330408,3892,1,1324.62,1324.62
592253,330408,5967,2,494.37,988.74
942987,606924,2489,3,1246.39,3739.17
933279,606924,4462,1,1294.08,1294.08
128454,606924,1869,1,1174.09,1174.09
682943,603846,6766,1,1327.85,1327.85
515837,602422,6986,1,1198.17,1198.17
562143,602422,4755,2,220.96,441.92
612165,260337,7866,1,1210.48,1210.48
994583,135102,2865,1,217.48,217.48
490532,135102,5157,2,916.11,1832.22
674775,135102,3144,1,876.59,876.59
523405,203965,217,3,101.36,304.08
403924,203965,7140,1,383.44,383.44
29925,203965,6856,2,733.48,1466.96
758784,4550,6927,2,856.41,1712.82
36195,4550,9436,2,344.19,688.38
465343,4550,7761,1,310.8,310.8
732088,590948,7795,1,856.06,856.06
450592,590948,8101,1,1148.2,1148.2
619296,726147,2107,2,854.64,1709.28
416876,726147,3687,1,969.4,969.4
485401,726147,8854,3,365.99,1097.97
181391,926368,2865,2,217.48,434.96
177691,926368,8241,2,1102.11,2204.22
191991,168514,6612,3,247.03,741.09
753561,168514,3401,1,211.19,211.19
586622,767299,6686,1,661.35,661.35
823755,767299,2436,1,358.96,358.96
779716,397210,2949,1,1392.35,1392.35
848820,397210,2994,1,356.35,356.35
272175,397210,4438,2,1256.48,2512.96
150680,806921,5624,2,1235.6,2471.2
42710,806921,9194,2,544.04,1088.08
716576,849690,5188,4,889.98,3559.92
478013,849690,6165,1,611.83,611.83
731927,849690,6612,2,247.03,494.06
977253,295787,3144,1,876.59,876.59
788183,821362,5382,2,993.32,1986.64
11818,821362,7795,1,856.06,856.06
97203,821362,9854,1,716.26,716.26
159181,131100,4755,1,220.96,220.96
906558,131100,7761,2,310.8,621.6
325917,306883,3246,1,1464.29,1464.29
346261,306883,1871,1,966.19,966.19
658634,666111,5188,3,889.98,2669.94
459821,666111,8027,1,1430.95,1430.95
543503,666111,2202,4,995.02,3980.08
927623,551345,5099,1,320.43,320.43
807545,551345,6446,2,98.32,196.64
571799,551345,4969,1,889.71,889.71
5464,672569,6770,2,752.17,1504.34
320605,672569,2436,1,358.96,358.96
258946,672569,4339,1,176.89,176.89
421188,526497,2436,2,358.96,717.92
306651,526497,4755,1,220.96,220.96
359848,146954,6162,2,1018.48,2036.96
953327,146954,1095,1,1349.17,1349.17
358851,391842,12,1,1460.7,1460.7
962663,391842,7569,1,285.31,285.31
142141,843793,9854,1,716.26,716.26
55364,843793,7550,2,211.52,423.04
540711,843793,7866,2,1210.48,2420.96
634985,936278,7866,1,1210.48,1210.48
983307,936278,3952,1,790.0,790.0
157711,383585,6302,5,1175.16,5875.8
832328,383585,7177,1,883.85,883.85
935055,383585,6059,4,1352.99,5411.96
537008,498233,3449,3,103.22,309.65999999999997
527525,498233,8101,2,1148.2,2296.4
573900,498233,7620,1,1131.83,1131.83
189413,192531,2107,3,854.64,2563.92
74789,192531,5999,2,143.62,287.24
992953,192531,5531,1,1023.65,1023.65
739951,525506,4766,1,143.42,143.42
961921,176954,8862,2,219.82,439.64
502011,88904,876,3,430.56,1291.68
880786,88904,8167,1,183.11,183.11
777248,88904,8040,3,1262.0,3786.0
253092,813359,1308,1,193.92,193.92
96508,813359,5475,2,182.27,364.54
56996,813359,5704,2,590.77,1181.54
547247,617476,8456,2,537.95,1075.9
915565,412438,5475,2,182.27,364.54
579992,38742,8044,1,521.48,521.48
415869,38742,2886,1,1362.09,1362.09
984668,604759,4969,1,889.71,889.71
643775,611931,4248,1,525.49,525.49
496898,611931,7566,2,335.17,670.34
391312,993018,1089,1,1373.0,1373.0
89260,912756,1819,1,627.02,627.02
366476,358415,8784,3,550.3,1650.8999999999999
617712,328412,6986,3,1198.17,3594.51
633712,328412,4307,2,1006.95,2013.9
5160,328412,5099,2,320.43,640.86
573302,593974,8854,2,365.99,731.98
524642,768025,8121,1,330.78,330.78
675772,768025,4755,1,220.96,220.96
697430,768025,6162,2,1018.48,2036.96
152634,282877,3962,1,582.1,582.1
619909,282877,876,1,430.56,430.56
895899,729879,661,1,861.91,861.91
89988,889709,4292,2,182.94,365.88
151359,889709,1819,1,627.02,627.02
634015,195886,8762,2,1070.52,2141.04
320485,449155,8167,1,183.11,183.11
435081,524623,5188,1,889.98,889.98
423055,524623,6766,2,1327.85,2655.7
341264,809373,6686,2,661.35,1322.7
664149,806783,2994,2,356.35,712.7
478506,806783,4500,2,748.89,1497.78
718862,447125,345,3,1220.68,3662.04
647314,447125,1095,1,1349.17,1349.17
603944,767229,9410,1,594.08,594.08
2902,767229,4537,3,641.1,1923.3000000000002
5488,767229,4438,1,1256.48,1256.48
267700,903794,6770,2,752.17,1504.34
979511,903794,2994,3,356.35,1069.0500000000002
170177,757286,2865,2,217.48,434.96
184372,478282,6302,1,1175.16,1175.16
703698,478282,3687,1,969.4,969.4
137717,478282,1799,2,1367.5,2735.0
119956,393029,3966,2,1442.35,2884.7
731438,393029,7795,2,856.06,1712.12
234206,89823,2202,2,995.02,1990.04
413087,358939,2489,1,1246.39,1246.39
677789,358939,9536,1,1208.91,1208.91
73014,644380,8463,2,295.87,591.74
869478,644380,3449,2,103.22,206.44
818094,600669,5475,2,182.27,364.54
878582,600669,1530,1,1056.51,1056.51
665261,268698,2427,1,1322.63,1322.63
365140,268698,8463,1,295.87,295.87
361062,268698,7750,3,1477.17,4431.51
423372,643782,5239,2,947.58,1895.16
26579,410535,8784,2,550.3,1100.6
719834,237605,6302,3,1175.16,3525.4800000000005
584022,237605,7750,1,1477.17,1477.17
359007,237605,3797,1,862.43,862.43
489408,950577,8134,2,142.15,284.3
596236,950577,1893,1,705.31,705.31
980927,950577,3687,1,969.4,969.4
475542,808026,6536,2,629.12,1258.24
94858,808026,2994,2,356.35,712.7
791295,833561,2523,1,58.5,58.5
828899,921419,5704,3,590.77,1772.31
98260,646718,345,3,1220.68,3662.04
726977,962120,5806,3,1451.93,4355.79
749087,962120,1871,1,966.19,966.19
133260,848583,2579,3,1152.56,3457.68
462050,848583,7550,2,211.52,423.04
496956,542517,6302,1,1175.16,1175.16
730993,542517,8134,2,142.15,284.3
805606,542517,8938,5,363.71,1818.55
713835,571438,2523,2,58.5,117.0
795230,233857,8854,3,365.99,1097.97
456283,233857,8831,1,328.9,328.9
471375,407560,4337,3,391.66,1174.98
509594,435198,8134,2,142.15,284.3
548819,435198,2323,3,163.41,490.23
555128,831858,2427,1,1322.63,1322.63
943244,831858,3449,1,103.22,103.22
108513,931227,9194,1,544.04,544.04
429521,931227,9677,1,845.49,845.49
511438,931227,5962,1,207.05,207.05
544587,534232,2489,1,1246.39,1246.39
400407,95150,8044,2,521.48,1042.96
206419,95150,1756,2,705.37,1410.74
673619,95150,8938,3,363.71,1091.1299999999999
305409,477452,1893,2,705.31,1410.62
129683,477452,5026,3,753.2,2259.6000000000004
23946,477452,6892,1,1370.66,1370.66
351895,854342,6162,2,1018.48,2036.96
22915,854342,3687,2,969.4,1938.8
413736,854342,217,1,101.36,101.36
812400,347455,2949,3,1392.35,4177.049999999999
885955,347455,5274,2,528.05,1056.1
392839,999585,1869,3,1174.09,3522.2699999999995
249431,999585,8121,2,330.78,661.56
29619,999585,1738,2,483.88,967.76
779329,490260,5967,1,494.37,494.37
950109,490260,6436,1,351.84,351.84
97934,822855,7774,2,1078.55,2157.1
333528,568725,2059,1,1455.41,1455.41
898245,568725,8769,1,192.04,192.04
11318,882106,485,1,333.43,333.43
160621,882106,1893,2,705.31,1410.62
760910,905588,2206,3,1483.74,4451.22
320287,905588,4969,1,889.71,889.71
234016,996659,158,3,1018.56,3055.68
212043,996659,4755,1,220.96,220.96
300846,912557,835,1,895.44,895.44
887467,912557,1566,1,591.2,591.2
928703,912557,4339,1,176.89,176.89
190228,413803,9120,3,1483.46,4450.38
572488,413803,5914,2,73.9,147.8
286001,752732,7866,1,1210.48,1210.48
640225,752732,3401,2,211.19,422.38
364342,63189,9891,1,1002.8,1002.8
583352,63189,7550,1,211.52,211.52
499886,955338,232,1,314.82,314.82
373741,955338,1869,1,1174.09,1174.09
967214,955338,7747,2,740.59,1481.18
121191,856129,9120,2,1483.46,2966.92
975261,856129,8938,2,363.71,727.42
217598,856129,223,2,241.64,483.28
340571,690960,9407,1,267.44,267.44
529330,690960,2523,2,58.5,117.0
342906,690960,3246,1,1464.29,1464.29
722766,604741,9502,2,57.03,114.06
579389,592622,9120,1,1483.46,1483.46
827114,592622,6892,1,1370.66,1370.66
993213,292578,3962,1,582.1,582.1
297651,292578,5337,3,181.97,545.91
280955,292578,8167,3,183.11,549.33
12336,127515,5998,2,1431.07,2862.14
704677,767980,1893,1,705.31,705.31
981813,767980,7635,2,678.72,1357.44
949162,767980,8971,2,402.55,805.1
50338,755451,1161,1,1186.47,1186.47
210752,199159,1089,1,1373.0,1373.0
785042,997041,8167,2,183.11,366.22
620824,997041,6770,1,752.17,752.17
227997,997041,8027,2,1430.95,2861.9
897906,541284,7140,1,383.44,383.44
681921,378930,6165,2,611.83,1223.66
14999,378930,6302,1,1175.16,1175.16
560619,840556,2865,2,217.48,434.96
354411,840556,8971,1,402.55,402.55
834556,840556,2508,1,579.92,579.92
513671,495326,5881,1,51.44,51.44
956916,80698,6770,3,752.17,2256.5099999999998
944904,305011,1756,1,705.37,705.37
600378,967774,3401,3,211.19,633.5699999999999
705866,967774,3797,2,862.43,1724.86
215863,15229,7635,1,678.72,678.72
773903,15229,5998,1,1431.07,1431.07
993668,15229,6162,2,1018.48,2036.96
713009,639653,2226,4,1315.98,5263.92
224189,639653,9677,1,845.49,845.49
730380,639653,3892,1,1324.62,1324.62
287298,229888,9677,1,845.49,845.49
789444,229888,4339,1,176.89,176.89
614210,229888,793,2,1396.95,2793.9
123882,107785,7620,1,1131.83,1131.83
578790,169834,1219,1,967.23,967.23
832590,169834,8101,4,1148.2,4592.8
984604,263722,174,2,510.78,1021.56
535061,739458,2226,2,1315.98,2631.96
734695,739458,6711,4,265.31,1061.24
888860,739458,6970,1,1322.29,1322.29
96686,912222,4969,1,889.71,889.71
738799,912222,5531,1,1023.65,1023.65
742049,912222,4071,1,956.73,956.73
694243,994776,8121,1,330.78,330.78
669228,994776,661,1,861.91,861.91
145059,747406,6856,1,733.48,733.48
772486,53691,7566,3,335.17,1005.51
779750,53691,3962,2,582.1,1164.2
899736,410416,1869,1,1174.09,1174.09
222226,13334,159,2,102.22,204.44
312701,13334,9280,1,669.08,669.08
589665,635991,9502,1,57.03,57.03
462277,844155,158,1,1018.56,1018.56
486857,844155,6520,1,1359.76,1359.76
622564,817990,5564,1,837.22,837.22
447012,817990,7774,2,1078.55,2157.1
109244,821211,1095,2,1349.17,2698.34
894063,821211,8875,1,398.36,398.36
642799,350068,8017,1,917.44,917.44
401545,350068,12,2,1460.7,2921.4
314551,350068,1512,1,950.25,950.25
935088,188780,2202,2,995.02,1990.04
354788,188780,5999,1,143.62,143.62
396404,925582,5624,3,1235.6,3706.7999999999997
553018,925582,6687,1,805.97,805.97
502269,64681,8875,1,398.36,398.36
272024,64681,2523,1,58.5,58.5
65977,180107,8017,1,917.44,917.44
764221,440327,6302,2,1175.16,2350.32
242466,383387,1161,3,1186.47,3559.41
174582,921401,6749,3,969.27,2907.81
613458,921401,4882,1,893.12,893.12
146658,921401,1756,1,705.37,705.37
60246,27727,8167,1,183.11,183.11
935058,27727,6070,1,1154.63,1154.63
416647,737934,7761,2,310.8,621.6
252413,737934,1958,1,411.77,411.77
450853,203649,8027,2,1430.95,2861.9
385286,203649,8854,1,365.99,365.99
27241,276252,4537,2,641.1,1282.2
568714,276252,6436,1,351.84,351.84
305955,10650,2226,2,1315.98,2631.96
255356,10650,2512,1,1277.95,1277.95
635358,788282,4518,2,315.01,630.02
472979,788282,5726,3,636.42,1909.2599999999998
772373,111426,3687,1,969.4,969.4
195939,111426,4131,1,1449.82,1449.82
332758,111426,3952,1,790.0,790.0
381576,722259,1756,2,705.37,1410.74
999963,722259,6536,2,629.12,1258.24
120560,304112,1887,1,801.03,801.03
820712,304112,5806,3,1451.93,4355.79
882585,94271,793,2,1396.95,2793.9
944094,94271,3030,4,542.4,2169.6
474910,830391,2323,1,163.41,163.41
379564,446155,12,5,1460.7,7303.5
631809,667576,4537,1,641.1,641.1
31082,667576,7866,1,1210.48,1210.48
532706,667576,6927,2,856.41,1712.82
278444,19665,7747,1,740.59,740.59
890038,19665,6162,1,1018.48,1018.48
574056,923964,7883,3,1179.77,3539.31
369418,923964,6446,1,98.32,98.32
949421,814526,1089,1,1373.0,1373.0
333086,814526,8559,1,356.76,356.76
310058,814526,5239,4,947.58,3790.32
281370,52927,4292,2,182.94,365.88
787089,52927,6446,3,98.32,294.96
914734,52927,1958,3,411.77,1235.31
846644,661884,6536,1,629.12,629.12
668940,887224,6927,1,856.41,856.41
747901,993593,1073,2,1184.89,2369.78
84195,186443,8784,1,550.3,550.3
919789,186443,3090,3,130.39,391.16999999999996
917618,186443,6070,4,1154.63,4618.52
496004,521740,1089,2,1373.0,2746.0
40434,521740,4071,5,956.73,4783.65
308895,521740,5619,1,1312.08,1312.08
589688,338443,4313,3,1464.61,4393.83
711152,338443,793,1,1396.95,1396.95
582222,338443,8076,1,655.6,655.6
367906,209588,6856,3,733.48,2200.44
669981,209588,6446,2,98.32,196.64
450894,209588,1819,1,627.02,627.02
598917,467573,6686,1,661.35,661.35
992773,467573,6436,3,351.84,1055.52
871718,438870,5914,1,73.9,73.9
751601,287659,5188,1,889.98,889.98
499324,287659,617,3,884.1,2652.3
257492,760989,5099,1,320.43,320.43
417780,760989,3952,1,790.0,790.0
690433,839432,661,5,861.91,4309.55
204220,839432,4500,1,748.89,748.89
473894,839432,3144,2,876.59,1753.18
26970,273750,4270,1,1471.99,1471.99
283615,273750,6070,2,1154.63,2309.26
661461,273750,7620,1,1131.83,1131.83
263758,348215,5967,2,494.37,988.74
552129,306920,345,3,1220.68,3662.04
468773,306920,5999,2,143.62,287.24
748432,306920,9436,1,344.19,344.19
334236,338856,6687,2,805.97,1611.94
731761,370878,8121,1,330.78,330.78
441466,3452,8784,1,550.3,550.3
833601,3452,5549,3,360.98,1082.94
824602,3452,2886,2,1362.09,2724.18
529323,725912,5564,2,837.22,1674.44
794675,408831,5963,1,1175.81,1175.81
663338,408831,2508,3,579.92,1739.7599999999998
27956,408831,5998,2,1431.07,2862.14
817121,927378,8121,2,330.78,661.56
731513,927378,5624,2,1235.6,2471.2
755632,927378,7140,1,383.44,383.44
441086,119888,6770,1,752.17,752.17
657407,119888,9854,1,716.26,716.26
146710,82010,6687,1,805.97,805.97
348196,82010,2107,2,854.64,1709.28
438290,82010,4307,4,1006.95,4027.8
643642,599521,2066,5,1364.6,6823.0
381407,599521,4462,1,1294.08,1294.08
