InventoryLogID,ProductID,QuantityChange,ChangeDate,Reason
2f030de9-28c5-451f-8422-8acf1befc912,2508,-2,25-03-2023,Sale
6b58d061-5ae5-426a-8f47-c21ba6d1856d,3962,-1,25-12-2021,Sale
f159fea8-c417-4f3d-bc46-2a2591d1194f,617,-1,28-02-2022,Sale
e59c184a-604a-4303-8640-ecef7f65224d,3401,-3,11-08-2023,Sale
e52a4c3d-41f7-42b0-a852-7b3e5fbd24ea,2994,-1,22-08-2023,Sale
9688c7d2-f4b3-4139-879c-bf6e348aef2f,6970,-3,28-04-2022,Sale
088af410-05d5-4e64-8b7f-11234bc9b8cc,688,-1,13-09-2023,Sale
90910f7e-c4eb-4b01-97ff-29338e7a0800,2865,-1,07-01-2022,Sale
0278ec8d-2719-4597-afa7-83ac379944a6,793,-1,30-06-2022,Sale
c1dea4e4-e639-46c3-b956-627ddcc4d3f2,5619,-1,10-01-2023,Sale
f9d0fe5b-d4e0-4d1f-b07a-954a17da2cda,641,-3,29-06-2023,Sale
1b81d9d5-df52-4dae-9868-893fdea9a3d7,7174,-2,03-05-2023,Sale
73cafd30-a448-461b-a46d-64e8553b2c22,7177,-1,13-02-2023,Sale
afd81b44-e6fd-4eab-bbc5-988199c6c0b8,6612,-1,28-04-2023,Sale
7d9b3e11-6a41-4196-b2c3-43c2695ef8cd,1095,-1,21-05-2022,Sale
e7005e12-a8cd-4eaf-8240-0dad29028ced,1089,-1,02-01-2023,Sale
2a47871a-db6d-4c20-8e2c-4ee5e2880b2b,1073,-1,24-09-2023,Sale
8d56e104-0fea-4a34-b84e-0eab8ae150c1,8769,-3,05-09-2023,Sale
2e7f565e-0afd-4532-aa19-fa5b5e0ffd16,4248,-1,12-07-2022,Sale
3f695347-5017-43d4-bbc2-0b6341be9482,8121,-1,10-09-2022,Sale
2b17219d-fe4b-45a4-b70f-a2527f92798c,4307,-2,11-12-2021,Sale
2751a0cc-c9e3-4204-99b9-be21a430acf0,3892,-1,30-11-2021,Sale
2b774280-766c-406f-b9ee-28f97604ab1f,6686,-1,23-08-2023,Sale
48af16df-6314-4269-a3fc-5da73cc5e0fd,6986,-1,12-04-2023,Sale
6a6b3edc-b61c-4239-91e4-a68b19577c49,3892,-1,03-01-2022,Sale
aaa31be7-38be-4a53-bfb5-f3dfdca0cdbb,8027,-2,11-10-2022,Sale
c21b2d05-d174-4370-8b9f-5deaa0d5d954,2614,-1,11-05-2023,Sale
7f8c40d0-9605-4db5-8ce0-5d3b73773eb2,7566,-1,26-05-2022,Sale
64be5670-9938-4b67-bc42-19d65e60b22f,7774,-1,25-12-2021,Sale
7f2382a5-b4e1-45e8-b705-592a9f5ee437,1756,-1,15-08-2022,Sale
8e1e7874-67ca-4f82-9323-19cac63f2020,8040,-3,22-04-2023,Sale
c5a4a61e-6ba9-4fda-bbed-8ea66304a47d,1095,-2,08-06-2022,Sale
419219de-77f1-456b-9273-4d3c196c0444,7177,-2,21-05-2022,Sale
32bdb71f-f9af-4914-a779-a6e6c9a31160,159,-2,04-10-2023,Sale
83c8810e-2961-46b4-a12d-cbca26659eb3,8241,-1,08-05-2023,Sale
36204678-71f4-4b6d-9964-7cef1bfa0082,9677,-1,10-07-2023,Sale
bde71453-ac07-4005-914c-2afd64fe6f72,7761,-1,08-09-2022,Sale
d239ecfb-ea5d-44f9-a26f-099327849ce2,8017,-1,25-12-2022,Sale
0153ca45-ab99-4304-92f9-a92258fc027d,5864,-1,13-01-2022,Sale
e2b3f4d4-2f19-4e3f-b157-57a0dbf4b1b3,5382,-1,13-12-2022,Sale
6d1e1b92-5c92-4937-95e7-55cb639cc343,661,-1,14-07-2022,Sale
2698aa3b-eab9-4d31-9df6-fbdd60c2fe64,5881,-2,21-10-2022,Sale
4e30edcd-2c13-4da5-8946-2232fb26b57f,5382,-1,13-03-2023,Sale
67b287b4-a414-49a9-9c81-2f3b96afc2ae,8831,-3,17-07-2022,Sale
c4be5748-cf5b-4945-a37c-29d0ed27c037,7866,-3,30-09-2023,Sale
d6b53213-1dcb-49a2-9f8a-d2edef678606,8762,-2,30-10-2023,Sale
b192794b-797b-450d-92fd-fa9902d0338b,8167,-1,12-06-2023,Sale
cdf3a681-c6cd-4b21-a231-e4b433288cd8,4500,-4,14-06-2023,Sale
6e33209e-9a2b-4c87-884f-736207b1424c,5026,-1,19-02-2022,Sale
6a2b483e-5ffe-4623-923b-881eb4f036f0,6892,-1,20-11-2023,Sale
f1742d3c-c793-4098-b787-de2fb3faac96,7883,-1,07-09-2023,Sale
5dc11d21-207d-4d26-b25f-cef093f28e02,4270,-3,12-09-2022,Sale
8d1b1629-4306-4413-bbf4-b1455c28f19a,835,-1,12-06-2022,Sale
ff473c0b-43d3-49ab-82d2-16bf8a062f0f,4335,-1,19-11-2023,Sale
65d8219c-e945-40d6-a13d-0f6ddcee27c9,8559,-1,11-04-2023,Sale
32254fcc-2baf-4955-8387-3f18aa937adf,217,-1,28-03-2022,Sale
dea7850a-207c-40d9-a241-8919994bfab8,9410,-1,29-08-2023,Sale
6880cf7a-ae19-4523-af3a-7964e592c278,6290,-2,13-03-2023,Sale
684c2c78-a3f6-4fcf-8fed-ac4888998875,6770,-1,28-10-2022,Sale
ec89ad69-b9a6-4814-a157-7ae700b84603,4313,-1,08-10-2022,Sale
748fa417-33d5-451e-b96a-d4c7cc9d837a,7177,-1,27-02-2022,Sale
81f9dbdf-4b3e-4b0b-84a6-ca4536abe9e8,9536,-1,02-06-2022,Sale
34628931-0161-434e-bec5-92b7d09082f2,8875,-2,08-01-2022,Sale
b7d857d9-5946-4c73-a4b6-bf7e9e39a29a,1756,-2,20-03-2023,Sale
1051ad26-d8fe-4b7b-af84-17eb5ff03df4,159,-2,27-10-2023,Sale
bae2890e-6aed-450b-8094-d6276d436797,5881,-4,05-09-2022,Sale
fba3f9c7-4edb-4987-8362-b166af9a37f3,6070,-1,18-07-2023,Sale
4b59078f-3117-4b1c-91a9-62fe66db7fa7,9502,-3,11-10-2022,Sale
f7e9a782-a8fe-4464-8550-a0d59a10a162,8559,-3,20-11-2023,Sale
2da4d3d5-1fb2-464d-9cf8-7079a358c799,4500,-4,08-09-2022,Sale
8040a4d3-0f6a-4ea8-bdfd-b1b819f93aee,8188,-3,04-04-2023,Sale
571361d9-15ee-41f8-bf51-89664ee4d639,7774,-3,20-07-2023,Sale
f015827f-75be-445b-87b0-1dc8f8ef405b,8746,-3,02-04-2022,Sale
091dd5f2-738c-473a-97c7-e597218f870b,5324,-2,15-08-2023,Sale
b7d3df86-c0c3-44e4-b82a-9598cd221a35,8875,-2,31-08-2023,Sale
57216f13-2355-4d80-bcb3-7f3df62d3710,8971,-1,25-07-2023,Sale
e166b5f1-a176-4f77-959c-e4c69f9d6c73,617,-1,13-04-2022,Sale
87704488-4e8c-46fb-b663-169fe2f63271,232,-1,18-03-2022,Sale
9026b136-9cc6-4973-899d-bad0b8eb100b,6766,-2,07-11-2022,Sale
1fa437f5-e1e3-42ca-bbe5-5bacc612ef54,7883,-1,18-10-2023,Sale
cb079a24-9600-4901-ab06-50c82487bd0a,2059,-3,30-05-2022,Sale
56f8c118-4a75-4a7e-91f3-3623fd2483c5,7866,-2,10-10-2022,Sale
03f46eae-a221-4ab1-8148-9a6042c9f33a,2226,-3,04-07-2023,Sale
1754fcfa-ef33-44f3-885f-bd30da26389b,2436,-1,27-11-2021,Sale
ff53e09b-8a1e-4da5-9dbf-93eea1e32f90,4335,-5,03-08-2022,Sale
eaeaf0e7-fa99-4c1a-ab5e-3d68a47ef9c8,12,-1,18-12-2022,Sale
6722bd31-d8a5-4596-87d3-69e289ceeb12,3449,-3,07-01-2022,Sale
e3fdd291-f436-4f80-b668-6028f85d6b86,2323,-2,22-01-2022,Sale
f72db640-a3a2-4628-8b5b-ac7d761564db,1512,-3,15-12-2021,Sale
1b88662c-0498-4b76-b66b-6ff7674dbfd3,4292,-1,29-07-2022,Sale
99821415-b6bf-4c4b-9a9b-9e2f02d7dec4,2994,-2,07-10-2022,Sale
a48d5abf-743a-438d-880e-74c7b857bf60,9120,-1,17-12-2022,Sale
db9c7a37-e381-4888-aa0d-f3c803406da5,7747,-4,11-10-2022,Sale
6543f0f9-1d14-4e2a-a519-1d6ca5edb8cc,8134,-2,17-01-2022,Sale
e207a6f3-3d21-4ce2-a636-2a4361188e28,2949,-1,25-10-2022,Sale
f512c3ed-aa63-4433-904a-0aedd9e8c348,7022,-1,19-04-2022,Sale
511f019e-0419-437e-8ac1-3d186bea0e29,2523,-2,03-05-2022,Sale
bef3dd2d-1a16-4f40-96b9-27ae77be30fe,4071,-1,08-12-2021,Sale
b3dab903-4067-4ec7-918e-feb90dcf3bf0,7635,-1,20-02-2022,Sale
f2705e37-cff0-49ac-b4ee-dd58f2784e7d,8076,-4,11-04-2022,Sale
8489fd8a-b905-4a63-9ce7-b6567f2d1550,4537,-5,28-10-2022,Sale
b3dad4b3-84f8-4595-9312-1752bc71c260,5274,-3,17-12-2022,Sale
15bf8051-8829-40ea-b71b-56aa3999be62,1161,-2,07-08-2022,Sale
b888304a-b8c4-4316-ad9b-e0ee0fef0db6,4248,-1,06-10-2023,Sale
e330d734-9355-49ae-a193-b7e1475f7b5e,617,-1,19-02-2022,Sale
ca07adc5-5f76-41f9-bb3d-c10334b6d962,3952,-2,09-04-2023,Sale
cae541cd-15e9-4953-862e-19fb345b1b4a,7620,-1,29-03-2022,Sale
0aca95e5-3203-496e-8c0b-18c2c6b2a18d,584,-4,19-12-2022,Sale
05e0a409-11cc-4d7a-aecb-ef4230268cba,1566,-5,18-03-2022,Sale
09987b0d-afcd-4685-b7ed-e0be80615883,8188,-3,22-05-2023,Sale
ad088225-45d6-485d-9eb9-0b8aa164f9e2,4335,-2,19-11-2021,Sale
26f81af8-e33d-4371-9ad4-a365957c2219,2226,-1,09-04-2023,Sale
e7ef7fb4-f7a7-4c93-afae-156ab734169c,8017,-1,14-02-2023,Sale
bcc91501-16aa-4379-bf00-252ccf72e82e,7620,-1,20-01-2023,Sale
12f71bab-2d04-4900-baf9-b5dedbfc4cdd,5475,-1,25-08-2022,Sale
907afb15-1386-4f27-85eb-2680b2df3735,8875,-2,28-11-2022,Sale
98be96c4-bbfe-4c44-8867-2c003b0aaa03,2489,-1,14-12-2022,Sale
e4460099-90bf-4a51-bde7-66610902af4b,6520,-2,07-03-2023,Sale
3e20a8af-9c14-4aea-82e9-23ad37635660,7022,-1,15-06-2022,Sale
4a215f3b-72e1-4f66-aab9-e239ff4a5552,7453,-2,21-06-2022,Sale
328a9db2-56d3-4034-baa0-7737fccdd474,2066,-5,08-01-2022,Sale
243e9d2f-0f59-4cff-8c76-82663524b087,3687,-2,01-09-2022,Sale
75a0e094-205e-417d-859d-29e04eb78479,2202,-2,25-11-2022,Sale
d92d9848-e5c0-498f-b47e-dd325509b7cd,6711,-1,16-04-2022,Sale
321994a5-3b5d-4511-8aff-1d99d4acf9ff,2059,-1,23-12-2021,Sale
8c96b70f-3e09-405e-8039-928abdd952da,6686,-1,16-09-2023,Sale
0cf04e82-027f-46ad-ba22-8a6179fa549e,5914,-1,26-01-2023,Sale
5644502a-a296-4471-8229-eb6a92538118,7866,-1,22-11-2021,Sale
e0e88edd-7c33-4236-b3ad-0879ed84eece,8027,-1,20-01-2023,Sale
3a6d9162-f55e-4dc5-ab85-ca733d18752e,3952,-1,17-09-2023,Sale
18043098-3771-43da-9378-a075db4a769e,876,-1,27-05-2023,Sale
9aa6388c-0755-45a4-b05e-71fbb015da53,7174,-1,20-08-2023,Sale
a37cc164-d2bb-4360-aa3a-5c1898943bf8,2508,-1,10-07-2022,Sale
8a6c4a8c-714c-40df-b65b-88168298c296,4537,-2,07-03-2022,Sale
9602b44b-5fd8-48e8-a102-81b54ecc5dcc,9502,-3,07-06-2023,Sale
15127ae4-dbc3-4254-90c7-da6164fb3a09,9891,-2,26-11-2022,Sale
73702474-2036-4ead-83ac-ff91c1a9bd29,1308,-1,03-09-2023,Sale
0a6fb32f-5471-4346-8d36-133d507d897a,6070,-1,11-09-2022,Sale
a6730606-6695-4b0a-8db5-b075805f5b9f,5864,-1,25-04-2023,Sale
b19800ce-744e-44ac-9ff6-43f3ee8c5be0,1161,-2,24-12-2021,Sale
8f971d64-a761-4196-9dc1-31823942e121,6070,-1,13-03-2023,Sale
92291ae5-8e02-4f69-bbde-ea2a3989afaa,8784,-1,17-03-2023,Sale
cd3d83ad-91e0-4db2-9528-dec7675b610e,8854,-1,17-11-2021,Sale
a6ae8d26-82f0-4b00-a642-9957ce2c207c,3144,-1,22-10-2023,Sale
a924e541-231c-47b5-8949-a2d8d8633d80,5531,-1,17-10-2022,Sale
0e939066-ddb0-42f0-b4c5-278188479f7f,4438,-1,05-07-2022,Sale
0bc09f7a-0e0e-4eb2-b8f3-91e33ee8cac6,98,-1,18-03-2023,Sale
ae0012b0-e498-4a08-afaa-3a4e7a99c1e4,6749,-3,27-02-2023,Sale
de48aea5-6c03-4fa6-8ba3-f4787591e9c8,8746,-1,14-11-2022,Sale
32f9c204-0f17-4d02-a7cd-a4efa7a86578,485,-2,28-02-2022,Sale
3cfe8db9-a1a2-4cc5-a7e9-7bed06340c2f,5475,-1,06-05-2022,Sale
1bd4612a-1ba5-44b4-984a-ae0b22489d52,4537,-1,31-01-2022,Sale
0bffa739-aa92-4145-88aa-b1818c9d5ac1,2579,-3,11-05-2022,Sale
57175c18-bd4e-4bb2-8f24-0577c5621129,7635,-1,14-08-2023,Sale
4c33c429-6abd-4754-8129-a8110d950733,2427,-1,20-10-2022,Sale
021dcdd0-9071-4ff2-9405-4bad1d819c7d,1308,-1,31-03-2022,Sale
2e4bc325-98fe-4a89-b2c1-80f7f9a33f61,4131,-1,10-11-2022,Sale
f450f77c-e672-4daf-b3b4-132fa78c38e9,7774,-1,17-07-2022,Sale
50838aa7-503b-40b4-97ca-970c8a239bcd,617,-1,30-01-2022,Sale
f3b71f2b-71f7-45dc-bb0d-18a26ec38eea,8167,-2,02-01-2023,Sale
bc2cc08d-844f-4d49-b431-bd446ef55569,793,-1,16-12-2021,Sale
4f3d1f1f-7e48-4d52-aabb-849f41c815ba,3962,-3,12-07-2023,Sale
650eaa19-96b6-4d70-8725-896cf83f1d3d,2994,-1,26-04-2022,Sale
9cf396f4-5a7c-418f-9ffd-174252fd46e0,7140,-2,22-03-2023,Sale
75832a3b-fc0f-4fd4-ae91-8422bd6bc9f8,5026,-1,18-09-2023,Sale
770738cc-dc54-49a4-86c3-f65f35f2d798,5962,-1,16-10-2023,Sale
fd92cce8-b619-4d3a-ae59-667a507fe0f0,2456,-1,14-09-2022,Sale
27fd1e46-57ef-4e46-b699-9d331d21d0f7,1887,-2,23-03-2022,Sale
55d8984a-2dd5-4852-a584-2052149462cc,8121,-2,18-01-2022,Sale
671997f9-7c7f-4d89-8b6b-40639bf72a0d,9280,-2,03-10-2022,Sale
58fc260b-5e46-4590-82f9-326e69b7f3b8,5475,-1,01-12-2022,Sale
7ebb5da8-bd8c-4255-b35f-f1d8d7511823,617,-5,26-03-2022,Sale
fd7e1ee2-649b-4028-bb7e-b4a409318fc8,1738,-2,07-09-2022,Sale
100d8c4b-51b9-41ed-a86f-b88e70f43678,5026,-1,01-05-2023,Sale
8f352343-4fc3-44d8-815f-f9e627f68dcb,1566,-1,12-11-2023,Sale
171b4472-b3a3-40c1-9983-6427e573b10b,9407,-3,07-11-2022,Sale
2d570aa5-86bb-48f8-8e3b-88cbf32fb29d,2436,-2,13-11-2022,Sale
68ec0c73-9f04-465d-8320-553f900fa87b,1161,-1,24-06-2023,Sale
db41f2ab-409d-4020-b6df-a42dfd71b5e6,1043,-3,08-04-2023,Sale
503d0e8e-30d5-4bfa-86c7-648d80e0a35a,4270,-2,16-07-2022,Sale
493d725b-0046-48f8-9589-3fc25fd8a222,5999,-1,29-07-2022,Sale
c89bcf7a-3a06-4a8c-a5a7-8d915bcc0605,3952,-1,27-12-2021,Sale
d698d7b1-a6e6-46db-b8ba-db247c7d535d,5759,-1,15-12-2022,Sale
ebb15532-4378-4e39-b1cd-2e12c1875e00,6963,-3,17-05-2023,Sale
9ba3eab7-d9d4-41a1-8c30-090c74f9e43d,5619,-2,28-06-2022,Sale
e8e68146-b3ca-4de3-97ea-cde1a85fbc30,6970,-1,03-07-2022,Sale
31df3f65-af03-4049-a0a0-9acbf749c608,1756,-2,27-01-2023,Sale
28fed8a6-eb34-4f66-b4b1-9db2fcb356e9,4292,-1,22-02-2023,Sale
51c5d828-4a91-44dc-b3ea-7900b45a5963,4882,-4,04-02-2023,Sale
1b5db2bb-463c-49ec-a23e-647747a8cce0,5963,-1,28-07-2022,Sale
e62bbc82-ec95-4ecc-9170-12ef4dd52775,8971,-3,12-12-2021,Sale
960d0cd2-243c-413c-baa1-4377c5404d37,5619,-1,31-05-2022,Sale
4f8c61a8-b62b-473f-93f4-f192c98d1fad,2436,-1,06-11-2023,Sale
5fdc457a-0343-4902-9a4b-8685da84dc16,5624,-1,05-09-2022,Sale
eb538632-73ff-494a-b8c7-c41ad2c27247,5967,-2,18-11-2021,Sale
b9414ac1-b103-4caf-8835-461e4da158ca,5914,-1,07-05-2023,Sale
35095150-9aba-4f2c-83c9-62840ee1f36f,159,-1,23-04-2023,Sale
b4c5a4a2-a5d6-437a-a378-c69f752f98a0,4518,-5,13-10-2022,Sale
a932151f-e61b-4889-8e8b-e45b42ade487,174,-1,20-03-2023,Sale
35df6bf6-8cdd-4db0-b75c-a80251366f0d,12,-1,17-06-2023,Sale
8a17a232-aba7-41de-be83-dd95e3a5f169,6165,-1,01-02-2023,Sale
b672e4ad-889c-4639-80c0-516367fa4f7a,7620,-1,10-09-2023,Sale
a310a931-5d0c-429f-a244-592d15c8e151,1566,-1,04-12-2022,Sale
21f6cba6-7c2b-4077-9ba1-ff59694282da,5998,-1,26-05-2023,Sale
7b4d43d0-4e40-46e0-b126-e321a409c45e,3449,-4,06-04-2022,Sale
596ad7b5-9567-4d7d-b151-451c1b202210,7795,-2,08-09-2023,Sale
718dac77-735b-429c-817b-c3276858fa24,2107,-1,17-02-2023,Sale
3ac71970-f79f-4b40-9190-5615372f872f,5759,-3,13-10-2022,Sale
f86d20ba-001f-41e6-9b6d-47261c317980,12,-1,25-07-2023,Sale
22e91c32-5aa0-4603-8f3b-7c099e1bafe8,9832,-1,25-04-2023,Sale
f98f7b81-dd16-4f24-9d97-270732f2e113,1799,-1,23-08-2023,Sale
f579a5ff-92b7-4623-b908-b2af6fdbad58,5806,-1,22-06-2023,Sale
094aee9c-348e-41e5-b2a3-8fec92ba0fcf,9194,-5,29-06-2023,Sale
e6b6c94e-a37f-4e45-ae6e-34763a237e53,7795,-1,12-06-2022,Sale
25e16f22-5226-4d14-b2fa-4add5a0c8258,9677,-1,27-06-2022,Sale
3427a074-1120-4463-b8e2-c9b5d88d3104,9677,-1,08-08-2023,Sale
e35094a1-5fc0-40e5-9147-a9c5df2771a6,6290,-3,09-03-2023,Sale
83429eba-87c2-4be6-936b-fd62b34e6564,1308,-2,16-11-2022,Sale
5706b179-46b4-4729-b20a-cf00e1b2215e,1799,-4,20-11-2021,Sale
e50f7e18-ca36-4049-b4cf-c87fc01d0a02,8854,-1,24-07-2023,Sale
1c394e0f-a9b5-43bc-9498-2594f1e2f709,8971,-2,28-12-2021,Sale
21a8f9c4-442f-480b-85e0-4f3e9ba3caef,159,-1,02-01-2023,Sale
af964842-87a8-4bf9-9410-1fa420a7fa99,1089,-2,13-09-2023,Sale
54e72dbc-a32a-45aa-a0a9-6233143f1be0,5324,-2,17-08-2023,Sale
59c4a2b6-8427-478c-b8c1-d329ccae6e77,835,-3,01-01-2022,Sale
a2a24b59-c40d-4d61-9284-0716a5b1723c,9415,-2,28-05-2022,Sale
3bcde5e6-15e6-4cae-9234-642299de8a6d,7569,-1,06-04-2022,Sale
adbca1a8-d46f-4f28-b7f6-90345d0dca4a,4292,-1,21-06-2022,Sale
cecbf4cb-3f48-4b20-8f53-323165132e10,9280,-1,10-10-2022,Sale
72fa5f05-9ce5-401e-96ec-d850c5f397fd,1738,-2,02-11-2022,Sale
7311cc36-b787-4559-a375-4a3425acbab7,8101,-2,24-08-2022,Sale
ca9a7a3b-da4c-4af9-af54-5317b115bcf5,3246,-1,14-10-2023,Sale
f1785327-faa5-4480-bd77-f528be554542,6436,-1,16-03-2022,Sale
6b7bf0b7-766d-4e88-97e9-0200944ea75c,5619,-3,30-05-2023,Sale
17fed42d-789d-4a79-8985-645ca13e596a,1219,-2,03-08-2022,Sale
20ccaccd-9896-4f50-973d-c958ac28457a,6612,-4,28-10-2023,Sale
3a51c406-1da2-4592-8c58-179044ce694b,9120,-3,25-02-2022,Sale
c5a8b058-b400-4ec7-a336-1c954cad9564,9194,-1,30-04-2023,Sale
293790cf-71b0-4790-9095-c83dfc65da78,2579,-3,11-03-2023,Sale
bacebb26-0ece-41ba-b588-185f5af1a8ac,5157,-1,10-01-2023,Sale
878c7002-0464-45e9-9222-8837e292f0c5,1530,-1,11-05-2023,Sale
fa85613f-d8e6-4f41-9502-0b83ededaa2d,1799,-1,09-11-2023,Sale
c6c4f1aa-4efb-46fd-a9dd-9f791bd45f65,8762,-5,25-02-2022,Sale
0c7956bd-4152-4ff1-9989-7ded766d3068,2865,-1,09-06-2023,Sale
264b7bae-1ebd-457a-af57-f91eb1d6637e,8854,-4,18-12-2022,Sale
72fac785-e5f7-418a-b16c-c642cb5ed75b,1073,-3,18-09-2023,Sale
6a439b6a-eb9e-4fb8-9a4d-724b6b6e576e,5564,-2,25-07-2023,Sale
9f78c50a-e0d7-44ba-a7ed-beda8c41d288,174,-1,21-09-2022,Sale
c0a94db6-f7ed-46c2-8ee4-43bef4c5e48b,641,-1,18-02-2022,Sale
a569915a-87bf-4f30-99f2-d9bee83855f4,7747,-1,07-05-2023,Sale
acdd8e90-1aa6-42d4-802c-d5c5e93e2776,8854,-2,08-09-2022,Sale
0c27834b-23d7-464e-ae0c-49a33a0dfe17,8784,-1,28-02-2023,Sale
d9a8b475-ef62-41e5-bc0b-a2d1dff84170,1073,-3,24-10-2022,Sale
bf2a36a0-8c7b-474d-8fb5-e284ac9dd051,2994,-1,13-03-2022,Sale
137e040b-7f3a-44ae-a2b5-0d04a471aeb0,345,-3,05-01-2022,Sale
45593ed2-b5ed-4ef4-88f5-4a1a1f1490cd,4592,-4,13-01-2023,Sale
9daa4554-b591-4db1-9b1f-b2d1a3d61457,3449,-2,25-03-2022,Sale
b717a243-a8ce-42af-900c-c8e8b160776f,6001,-2,10-10-2023,Sale
b333abc0-1e40-41be-ac0f-cb24f94966fe,98,-2,14-01-2023,Sale
115729db-cfc1-4078-8b8a-d5241a0be2fa,8769,-3,11-08-2023,Sale
9e2c4479-7460-453f-a850-f25d647ca365,7761,-1,05-01-2023,Sale
601777ba-ce72-4574-98dd-ac1c87bb4860,9407,-2,29-12-2021,Sale
b1267962-e592-4978-bd1e-8c7e6a5faeae,5962,-2,15-03-2023,Sale
faf8f8c3-0e1d-4df8-a134-a03958c400a8,223,-3,23-10-2022,Sale
0077c61c-cc0b-4a3b-bcfc-4015f671b995,2523,-3,09-12-2022,Sale
026279a2-cee3-496c-b58e-d7b9182f155d,3952,-1,01-05-2022,Sale
b99244a1-951e-4cbc-99f1-5243b7f33860,2456,-1,13-10-2023,Sale
d057eb53-682d-4283-9bdf-26c95de119f2,9407,-2,24-03-2022,Sale
7452f245-8c4f-4955-89a0-3cdb40ea669e,7774,-1,14-09-2023,Sale
d987732b-b0ef-4465-a51f-6a28d110b376,9194,-1,14-10-2023,Sale
dd069b92-9f0a-4d2a-9662-372b0c308951,3952,-2,30-09-2023,Sale
138841e5-f7a1-41be-b306-813fb5f3bc62,6766,-3,18-09-2023,Sale
f35c4cfd-aeb0-4664-bea4-4f5691d095fc,9410,-2,12-10-2023,Sale
20ce5511-c056-45ed-a6ef-615802226590,6766,-1,17-02-2022,Sale
3b2ad7f1-ccbc-425f-9004-b469004a05e1,6963,-1,23-07-2023,Sale
a68f428c-a9f7-4195-84a1-a3c3dc9ed067,4337,-1,04-09-2023,Sale
9c23c31e-dae6-4d6a-87e7-89fd997f5755,1869,-1,01-01-2023,Sale
7ff29858-4986-4970-a89c-096b045f25d8,6302,-5,31-03-2023,Sale
d16a166d-797f-4c0f-abc2-77c527da077a,7774,-2,26-01-2022,Sale
366e401e-0d72-473a-88ba-98cb488e59d5,8784,-1,17-05-2022,Sale
16f65a7e-8e91-4ff0-b450-495e7d15ab4f,345,-1,12-03-2023,Sale
fe71acf5-1f67-418b-a334-7ca69253e486,2949,-2,09-04-2022,Sale
bd663085-2e2a-466d-a869-aca8be157e06,876,-2,17-10-2023,Sale
4b96ecfb-9e04-47c0-9412-37b97a2ac3d5,8831,-1,23-08-2022,Sale
d71af2ef-611e-457a-b40f-28642bcbccbb,9536,-1,12-11-2023,Sale
9d5065ba-faf3-4a79-9e0b-7fb909423a35,5531,-1,05-09-2022,Sale
28d35743-e2dc-4400-8e06-2225a4877b16,8559,-3,14-12-2021,Sale
7aef00ec-7ad1-4814-a311-6604d066cc4f,4592,-1,28-08-2023,Sale
21251f86-2072-489c-a467-7a5d2033b34c,4313,-2,12-11-2023,Sale
c2f87d47-0296-4b5e-bfa7-47cfc4ca6987,6856,-2,20-05-2022,Sale
ed9eb619-1fb2-45a0-b7f6-b4e10c70e815,6687,-1,25-12-2022,Sale
278ed1f2-70dd-4a35-9be5-09f5af588ec3,6711,-1,04-11-2022,Sale
a85c30d4-6fd1-4e17-a1aa-3f06d90a1ca1,3962,-2,22-07-2023,Sale
0fb78d2f-d6f3-4af4-9441-5d0e2b47326f,2512,-2,17-01-2022,Sale
a2f41874-86f0-468a-910b-cf12c9c89ba6,9410,-1,23-02-2023,Sale
996146f9-adc1-4fa6-b468-4ff9ed28019c,5188,-1,12-05-2023,Sale
37d1b038-9d30-4890-972d-8a6553148e01,4537,-1,07-10-2023,Sale
7671d1ef-48c3-4526-a350-f759e9cf14ab,4335,-1,16-03-2022,Sale
41a71dc2-71dc-4651-92eb-dcee6312f7c8,8076,-1,25-06-2022,Sale
027519eb-8f1a-40db-9523-7d9c64a208cc,8076,-1,03-10-2022,Sale
0416c939-5346-43bf-8c0d-72d6b8758d57,8769,-1,11-06-2023,Sale
c5883e19-e545-4745-afd7-33a7a99cacbd,3892,-1,11-08-2023,Sale
95cf02ae-ebdf-4ac0-9456-173a0dda6340,5274,-1,05-06-2022,Sale
4517e6c2-6cda-4f1d-b49b-106e49bec22c,5239,-1,05-04-2022,Sale
e677e2ee-3fb4-492b-b6b8-cfbb1c2fba2b,5531,-2,04-07-2022,Sale
dd5036ff-350c-4e4b-8c0a-43d12025eb80,5963,-1,20-11-2022,Sale
940202d9-bccf-47f0-84e7-94f00c4b401b,8971,-1,13-12-2022,Sale
9a28136d-e9d5-4cb4-bbce-6ba9e2287841,3797,-1,13-04-2023,Sale
6ddd4181-2e09-48a3-a9bb-942c339967d3,7022,-2,21-05-2023,Sale
e51a559b-a30b-4e3a-84da-3c72ff7b419b,6686,-1,19-06-2023,Sale
4a863dc3-d70d-4b32-bcfc-34188b570351,4313,-1,05-12-2021,Sale
3cc2adb5-ea17-493a-b5f6-5723e79c8218,5026,-1,23-09-2023,Sale
545861b1-c5ab-4775-83f2-05e13a717411,7177,-1,11-06-2023,Sale
57cae327-a9b0-4566-9854-d0195ab7c5da,6290,-3,25-05-2023,Sale
c95b219e-b202-48cc-a1b8-7b66163c9d9b,7550,-1,26-09-2022,Sale
0dc9a029-c18e-4245-8c19-a9b8c806941f,7866,-2,15-01-2022,Sale
afa8e374-650a-428f-9400-a425b0ba1bcc,7883,-2,18-01-2023,Sale
