InventoryLogID,ProductID,QuantityChange,ChangeDate,Reason
9335d7a0-5911-4598-acc4-005b1b9d002f,5759,-3,2023-03-15,Sale
976555cb-eed8-4483-9b88-bd71ceea60ab,159,-5,2023-09-07,Sale
f83a0386-a4f3-4900-ad74-40e44b980b0f,4500,-4,2023-07-08,Sale
ab5299f1-6778-4019-93df-b87ebda9cf21,7453,-2,2023-04-04,Sale
e5ede894-ac70-4508-8b77-6735dde5fb1f,5337,-2,2022-03-21,Sale
26532514-4594-4849-a2d3-b7e7b77b9f97,8076,-2,2022-05-29,Sale
e1c5ea44-1834-4ee5-adb6-91b0b9c07089,7140,-3,2022-05-19,Sale
213b4e3d-17dd-4435-848f-15aaeb84e6df,8044,-2,2023-02-12,Sale
bba43acb-5935-4f3a-aa07-c70b87037df4,5759,-5,2023-06-15,Sale
e8d3e08f-4a6b-4695-8f8d-487d8147d72a,4518,-2,2022-09-10,Sale
ffd3b4eb-ca46-4813-b8e9-35f64b8ad539,5806,-5,2022-02-21,Sale
b55c5835-8194-4336-a4e1-f80b41267c5a,5998,-4,2022-07-04,Sale
92aaf2be-dd0e-42fa-94fe-bcc41eac8d3c,661,-1,2022-03-17,Sale
d91e50d1-213f-400b-8d90-fa814661fcfb,7635,-1,2022-07-12,Sale
15b23197-77d2-442d-a347-c96079138cd5,8134,-4,2023-08-15,Sale
f1caa7b4-c2e0-41db-8166-105732949227,4307,-4,2023-03-12,Sale
e5f80715-f028-4a05-8513-c8030c287bf3,3246,-3,2023-04-24,Sale
4cecfc90-c442-47d7-a2c7-d8a535c100da,6749,-1,2022-09-22,Sale
6a618970-46a6-4bb7-8b9e-83ab3c682ac1,584,-3,2023-07-28,Sale
90ca3ba3-d882-4739-b7f5-67305a19c3fb,6687,-4,2022-12-17,Sale
c1c85735-35e5-4d8b-97f8-cfa0e5340a66,1308,-1,2023-04-23,Sale
cb2f8fcb-8ff0-4d7b-9c71-6e2c3ff7b181,6686,-4,2023-05-20,Sale
7c1eee93-a093-4749-a7e9-603e1a144a88,1095,-1,2023-01-03,Sale
8b06980c-f5b2-461c-86f0-03546601e22e,4307,-3,2023-03-27,Sale
1544ffc0-c1ad-4a0c-8807-307c2847f746,584,-5,2023-01-09,Sale
4c6ef2a4-17c8-43a3-be5b-2b69b1f644aa,6970,-5,2022-07-05,Sale
4f260af1-1f5f-4382-be8f-a9a28742b26e,7550,-5,2023-03-30,Sale
504891db-a2db-44a6-9678-f034ffaf9939,6832,-2,2023-06-21,Sale
2be13b2f-f424-4c4d-b37a-b8d97ee2fecf,5099,-2,2023-03-11,Sale
65c4912d-db06-4a62-a6d8-af7d10726a05,2107,-4,2022-01-02,Sale
40aab049-e72c-4968-99e6-8f01284d49b5,6832,-4,2021-11-30,Sale
0ad06ecd-37d2-42b0-b5a1-0e5f171f54e9,584,-5,2022-01-26,Sale
bab66a70-f196-45c1-9f66-25b778f457c1,2107,-3,2023-05-14,Sale
d23a04fa-a4db-45e1-b2d0-9369b8637d64,2523,-2,2022-10-13,Sale
24024671-7fd3-4a96-a702-e8d04097fb5d,1819,-2,2023-07-30,Sale
4605f707-b1d6-44c2-963f-6272fa391279,6520,-3,2023-11-01,Sale
e80a6a23-e96c-4065-ae2a-e4ca7fa011e4,3962,-4,2023-05-05,Sale
924adfce-0d7c-4ed7-b34a-7e15bb8dd845,8854,-3,2023-08-03,Sale
f9071b57-8b8e-47df-a5fc-c0a8867d14fe,835,-1,2022-06-09,Sale
f9b81165-e0f1-4137-89c7-4c20239f082a,5157,-2,2023-05-10,Sale
b798164e-7150-4a94-b248-b2f93512989f,9832,-3,2022-11-02,Sale
4223f251-36e8-4989-bb8c-08cb27dc2294,4071,-1,2022-02-19,Sale
7aaefda8-9193-41ef-9569-6e40e1e32ac0,2489,-4,2023-08-08,Sale
b917588b-da58-4c51-9df0-00ea7310b914,5549,-1,2022-06-04,Sale
f55fd5f1-7024-448b-b0d4-d40fd3965992,5963,-3,2021-12-14,Sale
096b6fb6-a71f-4e41-bc80-cf41705fa805,9194,-4,2022-12-10,Sale
5bf32d33-7e03-4860-843f-bcc35e4501db,174,-4,2023-04-04,Sale
9c491db7-1260-4624-b544-61c886401154,5531,-4,2023-04-14,Sale
a4a656f4-c67c-4e58-9be8-80c0aae24dea,3797,-1,2023-07-15,Sale
d5d132d9-bac9-4f36-8c07-ebde38cab8fb,7795,-1,2023-05-09,Sale
d47a1481-93f1-4f42-bbae-4761684d1a42,1799,-5,2022-05-07,Sale
bbb66d54-eaee-470f-b13e-7e9b48ba1319,7550,-1,2021-11-23,Sale
4551863f-ca84-4e19-97f7-c7889b44a059,8101,-2,2022-09-04,Sale
2a1327f2-1be6-4a6e-8e8d-21a44c61a81b,6520,-2,2021-12-03,Sale
08ace3d2-4bfb-4eab-90ec-3cf7c69cc798,6892,-4,2023-07-17,Sale
58377e0f-e192-4b22-8738-266cfaa2ed52,3401,-1,2023-06-11,Sale
007458aa-113f-49cd-bd7e-657c1cd9634b,2508,-5,2023-11-11,Sale
3f2e6b9a-e50f-47ac-8e19-231cc4039989,5382,-2,2022-10-27,Sale
bafc8055-a17a-4d9e-8170-ad846aa2af9a,4455,-4,2022-06-08,Sale
35d8f3e7-eedb-4b39-8416-b34d76e1ac1b,2614,-2,2021-12-20,Sale
fd1f1f43-3ea5-45aa-b0dc-b50bed79299e,5704,-4,2023-10-04,Sale
a4179853-f667-424b-a53e-d371f7424a83,8746,-3,2022-03-20,Sale
a1ced7d2-329f-4a82-ad37-b90123e5236b,4455,-1,2023-02-14,Sale
8ef123ac-31f7-448c-bb04-02f4d6bdac87,4270,-1,2022-02-13,Sale
dc20ad47-10cf-497a-b3cd-e5ca4a6acd81,2949,-1,2022-03-29,Sale
11dc2561-f0f0-4170-a059-75e2e3dac54d,1095,-5,2023-03-05,Sale
f30e281c-91ab-4067-a41d-542d60aba686,9677,-5,2023-04-14,Sale
99d896c4-48a9-431b-8863-5fb486f5b45f,1089,-4,2022-01-13,Sale
92141b5a-1680-4e7f-b946-4fc61614d5aa,5531,-2,2022-05-18,Sale
9ccdbaa1-9ae9-493f-b61a-d4c7d16870bd,9677,-3,2023-02-16,Sale
bd322668-bd1b-48df-9c77-c36e63808e10,6149,-2,2022-03-07,Sale
41aaedd1-96ff-4e3e-8d73-a8e338ccec1c,8971,-3,2023-03-29,Sale
91562796-061e-435b-ae76-1831fa581b47,1073,-4,2023-03-14,Sale
ca295351-a9b1-48f7-a830-371a34e34553,5239,-4,2023-09-24,Sale
79221156-f367-4dd0-806e-78d5d14c6bfa,8027,-1,2021-12-16,Sale
2a93132f-2161-4584-9b32-390dc35328b8,9891,-5,2023-07-25,Sale
da9b35c6-a96a-4d69-bc4f-fee620e7791d,7140,-4,2022-04-18,Sale
f5c0cc4e-fdd4-463c-9c0c-6535c88fa121,1893,-3,2022-04-28,Sale
f7d10417-cd10-46b6-b5b3-1b68d670d326,485,-4,2022-01-04,Sale
2b5f5a19-3b87-432d-bfc1-9e3e2bb7d2c9,5726,-1,2022-08-04,Sale
23f7e04f-f61b-435f-a4cf-11e33f8d209d,8559,-2,2023-05-20,Sale
245f371d-8d4e-4cc0-a243-9aabf3a7a59c,4131,-2,2023-07-21,Sale
d8ca72fc-4758-4c7c-8660-df44fea5ddd0,4270,-4,2023-03-05,Sale
4699f6f7-8c7d-4eed-a83e-9aac77f4a5e5,3797,-1,2021-12-05,Sale
ed135e4d-e2ed-47f3-86ca-af7fc7f2d767,4438,-2,2022-11-17,Sale
12c54f1e-ee5e-4463-927c-6f645edf27b7,5141,-2,2022-06-15,Sale
730013ab-bb66-4fb5-9b5e-80837bdefa0c,2886,-2,2023-02-17,Sale
49e55c7d-8789-41f9-bbf7-450d5e4c0c59,4462,-4,2022-04-25,Sale
382a19ec-9f55-4344-a590-430345d1c19a,3246,-4,2023-07-26,Sale
f6ef6c18-1f08-454f-a009-2535bcb8c9cf,8188,-3,2022-07-07,Sale
aca18aea-12f2-4435-8d5e-d65c02a2aa67,8746,-3,2023-06-26,Sale
d11a78b1-083a-4554-8b80-10f015610872,5962,-2,2023-08-05,Sale
169780b0-85d4-4416-a5e6-3d61b9a4568f,5531,-1,2022-02-27,Sale
11782832-f743-4096-a405-d86696247c10,8784,-4,2023-07-18,Sale
76677923-dbe9-4cef-a87b-020e14e12522,8167,-5,2022-05-05,Sale
2d1ee270-f367-43c0-9aab-a3c877efc0d5,7747,-3,2022-11-25,Sale
088ad745-1199-46db-ac84-ada30b1196e0,3401,-2,2022-08-18,Sale
277340ae-dcdd-4783-9fbc-50a782537274,8746,-2,2021-12-04,Sale
962466a7-317b-4900-ae5a-d080d2b98430,6749,-3,2023-02-14,Sale
8f6fdda4-4ec9-489b-9104-41c461f46b3a,4882,-4,2022-02-04,Sale
d79ae7a5-f39e-43f0-9bc7-376cd72a9c70,2614,-3,2023-09-09,Sale
c3a2f60e-cdb6-4871-a2b1-b795dab0309b,7569,-5,2023-10-06,Sale
6a5be05e-aa49-48ea-a224-4b9e2a96a9e3,7453,-4,2022-06-23,Sale
04f81a0a-8223-4af6-af3e-fd833171f5bd,8938,-4,2023-07-07,Sale
2970abc7-216a-49db-81d9-cb58dff5fc1e,1869,-4,2022-03-31,Sale
62f604b6-4d9d-4e29-bb46-ffecdb9e06dd,5337,-2,2021-12-28,Sale
5c0b3303-b5ac-4a17-8454-cfced1350e33,5619,-2,2023-01-20,Sale
31302718-f7fe-4ad0-a0a1-8e6e76f27ce9,6832,-3,2023-01-26,Sale
5779906c-de9b-4013-b032-47996109f733,9891,-4,2022-08-22,Sale
2148458f-d026-43de-a858-9cfd6471c08a,5099,-5,2023-09-02,Sale
4f072699-f618-4e6e-84a7-b55c160b320a,8017,-1,2023-06-18,Sale
a40e9a75-6c20-4b8a-921f-8455e39c64f3,6892,-1,2023-08-02,Sale
9c172a0b-3636-4f85-b190-6e2ec51e62a3,8463,-3,2022-10-20,Sale
bb6d1326-ffbc-4d99-8214-4de88a92e6b8,6963,-5,2023-06-10,Sale
47afd9b4-afc0-432b-beaa-adde8eb4e1d6,485,-2,2023-10-16,Sale
c33f2dbf-c2b4-4e77-abe1-9314ade59935,4313,-1,2022-09-15,Sale
05f77bc9-e4f7-47a3-af02-a80862d66a9b,8784,-1,2023-01-26,Sale
43c47415-f8be-43a9-943b-8d205a511bbe,7620,-5,2022-02-28,Sale
deb0679d-f8a4-447a-a096-1c008844d158,7635,-5,2022-04-08,Sale
4cdcf4b3-e0ad-44c7-b772-e6f463c93588,2994,-1,2022-04-16,Sale
2aab1411-12e1-4965-8953-ec077e8f5f21,3892,-3,2021-12-10,Sale
53dcec71-ec01-4621-be82-42d7c254a897,2865,-1,2022-03-08,Sale
74d004d6-833d-4700-9fc5-99aeadb16b2f,9436,-3,2022-01-20,Sale
a5060a03-5745-4724-9000-1db3d0c42e60,4766,-3,2023-01-02,Sale
110c59d1-6491-47ac-b3c4-5e6e7b11b8c6,9410,-1,2022-08-09,Sale
540e3e9f-fda8-4094-8d64-864d43d7137d,8831,-5,2021-12-14,Sale
ef3bce62-45b6-402d-8d94-1047fc3d2ba6,2994,-2,2022-10-04,Sale
adb48b1e-92a8-4c1b-abd7-5e4fcd1ceb4d,8854,-3,2022-03-14,Sale
cf72e9e0-925e-4b42-9737-4b8e932b0624,1308,-1,2023-10-04,Sale
d5339874-216d-4870-a774-4a77307f63e9,2107,-2,2022-11-21,Sale
5361e9ee-6911-4026-afbf-72251cad4ea8,1871,-1,2023-09-25,Sale
6fa06d5f-a477-4891-9e84-8a09ffb71f9e,5099,-3,2022-01-27,Sale
32849fc4-643e-428d-8949-969bb39abe2f,2865,-1,2023-08-15,Sale
9d8a634a-3db9-4f65-88b1-0f7b4f844fa1,661,-1,2022-04-06,Sale
ad3fe04c-5c6d-4f6a-8151-b10b7187e2b5,5188,-4,2023-06-24,Sale
40235c56-b4f6-4171-b6d0-2ccf3301b41e,4337,-1,2022-03-25,Sale
0d208300-a41c-4f0b-9147-4bdccd618c5d,5475,-5,2023-06-02,Sale
4a7e54fb-4bdb-44b8-b196-d50878106089,4335,-4,2022-07-07,Sale
ad357880-f636-42df-8a71-66e64f66754b,641,-4,2022-04-17,Sale
af86c2b2-eb95-463e-b247-3c7ce11e1991,1887,-2,2022-04-12,Sale
e32ad37d-464f-4918-9738-3393757e07f5,2579,-2,2022-03-06,Sale
db86b9b0-4193-4875-94bd-5b50a42cf023,641,-1,2022-01-11,Sale
da9e607a-2eb1-4cf4-bf06-37c399536f84,2427,-3,2023-03-07,Sale
b977961a-eb13-40c3-9140-e925705a8522,5967,-1,2023-08-05,Sale
8e2a33b3-97f3-4741-b2fc-56ac99ca8269,8762,-1,2022-09-12,Sale
acd3a14a-09ea-4b55-94a7-65c3df98a1f1,5382,-4,2023-07-05,Sale
392e5120-3ffb-4c2e-be8b-0dafe48b3a0b,617,-3,2021-12-01,Sale
4e032d59-1495-4f68-b839-e4115da0abbe,1893,-5,2023-05-04,Sale
744ed50f-403a-49f3-9d75-e73afa1da71b,6749,-3,2022-03-23,Sale
dc28193d-7a1f-41b4-b7fa-57a6fcf14e74,6446,-1,2023-01-25,Sale
f943f455-a736-48e4-b639-43627e53ff86,2456,-1,2023-06-09,Sale
c616fce2-2644-4e90-a956-83e2ceda0b91,4969,-3,2021-11-28,Sale
15ada70f-159e-4189-a80e-e22f6c1eb803,9120,-5,2022-05-05,Sale
63ff7237-ff5b-4ca6-bf7e-613fb3b22766,7883,-4,2023-07-17,Sale
04c8af7b-9c9d-4f5c-8256-61c25f18e800,4455,-2,2022-02-18,Sale
cc95264f-867c-4fd0-be5e-d9e1934a57a5,8831,-1,2022-01-10,Sale
92dbc0c4-0843-49d0-bffb-5570f42415b9,2994,-1,2023-04-11,Sale
ffc9b838-abe3-417b-8d52-33d05bd2eb29,4592,-3,2023-01-03,Sale
9db59187-c705-49e3-bef5-b4f66735c768,8762,-1,2022-05-17,Sale
15f8032c-c743-4bca-a4ae-a6704041b503,98,-4,2022-08-17,Sale
91f806f9-72c0-43fa-8134-c03936251931,232,-3,2022-08-18,Sale
5d401456-0d74-41cf-8c0c-025d9fd9a2f8,8463,-4,2022-06-06,Sale
cd17bfed-9139-4c1f-989d-ff1dc2854cfb,9450,-1,2023-07-20,Sale
d87b2118-ecc5-4580-9512-7259b0bb40f1,8938,-4,2022-06-11,Sale
034e68df-6daa-42af-ab23-049c72682499,6770,-1,2022-01-30,Sale
ec68d5a1-f1ce-485c-b44f-b961f09b8ffc,4292,-4,2023-03-11,Sale
2c562e54-56c9-4d69-8540-4e0fa680a6e4,4292,-3,2023-09-21,Sale
021ac950-486e-403b-b321-2f009eb33f80,1566,-4,2022-10-28,Sale
7bdb162a-fbe6-4385-ba23-3896b5a6bd86,4455,-5,2022-02-12,Sale
229701b1-c3ea-4e76-909d-2e44e8dc9886,6302,-4,2022-04-23,Sale
81a48dd3-a658-42d6-b4eb-37e010bc0093,1893,-4,2023-08-05,Sale
1550426d-e80e-4b76-a4d8-099c7c4f49a9,5141,-2,2022-11-07,Sale
24db4004-d90e-498f-816e-310f908b18ad,8241,-4,2023-08-08,Sale
5f9689ab-9ad3-4315-aa98-0bd2ab4b8959,3687,-4,2022-06-13,Sale
a6fa9840-dfec-42eb-bea5-37e99d5db6df,4313,-3,2023-01-17,Sale
c39cb981-f17b-47e7-97d6-56238457b916,9436,-5,2022-10-01,Sale
32d38e08-4e71-467b-b123-345d16f98639,7883,-2,2022-02-21,Sale
5a5589d1-1901-4332-9c72-ac4244750fd6,1893,-3,2021-11-24,Sale
f6f2e9a8-fcc1-4f35-8ae3-e16f02ca656e,9407,-3,2022-01-23,Sale
9a9f62d4-1847-469c-a6d5-528b718d9348,7177,-3,2023-09-27,Sale
71159bec-f3b2-46a6-b3c8-52f486014104,1530,-4,2022-06-12,Sale
e3ab1f3d-f771-4818-b561-5cb81d9b3f0f,6536,-2,2022-12-17,Sale
e8a91c23-aa8c-44ea-b9a2-6efcc90ca95e,6970,-3,2023-05-22,Sale
5680c0d1-d680-47e1-877d-8a97b1e80d0d,4882,-1,2023-05-01,Sale
2b03ee2b-22b6-40bc-8f9b-a2f58c9b245f,1095,-1,2022-05-11,Sale
d53092e9-22bf-43bd-87b8-e5e33d8ce7cc,7883,-5,2023-06-30,Sale
a5fb81ea-8b01-4240-89bb-72d45e297c9c,4766,-1,2022-03-04,Sale
84758dd9-ac90-4927-996b-029a8dad4bb3,617,-4,2023-05-13,Sale
7ea9ac94-7c46-4e88-a62f-e5d531614c0e,1869,-4,2023-03-10,Sale
24e6298c-9b1c-4098-ada4-7b403c2eb16c,5324,-4,2023-10-01,Sale
616bb87c-f605-4251-8e27-bcfa0784203e,6892,-1,2023-01-25,Sale
32456700-bdeb-43f3-8469-d0f064fb46df,4969,-5,2022-01-22,Sale
e57181c3-1c31-4e4b-930f-701086e0ca2a,8854,-1,2023-06-12,Sale
0c369f70-e2b2-404a-ad37-d6ccee84a9c6,7635,-5,2023-06-29,Sale
c000c7b4-9938-4721-b489-04f2b53fdd09,8076,-3,2022-11-15,Sale
865b1e6d-3fbb-4b66-8283-06fe58830c7b,5141,-1,2022-01-27,Sale
6855b887-0e78-4f19-992d-21f0cb86a0b0,4882,-5,2023-02-25,Sale
136978ae-85af-4ff0-9157-0a07cefe3ef6,5962,-4,2022-03-08,Sale
6858a067-23ae-43b2-a082-a234ba57b1e7,4248,-1,2022-12-20,Sale
6d5ec918-be63-46eb-82d6-2b4ed38b4aab,5806,-2,2022-11-16,Sale
4096bffe-258c-49be-9143-7296ec5c8eff,4462,-1,2022-10-07,Sale
546dcde0-80a3-4aae-8f32-ae7b620bf7a8,6536,-1,2022-03-10,Sale
a19a022d-23c1-4ea9-bcc4-d0a7012bf746,5998,-5,2022-01-02,Sale
10920a92-f821-4571-a1ee-7ff5d51f0d46,617,-5,2022-11-01,Sale
196701a8-4770-40e2-95c0-791e943645c6,5324,-1,2023-01-05,Sale
d1c3f150-8710-4607-bd4f-4f6c4036fc8c,5624,-5,2021-11-20,Sale
c6446991-616f-462a-ab07-00e463c71eec,12,-5,2022-09-28,Sale
c7606abb-8424-4690-8269-bf207d9cb0a8,6770,-5,2023-05-28,Sale
8bcbe9fe-59ce-4861-9630-48d16f087e0f,7174,-5,2021-12-22,Sale
b206a49d-dbfc-4ae9-8092-7f41de8eaa05,5026,-3,2023-11-08,Sale
b7121236-41b5-4619-a7be-14bce6a48766,5549,-5,2023-04-08,Sale
da2bca83-4a96-4d24-809d-e87f472dee84,12,-3,2022-08-21,Sale
b03805f3-1ad8-4247-ba39-fe801ab41843,6149,-4,2022-12-05,Sale
c467dadd-e257-4fc6-9b90-aeda311c3f4d,5274,-5,2021-12-16,Sale
4a928959-5d72-4a2a-93ce-b590f363c3f9,9280,-5,2022-03-08,Sale
3ecd13c0-1c47-4af3-8f1e-d72b985ecc78,6892,-4,2023-11-14,Sale
e9406181-64f6-4e6d-9643-624b67e79f3c,6832,-1,2023-07-13,Sale
9eca86bc-e21e-472b-89aa-3b0074cb5890,2949,-3,2023-02-27,Sale
f06e119c-733d-4859-b505-e8c8143edc77,5026,-5,2023-10-25,Sale
c9ff80a4-a2f4-4554-8f6c-5bb28d08e122,4592,-3,2022-06-08,Sale
bf5b25c8-7810-45e5-ad87-167d514d2edb,6302,-2,2023-04-22,Sale
1e554219-4c7a-4b50-bde1-011bf4bf25c8,6290,-3,2023-02-28,Sale
c8aa0f1f-8b02-43d4-8a1d-38a7858c9e4d,1738,-5,2022-03-03,Sale
7b479263-68ee-4ba3-b62e-4cc1034d4d13,8746,-4,2022-02-25,Sale
3ff471e8-40e0-4688-97ee-42bdcce0a8b2,7747,-1,2022-11-25,Sale
399f0ee7-697c-4d83-93b9-07103a8c3c5d,7883,-1,2022-04-01,Sale
80b37c47-a112-498b-b0f3-553cd342e04a,5967,-4,2023-06-30,Sale
9bd0e3af-7338-4620-8fa5-8d299695a760,3687,-4,2023-01-27,Sale
baaf5b98-0e84-40f0-9333-dc9edb5246a8,2614,-2,2022-12-06,Sale
30d7c82a-e0b3-4533-8ca2-6169caa69dbf,6149,-4,2023-06-09,Sale
647f1da1-3f57-46dd-95f8-881b2fdbea2c,7761,-4,2021-12-23,Sale
0322bc10-7bce-4641-8dc4-88c6f201be29,2059,-2,2023-04-25,Sale
d35e3e51-8251-4042-810a-6ca20efb009b,1219,-3,2022-09-15,Sale
36094c94-5dd1-459e-bb3e-6a856c783f90,9832,-3,2023-06-14,Sale
793d4bc8-80df-4b42-b34a-aa90622211d4,2427,-2,2022-12-18,Sale
77938db9-3bbc-431c-9cb9-f0cd185a44a6,6986,-5,2023-03-16,Sale
1165d527-2d35-42ae-9b4b-a83aae9325bb,7453,-3,2021-12-06,Sale
48723240-3ef8-4792-93db-75b5d71db61c,9194,-4,2022-03-25,Sale
2bd8c9e7-142f-413b-8218-5e5e76c9db75,1869,-5,2023-08-14,Sale
f75abe65-455e-45ff-b253-b5ed587d1e1a,8746,-5,2023-08-21,Sale
04eb4b0a-a31e-4a3b-9cf4-d2d8c29bcdc8,3030,-4,2023-03-04,Sale
2c205853-511a-4cba-97a9-0a48dbd3f6da,8831,-2,2022-07-14,Sale
22e2cb82-c2e2-4868-b33a-5b2343254fa7,7550,-1,2023-04-14,Sale
760ca4ac-8512-4fd2-b30e-4dc712794895,8559,-4,2023-08-08,Sale
ef2d10ad-9806-4dff-8299-41e498e03e0b,5099,-4,2023-02-02,Sale
13232b41-8cb9-4548-badb-372995741258,5564,-4,2023-08-15,Sale
fb76d117-f871-4b81-b342-67c2ede36914,8769,-3,2023-06-21,Sale
f84a6400-3886-40f5-9df4-2780a5e38303,8040,-5,2022-07-12,Sale
925372c3-a024-411b-9241-9a68b489378d,6290,-1,2022-09-30,Sale
4527c2ea-bdce-48da-985b-507224f321d5,1819,-1,2022-09-18,Sale
e93b6d1f-afe1-4958-ace6-96dc0e847628,3030,-3,2021-12-12,Sale
d92aef03-a860-44f7-b19a-bb8cff34b42c,1893,-5,2023-01-20,Sale
960f26a2-c268-495b-a85a-82807f0ebf15,3449,-2,2022-12-20,Sale
02682555-563a-4f25-b11b-659b6ee357a7,4592,-4,2023-02-13,Sale
69e4cd68-2a22-4eeb-9660-6965a58d1f3a,7569,-4,2023-04-03,Sale
c2c876a6-d497-48e2-9857-4dd14139c9d8,5864,-1,2022-12-23,Sale
bfce6189-e4ec-47dc-b94b-3d6a3f0734fd,5806,-2,2022-08-07,Sale
96a9caa3-d111-4425-9267-4183ea2dcf91,1738,-1,2023-08-28,Sale
2881599c-8f5d-4301-bc3c-2dfcf9fa0acb,1512,-4,2023-10-01,Sale
04b7841d-52e9-4e6b-98a8-4d8555e2a8c8,6149,-3,2023-07-20,Sale
f535491b-d5f9-4a8c-aa93-1c14eb71f945,2323,-4,2023-02-19,Sale
1174bd2a-0559-4d2b-b44a-ee4204ce5083,7747,-3,2022-07-24,Sale
fa337d7b-4bc9-40db-a1f3-c901a833199e,5881,-5,2022-04-05,Sale
fa361aba-c344-4d32-ba79-bab8d93ed6c9,223,-2,2022-09-20,Sale
52e02d77-ce80-469a-89d4-7b76a950382d,1869,-1,2022-10-18,Sale
d6ac8680-a358-4074-9200-6cb919c3c5d1,3090,-5,2023-09-26,Sale
fbea7e76-7101-4af0-b96f-46f015eb402c,8746,-5,2023-01-21,Sale
b09c56d3-80f8-4bf7-934a-8f2e8dfa0f8d,5962,-3,2021-11-30,Sale
08407bf0-cb74-4c9a-9505-cbc4e305c93c,1819,-3,2023-02-10,Sale
54b5ae93-48a1-486b-b25b-14dc08308df4,6536,-3,2022-12-28,Sale
cd27d107-3e57-45be-bdd1-308aa860d61c,1566,-3,2022-04-03,Sale
df73386d-791c-424b-b76e-73403abaf772,9280,-1,2022-03-31,Sale
7c8d57f3-dc0e-4e63-9574-f7395b9016a5,4462,-5,2022-12-09,Sale
52c158f6-1b83-4643-b262-ac8ba62a468f,2226,-3,2023-06-21,Sale
179c16a2-dd09-475d-983a-e84b4ce7c448,8938,-5,2022-02-14,Sale
0f389426-a901-4505-9470-c6fca60ed99e,6892,-2,2022-10-09,Sale
a2055e88-f2d3-48bb-8383-56a794bc63e6,1738,-1,2023-02-27,Sale
40b84d61-7069-4e8e-b712-80f565094725,4270,-1,2023-07-24,Sale
4b6f41d4-b3d0-4840-bfad-55821deb26bf,2059,-5,2023-07-28,Sale
72a582e8-7be1-42ec-8322-d8af29ec9d0b,8134,-3,2022-03-27,Sale
c9b34822-d5af-4390-908c-eaff4d2e8bc7,6001,-5,2022-03-04,Sale
96ba9544-2844-44ca-866b-655550eeb1be,8762,-5,2022-08-12,Sale
5e217ade-9b14-40da-bc37-30715e335d63,6687,-5,2022-04-01,Sale
b46ed260-298a-4fb9-8fd7-276b7bf4f120,8188,-3,2022-04-08,Sale
8f1d4c89-3ed6-4af0-9cb0-076832fc3d9e,9415,-2,2023-06-03,Sale
5c1d8959-020f-4a65-8c6a-609e3ae9afbd,9194,-1,2023-07-15,Sale
ef43a3ba-b618-4a82-b9fe-cb98b697b381,7620,-4,2023-07-16,Sale
b644f61c-d9da-4453-95e5-8db7ada8a8db,6687,-4,2022-02-14,Sale
c9b4da21-c9c6-4b12-a713-943750f798e7,9194,-5,2023-01-24,Sale
d434dbe9-cc03-4392-b972-5b06c80d9588,6520,-3,2022-08-04,Sale
6bfdfa4c-9274-40ca-8156-478e68ebeb1f,6856,-2,2022-05-09,Sale
fb4617ea-3d6c-4c3a-9b3f-6a9cd576ef62,6970,-1,2023-10-19,Sale
223feddf-3823-4e71-a7b3-56194ba92b8f,4270,-5,2022-04-17,Sale
2b429ec2-875c-4fd2-b796-0be87a2bb594,5759,-1,2022-06-03,Sale
cd2445ac-f4d9-45cc-9fb2-91a04328227d,8762,-2,2022-05-28,Sale
5ba7ee70-4ef5-40c5-9404-66d5250d03e4,6963,-2,2022-08-21,Sale
59281af9-938f-4a02-b58b-dd4fea4550cf,2427,-4,2022-10-30,Sale
d24bf11d-c796-483d-8649-6b26c7ed56e1,6302,-2,2023-01-10,Sale
4eaf4d5f-0bda-4f83-b356-fb853077ea77,6001,-2,2023-03-09,Sale
47602b1e-963d-4e1f-b2b0-60bfce22a2d6,5337,-3,2022-11-30,Sale
cbce9142-8a1a-4abc-a5e9-1ebb9aa18b2c,1161,-5,2023-09-08,Sale
f83e3597-e5a3-4ab1-8c8f-c8c31eb50353,2523,-2,2023-01-16,Sale
96641c1e-347e-45e3-a1e8-73f43a984a36,584,-3,2023-06-21,Sale
abfa294b-b24e-4d3c-bb28-ff31b3398713,7620,-4,2023-11-14,Sale
177e229d-c3da-4bea-8293-8a873a27df87,793,-3,2022-04-08,Sale
ebb933c7-f318-404a-b9fd-f4340722a61c,7453,-3,2022-10-01,Sale
4cad8638-82ba-4206-b05a-1e22876ce9c9,159,-4,2022-08-29,Sale
a292b3c7-b4d3-4516-93c3-7d90328a905c,2994,-4,2022-02-27,Sale
5625d01a-52dd-45cc-96d1-1de520b93f9b,6970,-5,2022-07-06,Sale
e42c7b77-4ec5-40bd-abce-c3c3b7d0575b,8167,-1,2022-08-03,Sale
48e5601b-68a9-4dc8-910a-be1439f50acb,2059,-3,2022-01-01,Sale
631df909-e7e6-4cdd-94c0-c2fd582de104,5099,-3,2023-07-03,Sale
6271080e-b3ce-4117-8fbb-fe800bde08bd,3030,-5,2023-05-31,Sale
e333fe8d-af72-46c3-9edf-e451db5b04ac,2226,-1,2022-05-08,Sale
27ae8b17-f6b4-4418-8466-10a0e2f03d8a,1869,-2,2021-12-19,Sale
e25bf633-00a6-4175-ae0a-0ad9a59d00f9,7635,-4,2022-10-30,Sale
e96baf8d-3cbd-4fd5-89d3-07808d0f15d6,8040,-5,2023-10-17,Sale
