OrderID,CustomerID,OrderDate,TotalAmount,Status
697426,128393,2022-02-13,4834.51,Delivered
816044,819971,2023-04-13,4534.93,Shipped
733136,755317,2022-09-24,3955.67,Delivered
175527,309900,2022-01-04,2706.92,Shipped
575695,719262,2023-07-16,4479.4,Returned
13376,185309,2022-05-13,275.39,Returned
882108,178636,2023-05-26,2988.69,Delivered
959033,912433,2022-11-14,391.87,Processing
668848,345108,2023-06-29,2701.07,Processing
873529,273833,2023-05-06,2902.71,Processing
71695,872741,2022-08-09,1183.13,Delivered
802857,53729,2023-04-08,4748.86,Returned
902617,679483,2023-07-20,2976.47,Returned
233832,217020,2022-11-20,4417.23,Shipped
699477,183963,2022-04-25,4045.26,Returned
745467,206728,2023-04-25,3483.16,Returned
878684,132064,2023-07-17,4907.66,Delivered
441751,648466,2022-07-04,81.15,Processing
288882,543616,2023-09-23,274.08,Delivered
134158,283526,2023-10-11,353.88,Delivered
447236,946064,2023-03-04,2830.05,Processing
289664,936017,2022-05-02,4209.82,Returned
789121,766901,2022-04-15,3003.66,Shipped
828427,788652,2023-06-17,2795.57,Delivered
500026,881347,2022-08-23,1513.47,Cancelled
265249,340630,2021-12-26,4529.64,Returned
643035,142104,2023-02-24,589.48,Cancelled
864823,279875,2022-01-18,1472.89,Processing
938104,201360,2022-03-04,1800.94,Delivered
34287,522153,2022-11-16,4310.88,Cancelled
185702,478627,2022-10-11,1178.92,Cancelled
256899,884232,2023-09-21,4660.89,Shipped
501493,234015,2023-05-03,3347.91,Shipped
670383,420142,2023-04-27,507.19,Delivered
91199,959554,2022-08-28,2529.27,Delivered
302142,224117,2023-04-28,1926.14,Delivered
976910,184717,2023-07-09,4506.41,Processing
434667,102497,2022-05-03,1387.63,Returned
282229,818204,2021-11-20,4973.07,Returned
400808,298467,2023-05-31,1112.99,Delivered
923193,367687,2023-05-02,350.73,Cancelled
211186,829277,2022-03-26,4081.63,Delivered
117915,516288,2022-01-24,1080.36,Returned
311993,738539,2022-11-27,880.58,Delivered
297476,308920,2023-11-02,2817.54,Shipped
424777,457557,2022-08-30,1912.72,Shipped
869716,145646,2022-11-12,1662.68,Shipped
243633,775,2022-11-17,2515.65,Returned
936044,409753,2022-07-21,4740.36,Shipped
735418,390248,2023-05-22,1370.29,Shipped
267743,703917,2023-08-08,619.13,Shipped
988628,674762,2023-11-10,1940.7,Processing
309686,922593,2022-12-29,3982.71,Processing
33247,166091,2022-11-24,4003.72,Processing
97133,997387,2022-02-01,460.36,Delivered
497698,170784,2023-02-25,1267.41,Processing
33284,374418,2023-11-11,3202.54,Delivered
123353,837191,2023-11-14,4385.99,Cancelled
89739,72479,2023-07-16,1421.36,Returned
296680,492235,2023-09-29,4289.0,Processing
275562,642069,2022-06-18,3692.39,Delivered
475460,533963,2023-06-24,451.92,Cancelled
347577,35352,2022-04-20,4516.8,Returned
642857,108348,2022-09-14,2681.18,Cancelled
425125,257306,2022-10-07,3137.59,Returned
357727,390852,2023-01-13,2667.48,Delivered
584026,896374,2023-03-01,834.1,Shipped
775791,983036,2022-11-26,368.06,Delivered
523025,151342,2022-11-16,4384.91,Delivered
632300,458699,2022-10-21,3565.13,Cancelled
9464,481367,2022-09-06,2136.32,Cancelled
574085,593565,2023-07-20,1713.8,Shipped
763710,989394,2022-05-03,1524.89,Cancelled
80472,871083,2023-11-05,1828.24,Shipped
839626,686285,2022-11-24,445.06,Cancelled
158667,813392,2022-09-11,1947.59,Cancelled
435416,34901,2023-06-24,4068.8,Shipped
972212,852523,2023-01-01,3088.15,Shipped
348916,737654,2022-06-06,1825.7,Processing
248010,608596,2021-12-21,889.3,Cancelled
976301,635725,2021-12-21,1191.74,Processing
54608,400021,2022-05-15,3138.39,Returned
186393,374789,2023-01-12,4831.0,Processing
787026,651891,2023-08-28,2159.63,Processing
901004,769020,2021-12-08,4512.86,Shipped
958974,594215,2022-04-08,893.4,Cancelled
540891,409504,2023-11-05,4217.68,Delivered
686184,581009,2021-12-20,1693.28,Returned
48441,665708,2023-02-23,1153.38,Processing
947525,165548,2023-04-03,3052.99,Returned
449874,317869,2023-11-06,1161.38,Shipped
848874,38804,2022-08-15,4500.59,Returned
277314,144999,2023-10-08,2376.07,Cancelled
59432,85063,2021-11-19,406.39,Returned
394976,337632,2022-11-01,896.53,Processing
55351,464791,2022-09-07,2055.33,Delivered
40402,103610,2023-03-12,3053.7,Processing
884809,384968,2023-04-21,660.79,Processing
88452,110939,2022-08-10,2724.51,Shipped
924703,739706,2023-11-06,2344.71,Delivered
944251,4179,2023-03-18,1033.64,Returned
596502,482746,2023-10-16,4592.11,Cancelled
71491,55090,2022-08-05,2131.13,Delivered
360348,892478,2021-11-18,1459.57,Cancelled
925634,668076,2023-04-03,624.5,Cancelled
947180,685753,2022-08-22,559.18,Delivered
344897,681956,2022-03-08,2359.57,Shipped
942,406660,2022-03-24,1114.46,Returned
165776,214970,2023-04-27,2729.22,Delivered
384294,577485,2023-06-16,3252.73,Processing
119151,754577,2023-01-14,2190.96,Processing
945496,449120,2023-10-03,4564.45,Returned
313142,680189,2022-07-29,609.16,Returned
532154,993208,2022-08-05,2635.05,Returned
32451,267320,2023-03-12,771.13,Cancelled
549785,348132,2022-02-27,1149.43,Shipped
447869,79119,2022-09-02,4731.62,Cancelled
52218,700979,2022-08-20,4506.54,Returned
307021,707292,2022-07-26,76.07,Cancelled
601331,432185,2022-04-01,471.26,Cancelled
995217,50233,2023-03-11,1901.2,Returned
501913,937322,2023-02-19,3789.15,Cancelled
690658,348845,2022-03-17,1510.23,Shipped
236817,19800,2022-01-09,2196.25,Shipped
748007,657140,2021-12-27,4983.81,Processing
969168,686525,2022-07-20,934.41,Cancelled
533929,116408,2022-04-02,4924.43,Returned
221689,140514,2022-08-25,2580.86,Processing
942360,456520,2022-01-10,1101.72,Delivered
104815,198658,2022-10-23,1234.72,Processing
324596,138306,2021-12-01,2325.14,Cancelled
564819,251082,2022-12-31,4017.9,Shipped
322674,124984,2022-08-10,3559.59,Cancelled
495342,205566,2023-03-22,950.28,Cancelled
591313,371906,2023-07-09,254.4,Processing
982279,877686,2023-03-13,3883.78,Shipped
978326,833017,2023-09-04,1343.69,Delivered
377053,324035,2022-09-13,643.8,Delivered
525539,9397,2023-02-26,2458.79,Processing
430892,21203,2022-03-20,1305.81,Returned
598501,518323,2022-11-27,3984.24,Shipped
213915,108228,2023-01-04,1553.69,Processing
323542,33292,2023-02-17,156.34,Cancelled
115296,273401,2023-06-30,1655.73,Shipped
914975,939532,2022-10-05,3408.05,Returned
742187,700017,2022-06-27,2785.22,Returned
890243,63546,2022-04-23,3634.24,Processing
982907,82122,2022-03-05,3833.0,Cancelled
962880,29436,2022-06-18,1538.82,Processing
934426,552522,2022-07-02,3794.34,Returned
173746,202521,2022-04-23,1999.74,Cancelled
780546,809018,2023-04-06,4545.73,Returned
943912,49972,2023-07-23,4813.57,Cancelled
869317,967704,2022-04-17,2422.87,Returned
990331,624026,2023-11-15,1102.27,Returned
974928,600826,2021-12-29,908.72,Shipped
87783,567034,2023-08-15,4018.78,Cancelled
839321,416347,2023-07-02,4304.78,Shipped
602997,774807,2023-11-07,2171.44,Shipped
536122,60046,2022-12-28,4803.72,Shipped
308624,226889,2023-09-24,4697.55,Delivered
560813,943108,2022-02-17,316.8,Returned
757337,657271,2023-10-11,2984.55,Cancelled
295278,293306,2023-08-18,3338.89,Delivered
93012,750196,2023-06-25,518.07,Returned
573360,650843,2022-07-30,3664.52,Cancelled
702775,441815,2022-06-08,3226.09,Processing
791938,770767,2022-08-04,4828.26,Returned
996044,628806,2023-05-10,3970.35,Shipped
213034,830359,2023-04-14,4438.1,Cancelled
995888,939454,2021-12-23,2940.84,Returned
744763,404201,2021-12-28,3510.19,Returned
83487,933972,2023-10-17,2062.62,Delivered
530269,959091,2022-09-23,3146.22,Delivered
670689,868178,2023-09-26,4297.14,Shipped
224476,853539,2023-09-30,4984.19,Processing
466307,140059,2022-02-07,1815.48,Processing
853740,869016,2023-06-01,1457.73,Returned
194115,609920,2023-03-19,1021.86,Delivered
643830,351205,2023-03-09,418.54,Delivered
599209,899285,2022-09-18,3783.4,Delivered
556327,662358,2022-01-22,3360.44,Cancelled
100430,203415,2022-04-01,2421.07,Returned
366668,365858,2022-11-17,2027.44,Delivered
193801,416054,2023-01-22,1850.57,Returned
613603,250739,2023-07-25,4079.01,Cancelled
932579,228285,2023-06-25,4045.32,Shipped
617748,532982,2022-03-02,168.8,Shipped
631540,307715,2022-10-05,4783.15,Cancelled
700111,446273,2021-11-27,3558.0,Processing
744126,687721,2021-11-29,3649.69,Returned
221066,98861,2023-09-17,4986.05,Processing
220774,295420,2022-04-30,2255.43,Shipped
69105,828541,2022-12-22,1399.04,Returned
736775,310080,2022-05-22,4898.93,Processing
403256,604231,2022-07-07,3133.39,Cancelled
800819,200759,2023-11-15,436.03,Delivered
191237,938197,2023-02-18,2083.42,Returned
693472,60811,2023-05-01,3854.16,Returned
843668,522087,2022-02-23,4079.65,Delivered
981501,325376,2023-02-19,4616.51,Delivered
198050,191739,2021-12-29,2092.62,Delivered
763346,788771,2022-04-14,2110.02,Delivered
148372,544550,2022-09-11,1218.05,Returned
631363,401801,2023-09-02,3647.95,Shipped
671082,531665,2022-05-19,1976.47,Cancelled
539204,836053,2022-02-17,2140.65,Cancelled
81292,297274,2023-01-16,3800.74,Delivered
373853,617111,2023-01-21,976.34,Delivered
522393,651716,2023-10-02,4589.67,Processing
373242,488708,2023-08-14,4791.08,Processing
105998,837895,2023-01-16,3854.83,Processing
120087,207358,2021-12-26,2128.45,Returned
599111,359785,2023-11-08,1824.01,Returned
650097,776432,2022-09-22,2881.71,Shipped
920228,185760,2023-01-16,329.67,Delivered
51553,794075,2021-11-25,1570.15,Processing
17290,769270,2022-04-04,1963.01,Cancelled
956570,384260,2022-09-28,70.54,Returned
122126,684074,2023-07-24,2044.89,Returned
960992,290339,2023-05-20,2480.54,Shipped
57383,375392,2022-12-25,94.25,Returned
125175,257916,2023-08-15,1618.77,Returned
579364,633375,2022-08-26,4996.27,Cancelled
448393,501487,2023-01-25,365.66,Processing
172500,843887,2022-04-19,2057.27,Delivered
302257,951937,2022-08-03,3189.68,Processing
919433,725624,2021-12-28,3836.74,Cancelled
569198,424938,2023-02-23,2516.28,Returned
908373,613761,2023-01-22,3046.87,Shipped
252150,52644,2022-02-10,2981.67,Shipped
129520,143258,2023-06-12,3483.12,Shipped
680848,75597,2022-12-12,2305.64,Shipped
987107,380970,2022-03-21,3912.43,Shipped
806153,697988,2023-11-13,3539.21,Cancelled
402583,473798,2023-09-18,4630.06,Processing
583551,223968,2022-07-15,3946.44,Processing
996552,140153,2022-04-02,2954.92,Processing
335952,733318,2022-04-04,3850.31,Delivered
241152,865832,2022-11-30,3653.92,Delivered
203417,107552,2022-01-28,1089.02,Shipped
516893,758658,2023-03-25,1692.0,Delivered
305088,377462,2022-11-03,1166.14,Shipped
354217,599455,2022-10-14,573.37,Shipped
326586,687521,2022-12-07,4768.61,Returned
815730,320119,2022-06-15,1523.8,Processing
776079,614321,2022-11-09,3678.23,Returned
647925,867871,2022-02-21,1348.92,Cancelled
516233,870104,2023-10-30,1560.65,Processing
144014,892917,2022-07-26,1744.15,Cancelled
71522,711939,2023-05-27,951.89,Returned
544520,294414,2022-02-13,3822.45,Shipped
340552,816390,2023-04-18,3246.7,Returned
848167,237358,2023-09-16,2866.1,Delivered
500652,336805,2021-12-11,1146.92,Shipped
556390,957982,2023-05-11,4325.84,Cancelled
691632,42410,2023-02-27,2758.53,Processing
313123,235576,2022-02-27,2301.21,Shipped
671479,724598,2023-03-25,1068.57,Delivered
42674,18863,2022-03-30,270.61,Delivered
900472,989082,2023-07-18,2809.05,Cancelled
825682,766536,2023-06-06,4701.01,Returned
349655,523017,2022-05-25,4524.36,Returned
353599,787038,2022-10-04,1671.15,Delivered
453579,224254,2023-10-01,2216.92,Shipped
27237,25747,2022-01-30,1795.88,Cancelled
569084,556561,2022-01-12,3291.52,Delivered
499016,354197,2022-06-17,3704.31,Shipped
923335,413631,2022-06-23,2265.53,Shipped
230995,34033,2022-08-08,4178.68,Delivered
743062,451835,2023-03-16,4179.56,Cancelled
554011,49631,2022-02-14,2866.08,Delivered
107316,776264,2021-12-18,816.95,Cancelled
612892,659916,2022-03-20,1502.72,Delivered
814025,475730,2022-12-20,2130.94,Processing
686339,647910,2023-02-19,4320.87,Returned
54620,859639,2023-04-26,3627.97,Processing
154303,806626,2023-09-02,792.29,Delivered
114431,121254,2022-02-06,4925.61,Cancelled
416166,298338,2023-11-14,4745.7,Delivered
386380,645694,2022-08-02,3115.45,Processing
723214,303111,2022-05-08,2646.73,Shipped
773531,909875,2022-06-20,884.77,Delivered
72672,503614,2022-09-06,2232.28,Delivered
842517,109056,2023-05-04,3592.11,Cancelled
693712,91764,2023-02-02,375.29,Delivered
132059,119674,2023-04-07,4347.23,Cancelled
217181,499478,2021-12-09,3310.99,Delivered
204821,593045,2023-07-12,3527.75,Shipped
424285,63506,2023-04-24,2740.93,Delivered
635238,677176,2022-04-21,2879.13,Processing
48971,284008,2022-08-14,3046.39,Processing
923818,490522,2022-07-13,713.68,Cancelled
553855,710696,2022-04-18,2992.46,Shipped
388833,165864,2023-08-25,3144.55,Returned
136764,986902,2023-05-26,392.8,Delivered
45640,170671,2021-12-13,1181.14,Cancelled
619980,776478,2022-06-05,2234.57,Processing
503103,940864,2022-12-22,1778.58,Cancelled
191306,551044,2023-07-16,3173.06,Delivered
357489,946510,2022-06-28,1104.47,Returned
7490,665464,2023-09-14,1779.78,Shipped
755362,456566,2022-10-24,2785.82,Cancelled
46993,326786,2023-01-02,1662.49,Processing
570302,528273,2022-09-24,3016.44,Delivered
323526,858315,2021-11-16,782.98,Processing
626998,354419,2022-12-03,1146.84,Cancelled
340454,100134,2022-03-20,2788.12,Returned
492465,277337,2022-03-11,3076.6,Cancelled
963333,253772,2023-04-13,4985.23,Cancelled
366251,608491,2022-09-03,847.96,Shipped
848105,793513,2022-07-28,1022.37,Cancelled
35469,651973,2022-08-15,773.19,Returned
945408,627893,2023-01-24,2204.99,Shipped
260319,726524,2022-02-25,1996.99,Returned
387328,327831,2022-02-10,440.08,Shipped
699700,390852,2023-06-25,559.73,Processing
901517,728481,2023-10-28,4574.26,Returned
937677,283081,2022-09-12,350.43,Returned
214608,322047,2023-08-18,208.27,Returned
689528,19029,2022-01-17,1604.26,Returned
598808,437149,2022-04-21,3140.2,Returned
175349,431249,2023-04-27,2414.85,Processing
793000,867541,2022-08-27,2045.38,Cancelled
824198,996780,2023-01-25,4956.65,Shipped
689902,423199,2022-01-02,2631.81,Shipped
333623,961733,2022-06-13,2216.53,Delivered
108434,858723,2021-11-20,649.55,Delivered
577915,88356,2023-04-26,781.73,Cancelled
597903,8802,2023-01-28,2892.75,Returned
758998,609541,2023-01-16,4562.15,Shipped
975513,230796,2023-09-06,121.23,Returned
873449,635256,2023-04-29,396.3,Cancelled
499050,515573,2022-01-09,532.46,Processing
436367,410305,2021-12-08,1165.79,Returned
267296,453322,2022-06-01,2383.49,Cancelled
137588,95410,2023-05-07,841.33,Processing
612941,944713,2023-04-21,1113.57,Shipped
932570,824823,2021-12-16,2010.06,Delivered
505277,885692,2022-09-02,3647.31,Delivered
511230,412470,2023-07-28,1964.61,Returned
877264,702412,2022-03-07,4447.11,Returned
951353,175071,2023-05-20,4421.71,Cancelled
653906,143453,2023-05-06,802.0,Delivered
846867,374761,2023-08-30,2491.49,Shipped
246860,780744,2022-04-10,810.6,Returned
63764,736014,2022-01-02,2444.57,Delivered
123908,215613,2022-07-04,2784.78,Returned
17788,317095,2022-05-05,1950.53,Delivered
350704,19171,2022-10-21,648.42,Returned
148706,250888,2022-06-08,2940.56,Delivered
638798,52799,2021-12-30,2814.2,Cancelled
62556,872259,2022-11-26,104.19,Cancelled
833604,614024,2022-09-03,2985.87,Delivered
45563,667758,2023-08-15,115.01,Processing
490191,287748,2021-12-23,1275.62,Cancelled
608485,849754,2023-03-19,4681.69,Delivered
444061,215613,2022-10-10,156.91,Shipped
39382,876670,2023-08-18,1188.42,Processing
307222,304379,2022-12-06,1239.11,Processing
828393,733619,2022-08-05,2679.14,Returned
259384,741082,2023-10-14,1782.82,Cancelled
991168,529407,2023-06-18,3881.48,Cancelled
538470,192060,2022-08-28,4223.86,Returned
292150,835817,2023-03-05,275.75,Processing
314794,667847,2023-06-04,3108.93,Returned
441103,731051,2023-01-04,3858.33,Shipped
448250,485895,2023-02-02,605.88,Processing
543922,470527,2022-01-07,4264.55,Delivered
206531,308084,2023-07-14,2437.74,Cancelled
341759,843356,2023-02-15,622.17,Returned
582302,478997,2022-07-25,901.64,Delivered
286994,917508,2023-05-29,1446.04,Returned
182852,318472,2023-03-16,4495.18,Delivered
814900,202526,2022-07-17,1306.39,Shipped
25330,798083,2023-01-14,2129.2,Processing
654698,659170,2023-04-28,305.9,Cancelled
296978,149845,2022-06-09,3878.43,Delivered
419022,95596,2023-04-04,2023.27,Shipped
73911,331908,2022-01-03,1482.43,Returned
895282,406830,2023-07-04,2942.24,Shipped
244852,942471,2023-05-11,2709.18,Shipped
837169,937692,2022-08-25,4103.83,Processing
375766,230796,2022-05-06,2650.94,Returned
874843,482770,2022-07-07,2967.81,Shipped
914829,958344,2023-03-04,4073.34,Processing
47152,738621,2023-10-22,3733.9,Processing
236014,936618,2021-11-27,2559.78,Delivered
427725,694576,2021-11-19,2769.85,Shipped
693126,723386,2022-04-05,2121.02,Delivered
111552,725491,2023-06-09,3674.59,Shipped
131132,771398,2023-05-11,3125.15,Delivered
992319,485607,2023-04-12,2056.77,Processing
805420,332474,2021-12-16,4582.37,Delivered
105827,960764,2022-10-05,4754.34,Processing
139786,936668,2021-12-25,4987.3,Processing
399546,227920,2022-11-05,258.47,Shipped
886565,134098,2023-02-05,2700.93,Returned
453143,685998,2022-08-30,3781.97,Cancelled
143839,638380,2022-08-19,457.17,Shipped
450516,547855,2022-07-14,2864.68,Shipped
640964,566914,2023-03-23,716.92,Shipped
977966,208157,2022-05-06,1514.57,Cancelled
720657,313318,2023-02-02,4644.45,Processing
267021,390323,2021-11-17,1662.36,Cancelled
647961,770113,2023-08-18,2448.05,Processing
243746,878499,2022-04-07,3194.1,Returned
738001,737309,2023-07-22,4365.14,Delivered
506215,488663,2023-03-25,1675.38,Processing
332329,365858,2023-01-23,2180.24,Delivered
697076,580305,2023-01-31,4683.93,Delivered
314255,205871,2023-07-29,4551.41,Shipped
33993,550549,2022-09-20,502.17,Shipped
333407,337392,2023-07-21,4561.57,Cancelled
725263,665464,2022-12-22,3799.66,Returned
180559,159725,2022-06-27,918.69,Processing
198008,571240,2023-05-25,4512.96,Delivered
538768,155165,2022-05-30,2356.43,Cancelled
850085,130816,2022-07-29,3917.24,Processing
365013,64526,2023-03-05,4924.96,Cancelled
427344,248143,2022-10-18,4098.51,Delivered
368943,850875,2023-08-06,3176.31,Shipped
452142,783429,2023-02-17,1814.14,Delivered
941482,322243,2022-09-01,4306.37,Processing
889857,270506,2022-10-08,3723.16,Processing
928693,315206,2022-05-15,2851.13,Delivered
814616,443698,2023-10-04,4384.68,Returned
559821,342989,2022-08-09,4975.01,Shipped
777024,220200,2022-08-29,3779.72,Processing
378255,363983,2023-02-15,384.58,Cancelled
357022,379348,2023-08-31,4575.76,Processing
730681,492679,2022-03-03,248.25,Delivered
803180,232009,2022-07-27,2608.33,Delivered
662485,37817,2023-07-19,1293.79,Processing
427355,376145,2023-03-24,4847.08,Cancelled
789420,392828,2023-08-10,4738.26,Shipped
317233,32164,2022-12-04,4214.93,Processing
443168,237162,2023-08-14,703.16,Delivered
828199,22656,2022-10-31,2499.65,Delivered
603806,524186,2022-02-16,2068.63,Cancelled
163559,879015,2022-01-28,4436.9,Processing
489236,505133,2023-09-17,1183.85,Processing
215046,711551,2022-01-16,3154.46,Processing
53720,994626,2022-02-27,831.37,Processing
114026,738801,2022-04-23,1271.18,Processing
294594,188743,2023-08-22,4525.53,Delivered
195244,724933,2023-02-19,1637.64,Shipped
282567,559024,2022-03-12,3543.89,Returned
885336,419083,2022-09-13,1096.24,Processing
425899,46112,2022-09-11,267.36,Processing
248589,275207,2022-07-04,1591.24,Returned
597236,890425,2022-05-01,578.01,Delivered
349248,402018,2023-09-13,3912.62,Processing
258263,55087,2023-04-12,4192.45,Cancelled
800189,374610,2023-08-23,271.63,Cancelled
590565,589998,2022-09-29,1316.37,Delivered
321813,40605,2022-05-26,319.21,Delivered
527141,149447,2022-12-12,4649.9,Processing
593545,142815,2023-01-19,381.85,Delivered
427127,748800,2023-08-03,2733.84,Delivered
263623,461012,2023-05-25,1496.67,Delivered
902975,435693,2022-07-27,71.44,Processing
713678,866782,2023-05-06,4060.83,Returned
747554,879466,2023-03-13,1462.46,Cancelled
257929,583314,2023-01-31,4878.93,Cancelled
560317,47437,2023-05-05,2504.16,Shipped
962615,690834,2023-07-03,140.02,Returned
537015,243383,2023-03-18,2154.53,Shipped
536145,802953,2022-05-26,3414.2,Processing
189599,880411,2023-10-10,4394.78,Cancelled
805773,304196,2023-06-18,3461.18,Shipped
843429,413631,2023-02-25,767.95,Delivered
859760,461579,2022-04-23,504.27,Shipped
517953,374107,2022-05-23,2278.24,Cancelled
771951,4048,2022-12-25,4569.31,Shipped
923971,723280,2021-11-27,691.73,Shipped
623575,335680,2022-08-24,2851.51,Shipped
556861,344395,2022-09-12,1826.64,Shipped
815496,81974,2023-01-28,4084.12,Cancelled
796820,917710,2022-09-05,652.55,Processing
993046,241067,2023-02-22,1710.51,Delivered
560685,626436,2022-08-29,54.9,Cancelled
883734,945115,2023-04-12,776.2,Returned
525473,762548,2023-04-02,1512.24,Delivered
565795,723769,2023-07-15,189.82,Processing
711838,171056,2023-10-15,1618.9,Shipped
21667,630418,2022-11-24,908.84,Processing
868400,103956,2022-12-28,3696.02,Returned
445386,857056,2023-04-09,4229.8,Shipped
396907,346655,2022-03-04,4757.05,Cancelled
41801,377787,2023-09-28,3988.41,Shipped
768353,54246,2022-03-24,3962.26,Returned
608653,239126,2022-12-16,4368.74,Processing
22211,51807,2022-12-31,810.24,Returned
260254,498741,2023-09-30,3144.37,Cancelled
5882,815799,2023-03-15,2735.96,Processing
642505,265397,2023-04-25,2813.63,Shipped
834706,404167,2023-06-23,186.91,Cancelled
108585,502103,2023-10-25,3582.07,Returned
612625,776432,2022-07-01,1607.16,Returned
617378,241032,2022-08-26,4726.82,Processing
462964,623041,2022-04-13,2099.97,Returned
269462,666046,2023-05-26,3428.27,Returned
846782,969795,2022-04-19,2196.17,Returned
686396,874684,2022-08-03,1085.15,Shipped
40894,697376,2022-10-07,1048.46,Delivered
456295,825428,2023-03-25,652.36,Shipped
364322,525958,2023-04-07,1403.55,Cancelled
330650,563837,2023-09-19,4096.33,Shipped
620381,309811,2023-06-15,3371.68,Cancelled
30651,916016,2023-01-06,551.45,Shipped
124964,363222,2022-09-26,4670.76,Processing
577945,701421,2022-10-28,3934.56,Delivered
109745,188743,2023-03-01,3932.95,Cancelled
481021,931137,2023-09-14,366.87,Returned
772921,627836,2023-10-14,4731.95,Delivered
109100,333469,2023-09-13,4753.18,Processing
953895,973027,2022-10-24,1577.02,Cancelled
856804,549819,2023-08-29,3066.69,Cancelled
21235,761823,2021-11-19,356.23,Delivered
212852,181567,2023-01-01,3616.19,Shipped
156382,991311,2023-09-18,3601.56,Delivered
595660,334977,2023-04-17,1245.31,Delivered
561441,220283,2023-07-18,3820.22,Delivered
101124,190055,2023-09-22,650.8,Returned
480131,177527,2023-03-18,2998.87,Shipped
204327,116938,2022-03-24,639.04,Returned
55878,905179,2023-01-31,3755.88,Shipped
764590,853589,2023-10-01,3855.77,Cancelled
584913,211368,2021-12-11,3754.73,Cancelled
961463,851173,2022-06-29,929.9,Shipped
724219,23523,2023-10-05,1002.51,Processing
455110,947402,2022-01-06,473.71,Returned
833598,157886,2023-06-09,3401.55,Shipped
937435,819927,2022-01-04,268.57,Delivered
458656,655441,2022-01-05,4519.81,Shipped
431291,318791,2022-06-13,1674.03,Shipped
234080,323006,2023-02-03,1524.76,Cancelled
951061,580719,2023-09-05,3546.82,Cancelled
583451,331475,2022-09-01,1357.88,Shipped
650455,151717,2023-10-13,4054.54,Processing
903164,342989,2022-10-21,1383.11,Shipped
297693,427551,2022-10-27,1113.96,Cancelled
16412,690834,2023-04-28,1701.87,Cancelled
176394,744647,2023-04-29,2475.86,Returned
813307,322053,2022-12-14,3230.48,Delivered
250681,290000,2022-03-25,1925.46,Returned
334225,811568,2022-11-17,799.55,Shipped
272805,34509,2022-05-26,545.0,Delivered
433466,38558,2023-02-01,320.09,Cancelled
697921,92895,2022-08-07,4370.84,Cancelled
986402,448437,2022-06-25,4080.11,Returned
97979,835526,2023-04-25,4386.17,Processing
319971,559415,2022-11-15,556.96,Processing
175074,434369,2023-03-22,3298.87,Processing
332714,871265,2022-07-17,3019.51,Shipped
189442,804363,2023-08-21,3570.74,Delivered
244570,424334,2022-05-03,3707.55,Returned
551194,106557,2022-04-18,403.59,Shipped
397053,927332,2022-07-01,658.36,Returned
114484,225045,2022-07-31,4711.01,Processing
374129,742429,2022-09-14,1148.73,Delivered
617011,290705,2021-12-05,4284.04,Shipped
217690,132918,2022-09-17,278.14,Cancelled
682428,920993,2022-03-04,3131.39,Shipped
415125,841330,2022-12-25,4385.32,Processing
139604,318835,2022-03-08,2337.76,Shipped
999442,660601,2022-01-11,2217.8,Returned
696293,899714,2023-03-25,2598.37,Shipped
780245,865725,2021-11-22,3006.3,Cancelled
72541,834521,2023-02-27,2702.24,Processing
21705,800262,2022-06-05,3624.36,Processing
718654,892804,2022-02-17,1305.88,Cancelled
95657,583965,2023-01-30,2530.44,Cancelled
909696,964920,2022-11-10,444.08,Processing
300982,18445,2022-08-11,2398.02,Shipped
674707,266645,2022-05-20,1928.33,Returned
979026,760410,2023-10-29,3494.42,Returned
351573,941582,2022-03-04,2834.4,Processing
659442,898513,2022-11-16,400.93,Shipped
650273,10335,2022-03-26,4943.92,Delivered
362407,183460,2022-01-04,3988.54,Returned
644177,895714,2023-08-07,293.76,Shipped
519620,446783,2022-02-13,3385.01,Returned
72051,952303,2022-04-10,1324.14,Processing
136322,73983,2022-09-22,759.49,Returned
175764,976874,2022-06-30,3705.12,Returned
195761,421845,2022-10-11,134.39,Processing
769510,627836,2023-04-04,2855.35,Cancelled
112,462474,2022-02-09,4620.03,Cancelled
554880,286374,2023-02-02,672.33,Returned
68850,901955,2023-04-22,4140.4,Returned
243426,684030,2022-10-25,2362.01,Shipped
751228,325112,2022-09-17,1181.8,Delivered
442016,176718,2022-10-16,2834.49,Delivered
518040,273205,2023-10-12,1306.4,Delivered
800367,380862,2023-07-29,152.39,Processing
321710,727380,2022-02-27,3506.28,Delivered
414231,897393,2021-12-03,3370.94,Delivered
716866,335680,2022-08-25,2335.8,Processing
393122,28840,2022-08-31,1922.83,Shipped
372901,36496,2023-01-09,4910.14,Delivered
928356,494890,2022-02-22,279.97,Returned
485945,483885,2023-02-01,2955.95,Returned
152361,934388,2023-03-24,3345.62,Shipped
565195,838505,2022-02-04,3403.45,Delivered
29351,929790,2022-12-19,4991.01,Processing
395986,491480,2023-05-13,1512.6,Delivered
894197,706950,2022-04-04,2714.69,Shipped
467014,565082,2023-08-19,4169.94,Delivered
358416,139557,2022-12-25,1364.94,Cancelled
150901,364854,2023-03-13,93.2,Shipped
437621,441935,2022-09-07,4924.63,Returned
988094,590327,2022-11-19,2919.36,Cancelled
411929,227538,2022-11-23,1854.04,Shipped
774236,57234,2023-02-07,4645.08,Cancelled
218465,812008,2023-05-27,1969.16,Cancelled
373505,787504,2022-07-21,3042.71,Delivered
