,OrderDetailID,OrderID,ProductID,Quantity,Price
8643,731431,732065,584,2,1194.22
8644,194553,435198,8875,2,398.36
8645,666513,603164,1566,1,591.2
8646,853766,257238,6687,2,805.97
8647,535609,81404,6856,1,733.48
8648,368824,563415,6749,1,969.27
8649,863500,205035,9677,1,845.49
8650,651239,932283,9120,1,1483.46
8651,332881,225650,2427,1,1322.63
8652,21222,937325,661,1,861.91
8653,841762,520863,1738,4,483.88
8654,81400,925439,8762,2,1070.52
8655,593533,823383,223,2,241.64
8656,772593,595756,4071,1,956.73
8657,263295,680679,2066,4,1364.6
8658,441502,460610,641,1,677.15
8659,125931,26844,7883,2,1179.77
8660,133626,762304,4518,1,315.01
8661,471365,917759,5963,1,1175.81
8662,159069,768892,5881,1,51.44
8663,487957,753892,9280,2,669.08
8664,449152,168559,617,1,884.1
8665,103193,455879,4270,1,1471.99
8666,110617,576818,9832,2,1020.06
8667,349752,881678,6165,4,611.83
8668,541816,107592,2508,1,579.92
8669,115924,506939,4592,2,1198.67
8670,366359,478402,1756,1,705.37
8671,196653,423954,4335,1,420.54
8672,228920,89606,9854,1,716.26
8673,691962,724755,1756,1,705.37
8674,642257,376108,4337,2,391.66
8675,363761,271764,3449,1,103.22
8676,985082,73143,5914,1,73.9
8677,300219,244722,8769,2,192.04
8678,315544,431887,8456,3,537.95
8679,243196,372117,8101,1,1148.2
8680,629492,882792,8971,2,402.55
8681,36295,661035,688,3,1114.22
8682,423865,276467,8971,1,402.55
8683,637936,109582,5806,1,1451.93
8684,400547,674766,6892,3,1370.66
8685,945898,669967,1161,2,1186.47
8686,150962,724635,5531,2,1023.65
8687,123563,347529,8101,1,1148.2
8688,114549,714227,6832,2,1094.28
8689,37007,111483,1958,1,411.77
8690,675265,667543,7177,1,883.85
8691,470556,354915,3797,2,862.43
8692,482054,309784,4307,1,1006.95
8693,831028,650303,6162,1,1018.48
8694,411749,174608,2489,2,1246.39
8695,305240,352423,7866,4,1210.48
8696,635616,650446,5141,3,847.68
8697,967998,317148,1161,3,1186.47
8698,119769,598290,5624,2,1235.6
8699,247869,195275,232,3,314.82
8700,835760,720348,617,1,884.1
8701,330423,257355,7174,3,223.3
8702,143480,69282,6001,1,1150.41
8703,722327,106625,6856,1,733.48
8704,288625,107750,6059,2,1352.99
8705,490070,609249,8875,1,398.36
8706,498926,705321,6059,1,1352.99
8707,328247,72384,1799,2,1367.5
8708,902028,129265,2323,3,163.41
8709,293420,404363,5967,4,494.37
8710,896315,460621,8027,2,1430.95
8711,589033,414070,6927,2,856.41
8712,107045,67819,4335,1,420.54
8713,425083,492465,2614,1,638.09
8714,617848,248869,7774,1,1078.55
8715,634186,857814,2512,1,1277.95
8716,769134,176621,4969,2,889.71
8717,529415,434588,6892,1,1370.66
8718,834345,315044,8027,1,1430.95
8719,660463,77292,4500,1,748.89
8720,97166,888919,5624,4,1235.6
8721,243224,167922,9407,3,267.44
8722,950211,484600,5967,1,494.37
8723,332894,9040,12,1,1460.7
8724,159533,386264,12,5,1460.7
8725,17870,688326,223,2,241.64
8726,430453,689107,6711,3,265.31
8727,185851,415417,8040,2,1262.0
8728,581679,43507,2107,1,854.64
8729,754222,886388,2226,3,1315.98
8730,574674,321730,6749,1,969.27
8731,66409,431482,9502,2,57.03
8732,732917,358594,8040,1,1262.0
8733,888559,38274,9407,1,267.44
8734,247718,401722,3952,1,790.0
8735,137606,688084,1161,2,1186.47
8736,754440,193947,4755,3,220.96
8737,200114,573091,6162,1,1018.48
8738,23750,33007,5864,1,1417.44
8739,655187,548058,661,1,861.91
8740,457804,80431,4766,1,143.42
8741,723158,573091,641,2,677.15
8742,743658,156861,8121,1,330.78
8743,636309,29582,1043,1,1360.73
8744,469599,949881,4307,1,1006.95
8745,435240,159254,8134,4,142.15
8746,945093,743981,1512,3,950.25
8747,118540,329595,5999,1,143.62
8748,744212,367992,3942,2,658.25
8749,402233,615703,5619,2,1312.08
8750,672599,146340,6165,2,611.83
8751,719861,671830,1530,1,1056.51
8752,476801,516386,5274,1,528.05
8753,636697,732113,8121,2,330.78
8754,53129,710404,5157,1,916.11
8755,773808,268937,5998,2,1431.07
8756,55193,855794,5806,3,1451.93
8757,1909,411882,3246,1,1464.29
8758,951742,178092,2066,4,1364.6
8759,661880,693143,174,1,510.78
8760,821099,381026,835,1,895.44
8761,734371,137906,5726,2,636.42
8762,131103,572606,9194,1,544.04
8763,896267,467559,8167,1,183.11
8764,814192,389889,9194,2,544.04
8765,750005,361420,5026,2,753.2
8766,546159,220696,5704,1,590.77
8767,306623,79073,6059,1,1352.99
8768,641572,202677,6536,5,629.12
8769,966547,168207,5099,1,320.43
8770,961013,32154,1512,2,950.25
8771,101594,690903,5704,1,590.77
8772,155896,550171,5274,1,528.05
8773,209324,504350,6892,1,1370.66
8774,566913,738272,4969,3,889.71
8775,964726,696181,1043,1,1360.73
8776,69289,363448,5864,3,1417.44
8777,857176,31998,6686,2,661.35
8778,129525,705542,98,2,1237.05
8779,994803,915907,2523,1,58.5
8780,493820,644177,4755,1,220.96
8781,293350,778371,5914,1,73.9
8782,136645,826808,6162,3,1018.48
8783,688559,826374,1738,1,483.88
8784,532663,460074,3401,2,211.19
8785,899530,830228,1958,2,411.77
8786,144324,814444,6149,1,1189.75
8787,702933,370019,158,2,1018.56
8788,485587,254402,3401,2,211.19
8789,685260,227159,7635,1,678.72
8790,258613,207622,6766,1,1327.85
8791,771475,962375,6165,1,611.83
8792,693224,221285,2994,2,356.35
8793,443230,760042,7750,1,1477.17
8794,15458,847052,6711,2,265.31
8795,958750,239898,1887,2,801.03
8796,612585,607453,5475,3,182.27
8797,280007,107005,1869,3,1174.09
8798,879741,427729,4455,1,771.96
8799,646411,83366,1043,1,1360.73
8800,687903,923124,6766,2,1327.85
8801,365809,363428,5759,2,1355.49
8802,402790,291753,2949,2,1392.35
8803,431313,575692,1871,1,966.19
8804,369236,447053,9410,1,594.08
8805,796490,699477,2066,2,1364.6
8806,3120,163730,12,2,1460.7
8807,888672,93680,1958,3,411.77
8808,861218,944346,4592,1,1198.67
8809,264334,852051,1871,3,966.19
8810,884119,871306,5963,1,1175.81
8811,62685,631489,9410,1,594.08
8812,826099,103229,6302,2,1175.16
8813,641388,22151,2994,1,356.35
8814,223258,779170,6446,1,98.32
8815,541804,165985,2206,1,1483.74
8816,277478,905035,1869,1,1174.09
8817,126874,610119,3942,1,658.25
8818,187270,451745,5704,4,590.77
8819,19799,403896,4462,1,1294.08
8820,235912,689190,3942,1,658.25
8821,947485,776543,8971,3,402.55
8822,749644,744139,8762,2,1070.52
8823,96199,470416,7022,1,846.92
8824,748723,926611,217,1,101.36
8825,738480,984480,8938,2,363.71
8826,794304,207591,1738,2,483.88
8827,660479,306261,2512,5,1277.95
8828,630340,773914,1887,1,801.03
8829,684047,858879,5531,2,1023.65
8830,822587,102741,7140,1,383.44
8831,765578,860128,2508,2,579.92
8832,376664,325975,8559,1,356.76
8833,675472,811865,8017,2,917.44
8834,881723,726540,1819,3,627.02
8835,401432,196677,5549,2,360.98
8836,305338,245150,174,1,510.78
8837,380170,546192,9280,3,669.08
8838,117050,322328,485,2,333.43
8839,504512,744228,8027,4,1430.95
8840,882777,959470,5099,1,320.43
8841,337788,497224,1073,3,1184.89
8842,186602,772660,223,2,241.64
8843,576886,583496,1738,1,483.88
8844,186809,49172,661,3,861.91
8845,461111,796814,584,1,1194.22
8846,679872,199133,8044,2,521.48
8847,808980,461721,617,1,884.1
8848,729644,170252,4307,1,1006.95
8849,904349,556130,5531,1,1023.65
8850,827602,691041,8101,1,1148.2
8851,44212,570549,8134,1,142.15
8852,589471,101679,1043,3,1360.73
8853,213757,889690,2202,3,995.02
8854,518162,724464,7569,2,285.31
8855,532738,886455,1869,4,1174.09
8856,352214,224035,1869,2,1174.09
8857,376197,625938,8121,1,330.78
8858,473232,12893,6832,2,1094.28
8859,386418,316889,9854,1,716.26
8860,590074,133017,2949,1,1392.35
8861,782421,168288,5475,1,182.27
8862,971150,477791,4270,1,1471.99
8863,591302,252033,9891,1,1002.8
8864,770224,239204,3952,2,790.0
8865,988599,397369,8875,1,398.36
8866,67915,194353,4500,2,748.89
8867,688347,618519,6766,4,1327.85
8868,967114,307983,876,3,430.56
8869,319477,188136,876,2,430.56
8870,393185,951028,6892,1,1370.66
8871,170403,454854,6770,3,752.17
8872,887756,972987,5564,2,837.22
8873,98421,830253,6070,1,1154.63
8874,628370,803772,2066,4,1364.6
8875,574805,191409,3952,1,790.0
8876,322251,826016,8241,4,1102.11
8877,486228,10435,2865,1,217.48
8878,540931,917380,4755,1,220.96
8879,622198,373257,7569,1,285.31
8880,667690,512031,3030,3,542.4
8881,83074,895450,485,1,333.43
8882,709691,497598,5881,4,51.44
8883,712674,785301,4766,1,143.42
8884,596652,35001,4882,1,893.12
8885,979247,700492,7177,1,883.85
8886,616492,692850,8854,1,365.99
8887,950325,764639,5914,3,73.9
8888,414949,616323,6770,1,752.17
8889,266058,993743,1887,2,801.03
8890,252188,89207,4462,3,1294.08
8891,484256,609358,8875,2,398.36
8892,152615,484881,485,3,333.43
8893,885269,326257,4518,1,315.01
8894,286094,735373,1756,2,705.37
8895,147437,559294,8938,4,363.71
8896,625774,258230,6446,1,98.32
8897,204425,721817,5726,1,636.42
8898,737357,220435,6536,1,629.12
8899,86148,935322,8241,2,1102.11
8900,15909,668354,1530,3,1056.51
8901,982140,26037,4438,3,1256.48
8902,617890,78214,2436,2,358.96
8903,545858,772160,7883,3,1179.77
8904,896722,757337,4248,2,525.49
8905,209841,359084,5274,1,528.05
8906,708385,156962,6986,1,1198.17
8907,501167,638070,2994,2,356.35
8908,898140,565316,2523,2,58.5
8909,981979,524720,5624,1,1235.6
8910,477785,913491,6832,3,1094.28
8911,259739,941481,5531,1,1023.65
8912,854908,242849,688,2,1114.22
8913,921307,812332,8746,1,236.28
8914,931938,661434,1738,1,483.88
8915,983869,836065,7022,3,846.92
8916,799464,834072,2489,2,1246.39
8917,489550,788015,2523,2,58.5
8918,49423,788860,7453,1,1298.95
8919,305433,989741,158,2,1018.56
8920,787860,400527,1073,4,1184.89
8921,801342,687650,5619,2,1312.08
8922,275396,447031,8188,1,267.66
8923,693579,345186,5157,1,916.11
8924,306183,989778,9502,2,57.03
8925,109870,483208,9450,1,103.25
8926,872304,629968,1095,2,1349.17
8927,542017,738396,617,1,884.1
8928,445528,181495,9120,3,1483.46
8929,779099,18306,5914,3,73.9
8930,653485,543678,5337,1,181.97
8931,598718,640554,5531,2,1023.65
8932,986364,651856,345,1,1220.68
8933,30477,828270,7883,1,1179.77
8934,43861,713617,4518,1,315.01
8935,714411,358937,6446,2,98.32
8936,754022,561239,5998,2,1431.07
8937,814048,839610,7883,1,1179.77
8938,779973,732766,4766,1,143.42
8939,356270,510588,9891,2,1002.8
8940,325407,305214,4307,2,1006.95
8941,845906,118303,2579,2,1152.56
8942,183437,88759,2456,2,741.07
8943,239203,322078,7747,1,740.59
8944,238031,482052,174,1,510.78
8945,305503,242911,8121,1,330.78
8946,780795,150421,6770,1,752.17
8947,682758,694585,6612,1,247.03
8948,574252,733454,7774,1,1078.55
8949,83841,856962,6766,1,1327.85
8950,130911,143647,2489,1,1246.39
8951,219716,669094,5026,3,753.2
8952,126126,689908,1308,4,193.92
8953,391541,484384,5864,1,1417.44
8954,719077,937677,485,1,333.43
8955,473528,584326,4766,1,143.42
8956,80691,639634,6446,3,98.32
8957,739660,887224,6536,1,629.12
8958,955062,235231,6162,2,1018.48
8959,124067,720354,2579,1,1152.56
8960,517312,969198,1095,1,1349.17
8961,807438,432547,5962,2,207.05
8962,115021,886455,7883,1,1179.77
8963,822042,340255,1089,2,1373.0
8964,382904,997661,5759,1,1355.49
8965,188025,367083,3246,1,1464.29
8966,562615,297883,223,3,241.64
8967,441509,254138,5962,2,207.05
8968,471149,76778,8188,1,267.66
8969,281107,818137,4438,1,1256.48
8970,556840,701002,7174,1,223.3
8971,446167,967845,6687,1,805.97
8972,17750,202384,9410,1,594.08
8973,415079,756241,9194,3,544.04
8974,259860,996281,485,1,333.43
8975,164425,497767,5864,1,1417.44
8976,147469,70254,8121,1,330.78
8977,340319,625751,6149,1,1189.75
8978,916802,766814,9280,1,669.08
8979,161935,707700,4500,2,748.89
8980,162497,634842,8746,2,236.28
8981,161093,153794,159,1,102.22
8982,642193,199708,5324,4,1495.85
8983,514173,978961,5531,1,1023.65
8984,731530,346035,2059,1,1455.41
8985,596525,32221,6766,1,1327.85
8986,728275,460537,6986,2,1198.17
8987,972676,778089,4455,1,771.96
8988,100738,729906,5998,2,1431.07
8989,614285,764690,5881,2,51.44
8990,67119,387196,8456,2,537.95
8991,362798,451462,5274,1,528.05
8992,893015,58514,7761,1,310.8
8993,982014,140306,8241,1,1102.11
8994,853021,522658,876,2,430.56
8995,234506,411687,5157,2,916.11
8996,308735,373505,4270,1,1471.99
8997,695570,185809,4248,1,525.49
8998,858363,878515,4071,1,956.73
8999,754492,145738,2523,1,58.5
9000,893109,556983,4518,3,315.01
9001,226766,625538,4755,1,220.96
9002,213333,905921,6770,2,752.17
9003,73052,964902,7550,1,211.52
9004,670428,153703,3687,3,969.4
9005,326931,451773,6970,2,1322.29
9006,669419,32914,8017,2,917.44
9007,886448,143460,8456,2,537.95
9008,342776,233212,2456,1,741.07
9009,741836,859751,4248,2,525.49
9010,321095,368945,6436,2,351.84
9011,343384,193544,5967,3,494.37
9012,169799,166067,6927,1,856.41
9013,978629,303772,1161,1,1186.47
9014,949442,874795,1738,1,483.88
9015,130601,988838,6770,1,752.17
9016,572170,121954,2489,2,1246.39
9017,746254,882901,4337,3,391.66
9018,337974,192278,8040,2,1262.0
9019,645059,133694,7750,2,1477.17
9020,214269,727298,2107,4,854.64
9021,62712,300115,7174,1,223.3
9022,243733,554692,9410,1,594.08
9023,981613,828290,1738,1,483.88
9024,623964,882404,5962,1,207.05
9025,928302,674002,2066,1,1364.6
9026,678410,657822,12,1,1460.7
9027,357482,723613,6686,1,661.35
9028,107253,647283,5624,1,1235.6
9029,351862,117257,3090,1,130.39
9030,995551,76651,6986,4,1198.17
9031,457707,272873,4071,1,956.73
9032,934792,776919,9280,2,669.08
9033,660416,168198,6970,3,1322.29
9034,864162,554187,6832,2,1094.28
9035,612627,607615,6070,2,1154.63
9036,470692,906948,7174,1,223.3
9037,104378,604067,7569,1,285.31
9038,915802,4369,1819,3,627.02
9039,114961,394934,6770,3,752.17
9040,153626,499309,2512,1,1277.95
9041,751422,601743,4755,2,220.96
9042,254458,105077,5963,3,1175.81
9043,484686,147716,8463,4,295.87
9044,378470,365807,1219,2,967.23
9045,654455,892795,8875,2,398.36
9046,95454,847453,1308,1,193.92
9047,663336,69242,5026,2,753.2
9048,773315,508604,8167,1,183.11
9049,142317,510186,8831,1,328.9
9050,995318,216121,98,1,1237.05
9051,313702,266690,7761,3,310.8
9052,796411,567004,5475,4,182.27
9053,311556,413138,9536,2,1208.91
9054,576265,341231,4500,3,748.89
9055,752280,273726,9120,4,1483.46
9056,145082,502159,7635,2,678.72
9057,636954,912850,3449,1,103.22
9058,835690,402266,1871,1,966.19
9059,476071,930233,2436,1,358.96
9060,639958,830490,8134,4,142.15
9061,102774,207095,5999,2,143.62
9062,963405,843593,8769,3,192.04
9063,197132,526841,174,1,510.78
9064,833318,777293,2436,1,358.96
9065,752073,379494,1566,1,591.2
9066,972441,772270,7774,2,1078.55
9067,277515,288565,688,1,1114.22
9068,389795,337012,6290,1,210.04
9069,501577,275380,1219,2,967.23
9070,816468,666924,8167,3,183.11
9071,624676,62592,159,1,102.22
9072,325671,251582,9415,1,986.66
9073,102266,376554,5881,3,51.44
9074,101904,61386,4339,4,176.89
9075,659339,623192,4337,1,391.66
9076,425339,636247,2886,1,1362.09
9077,850450,223930,2614,1,638.09
9078,850812,488020,345,1,1220.68
9079,530226,516011,1871,1,966.19
9080,302641,744672,98,5,1237.05
9081,716493,850521,1738,2,483.88
9082,760579,663091,7140,1,383.44
9083,463470,207648,3144,1,876.59
9084,395015,374525,3246,2,1464.29
9085,629846,943708,98,1,1237.05
9086,175516,156462,6770,2,752.17
9087,247697,782627,3966,2,1442.35
9088,638913,339337,9832,1,1020.06
9089,654788,146340,4500,3,748.89
9090,633376,325975,7774,4,1078.55
9091,764635,140441,6892,2,1370.66
9092,296854,170517,1893,4,705.31
9093,909698,941076,8769,1,192.04
9094,19375,362407,8076,2,655.6
9095,723128,146954,1043,2,1360.73
9096,701947,85529,9502,5,57.03
9097,609335,295403,8938,1,363.71
9098,940880,156355,6856,1,733.48
9099,587139,348817,7635,2,678.72
9100,347932,814834,3942,1,658.25
9101,104861,780335,3952,3,790.0
9102,64906,427572,1089,1,1373.0
9103,427184,972194,5726,1,636.42
9104,233428,644458,8875,2,398.36
9105,750671,759065,9502,4,57.03
9106,408480,880649,2202,1,995.02
9107,707972,83570,3942,1,658.25
9108,554103,535482,793,2,1396.95
9109,278299,373505,5619,1,1312.08
9110,126871,358367,8121,2,330.78
9111,659058,774741,9407,3,267.44
9112,869668,143932,2994,1,356.35
9113,300722,37447,7795,2,856.06
9114,114046,953090,6927,1,856.41
9115,482937,619105,8076,2,655.6
9116,129875,460848,2508,2,579.92
9117,793735,528410,7774,2,1078.55
9118,669601,283723,3952,3,790.0
9119,915474,917096,584,3,1194.22
9120,124882,441161,8875,1,398.36
9121,884990,513482,3966,3,1442.35
9122,677084,59481,641,1,677.15
9123,189047,476384,4755,2,220.96
9124,575128,826001,2579,1,1152.56
9125,705906,737520,9436,2,344.19
9126,45383,366849,4455,3,771.96
9127,189146,352989,7795,1,856.06
9128,495061,409,8854,3,365.99
9129,503217,690377,2456,2,741.07
9130,480458,716292,5967,1,494.37
9131,223419,594805,8875,1,398.36
9132,341248,836493,6711,1,265.31
9133,898840,131708,5998,1,1431.07
9134,885796,382383,158,1,1018.56
9135,800274,790484,4518,1,315.01
9136,16655,379969,6749,1,969.27
9137,56340,164912,5962,1,207.05
9138,867972,259679,9536,1,1208.91
9139,991078,600656,8559,2,356.76
9140,498398,711806,6986,3,1198.17
9141,344605,935644,7174,3,223.3
9142,374347,24808,3942,1,658.25
9143,763668,690317,9410,2,594.08
9144,345926,742200,6970,1,1322.29
9145,371410,138281,5141,2,847.68
9146,33042,589659,12,1,1460.7
9147,398219,937424,8167,4,183.11
9148,766335,972041,4518,1,315.01
9149,921518,452385,9410,2,594.08
9150,351628,892999,2949,1,1392.35
9151,804297,808170,2865,1,217.48
9152,221690,967681,3962,2,582.1
9153,9650,123057,8769,3,192.04
9154,742263,231843,1869,1,1174.09
9155,492051,847052,4270,1,1471.99
9156,403957,472584,2436,1,358.96
9157,27687,773239,6612,3,247.03
9158,165304,979369,6536,1,629.12
9159,136687,969906,9854,1,716.26
9160,38175,164842,5188,3,889.98
9161,974996,887857,4335,4,420.54
9162,578360,430661,5619,1,1312.08
9163,179607,494888,5806,1,1451.93
9164,368204,740470,5998,2,1431.07
9165,534714,260149,1073,1,1184.89
9166,328025,895601,4337,1,391.66
9167,499297,473951,8134,5,142.15
9168,320939,626403,6059,2,1352.99
9169,121447,549459,5881,3,51.44
9170,610520,707029,7177,1,883.85
9171,381656,583833,6536,2,629.12
9172,287982,276487,9415,1,986.66
9173,740382,923712,4313,2,1464.61
9174,167506,548445,5881,3,51.44
9175,656938,721567,5188,1,889.98
9176,179133,481820,2323,1,163.41
9177,266439,239602,8938,2,363.71
9178,371457,638144,3962,2,582.1
9179,550376,243489,98,1,1237.05
9180,807579,500706,8044,1,521.48
9181,590708,780209,5914,3,73.9
9182,730590,123360,7566,1,335.17
9183,177969,986129,2323,1,163.41
9184,238753,343697,3952,1,790.0
9185,484451,128789,4455,2,771.96
9186,671201,719181,8167,1,183.11
9187,453727,69714,1566,3,591.2
9188,383229,296859,8076,2,655.6
9189,460698,322989,2508,1,579.92
9190,646626,172502,6927,2,856.41
9191,613400,385349,8971,3,402.55
9192,264137,10188,6766,2,1327.85
9193,429224,782980,8971,2,402.55
9194,205201,120903,7747,2,740.59
9195,612916,362407,5274,1,528.05
9196,646841,931196,7750,2,1477.17
9197,889922,700296,8769,3,192.04
9198,186685,263863,1512,1,950.25
9199,133922,862624,7750,2,1477.17
9200,207150,902617,485,1,333.43
9201,701350,168501,7140,1,383.44
9202,813258,559090,98,2,1237.05
9203,362323,673314,6059,2,1352.99
9204,924909,792288,7566,3,335.17
9205,734915,332865,5026,1,753.2
9206,559399,804858,2059,1,1455.41
9207,421546,127997,7550,1,211.52
9208,539528,888919,3401,2,211.19
9209,920859,298652,1089,1,1373.0
9210,719719,493482,4537,1,641.1
9211,803101,769384,5962,2,207.05
9212,268455,541133,7747,1,740.59
9213,473457,643035,159,2,102.22
9214,746621,74375,2436,1,358.96
9215,728199,379091,5274,1,528.05
9216,316654,941338,7795,2,856.06
9217,63742,742200,8762,3,1070.52
9218,671976,525838,9407,2,267.44
9219,258218,142794,8040,1,1262.0
9220,126845,860860,8121,2,330.78
9221,513354,769954,8862,1,219.82
9222,172618,117752,6290,4,210.04
9223,488598,362431,6070,1,1154.63
9224,128715,484237,6149,2,1189.75
9225,740933,21790,584,1,1194.22
9226,462776,169327,6536,2,629.12
9227,514640,154225,6149,2,1189.75
9228,551013,193762,4500,2,748.89
9229,70002,761812,98,4,1237.05
9230,505030,59512,1819,1,627.02
9231,109965,722425,9536,4,1208.91
9232,483707,765008,8831,1,328.9
9233,940051,706091,2865,1,217.48
9234,471603,99316,688,2,1114.22
9235,977118,893181,5864,1,1417.44
9236,997888,493162,2994,1,356.35
9237,232285,988353,4313,1,1464.61
9238,606611,14624,8831,1,328.9
9239,968035,750727,6986,2,1198.17
9240,709003,565073,3797,3,862.43
9241,19136,701672,793,3,1396.95
9242,477448,371681,4313,1,1464.61
9243,994782,925972,2886,2,1362.09
9244,50995,79617,1799,1,1367.5
9245,468433,47638,3246,4,1464.29
9246,647994,440046,4337,1,391.66
9247,71175,66800,7635,3,678.72
9248,80491,705944,6927,1,856.41
9249,669813,216579,5962,1,207.05
9250,556627,199636,9536,3,1208.91
9251,787291,41693,8762,1,1070.52
9252,434514,657675,4455,2,771.96
9253,959847,664030,6770,4,752.17
9254,983844,642084,4969,1,889.71
9255,315820,146503,2949,2,1392.35
9256,255455,339285,6749,1,969.27
9257,665100,560914,4248,3,525.49
9258,676035,867073,2427,2,1322.63
9259,903306,466979,7883,1,1179.77
9260,652046,721807,584,1,1194.22
9261,439633,765449,3687,2,969.4
9262,891605,105840,8027,1,1430.95
9263,862367,253805,9502,2,57.03
9264,305840,930125,8762,4,1070.52
9265,679648,795220,3030,1,542.4
9266,210789,449945,7566,2,335.17
9267,750898,62150,4969,3,889.71
9268,410375,945284,7747,1,740.59
9269,960122,669818,1161,1,1186.47
9270,245270,880577,793,2,1396.95
9271,436431,411882,2489,2,1246.39
9272,806041,880026,9280,1,669.08
9273,112607,944620,3090,2,130.39
9274,689463,861601,4337,4,391.66
9275,225974,657074,2614,3,638.09
9276,618143,108434,1308,1,193.92
9277,115457,165388,8784,2,550.3
9278,905303,214014,159,1,102.22
9279,763045,251693,9677,1,845.49
9280,461645,45646,3090,2,130.39
9281,652632,180559,8076,2,655.6
9282,853024,78999,8121,3,330.78
9283,502345,516713,5806,2,1451.93
9284,151384,442451,1161,4,1186.47
9285,10549,163340,3942,5,658.25
9286,825815,408558,584,1,1194.22
9287,592191,887236,1043,3,1360.73
9288,336436,55175,8134,4,142.15
9289,603683,299541,9536,3,1208.91
9290,515903,512390,5141,1,847.68
9291,309842,823381,159,1,102.22
9292,724652,816455,4337,2,391.66
9293,263990,48995,9832,1,1020.06
9294,400791,677060,1073,3,1184.89
9295,998931,651624,7453,1,1298.95
9296,432066,372869,7761,4,310.8
9297,141475,317574,7140,2,383.44
9298,844422,694676,2523,2,58.5
9299,419734,271245,9677,3,845.49
9300,681779,352597,6687,3,805.97
9301,706972,604057,8746,1,236.28
9302,20444,779378,4438,2,1256.48
9303,634364,739348,3892,1,1324.62
9304,349194,469471,7453,1,1298.95
9305,910837,357890,1073,1,1184.89
9306,150229,165257,8463,1,295.87
9307,214775,336486,1869,1,1174.09
9308,975474,64088,6520,1,1359.76
9309,254464,583536,6986,3,1198.17
9310,517454,853740,7761,1,310.8
9311,486389,970849,3942,1,658.25
9312,471846,255971,661,3,861.91
9313,916196,213496,6536,1,629.12
9314,878098,107015,688,1,1114.22
9315,862015,680358,6686,1,661.35
9316,25656,830484,1073,1,1184.89
9317,994765,58389,6892,1,1370.66
9318,913788,631005,5962,5,207.05
9319,447208,538671,2206,1,1483.74
9320,613979,981903,4455,4,771.96
9321,970338,143961,793,1,1396.95
9322,283316,102196,1512,1,950.25
9323,458157,548330,98,2,1237.05
9324,892254,125862,8862,1,219.82
9325,829686,646928,2614,1,638.09
9326,231347,710133,1871,1,966.19
9327,902428,37956,8938,2,363.71
9328,136437,298331,5475,2,182.27
9329,489766,778699,7174,2,223.3
9330,593614,832183,688,1,1114.22
9331,627949,769611,5188,1,889.98
9332,764569,585310,8134,3,142.15
9333,616063,860758,5026,2,753.2
9334,367447,252801,1958,3,411.77
9335,336109,242847,9120,2,1483.46
9336,955119,392947,3966,2,1442.35
9337,376297,989721,5274,1,528.05
9338,958829,181204,2206,2,1483.74
9339,923262,340501,8076,1,655.6
9340,132120,942273,1799,1,1367.5
9341,7520,940925,793,2,1396.95
9342,874870,236641,6927,1,856.41
9343,372917,487765,4438,4,1256.48
9344,595240,266629,5864,1,1417.44
9345,325832,255484,1566,1,591.2
9346,189680,897813,2066,1,1364.6
9347,74236,448484,4537,1,641.1
9348,496417,62608,4537,1,641.1
9349,779644,816425,9194,1,544.04
9350,219034,632001,7761,1,310.8
9351,396655,419903,6986,1,1198.17
9352,443522,735750,1308,1,193.92
9353,304387,845281,6302,1,1175.16
9354,431182,600500,4248,2,525.49
9355,135090,92982,158,2,1018.56
9356,190076,776598,4248,1,525.49
9357,534301,661315,3401,1,211.19
9358,646407,212342,4071,1,956.73
9359,870586,884308,5963,2,1175.81
9360,980939,426097,8746,3,236.28
9361,710966,409909,3942,3,658.25
9362,139469,203203,1043,1,1360.73
9363,661980,969221,8862,2,219.82
9364,742869,686889,3797,1,862.43
9365,286572,960398,6162,1,1018.48
9366,18919,627370,9194,1,544.04
9367,142380,994324,6970,1,1322.29
9368,255314,801705,3962,2,582.1
9369,556891,364350,7635,1,678.72
9370,78666,376445,4969,3,889.71
9371,162168,239295,1871,1,966.19
9372,606033,475769,8017,1,917.44
9373,60715,129649,158,1,1018.56
9374,112744,582439,8027,2,1430.95
9375,190605,952040,7747,2,740.59
9376,40571,115985,3966,2,1442.35
9377,261303,724204,1738,2,483.88
9378,49728,102529,4969,2,889.71
9379,189893,995374,232,1,314.82
9380,636480,170661,7174,1,223.3
9381,199829,9351,5549,2,360.98
9382,154713,556164,7747,3,740.59
9383,356059,158746,6165,2,611.83
9384,887364,856331,8862,2,219.82
9385,500600,518471,7747,3,740.59
9386,721435,95271,4438,1,1256.48
9387,955300,634960,8027,2,1430.95
9388,489248,589484,4518,2,315.01
9389,505992,433194,5998,4,1431.07
9390,556605,729155,4313,4,1464.61
9391,204993,349889,1871,1,966.19
9392,800728,235176,2427,1,1322.63
9393,606614,577601,6446,1,98.32
9394,685582,576461,7774,1,1078.55
9395,542509,725448,7140,2,383.44
9396,762322,212050,7569,1,285.31
9397,997513,965680,9280,2,669.08
9398,936904,710663,4455,1,771.96
9399,476756,797899,2512,1,1277.95
9400,297528,501924,7795,1,856.06
9401,81899,603088,7140,2,383.44
9402,378498,190335,4292,3,182.94
9403,203962,592463,5963,1,1175.81
9404,401485,187378,4755,2,220.96
9405,191521,33907,6892,1,1370.66
9406,16611,219248,6749,1,969.27
9407,761780,649747,6711,1,265.31
