CartID,CustomerID,ProductID,DateAdded
663569,413291,6149,2022-04-27 17:00:38
663569,413291,3687,2021-12-03 22:42:50
663569,413291,8875,2023-05-31 07:42:59
7284956,369829,4071,2021-12-20 09:46:56
7284956,369829,6162,2023-08-20 05:00:54
7284956,369829,2066,2021-12-27 10:23:23
7284956,369829,9891,2022-12-10 08:48:36
5799950,987134,158,2023-08-11 14:59:46
5799950,987134,3966,2023-05-17 19:36:14
5799950,987134,5026,2023-07-29 09:14:29
5799950,987134,345,2023-06-18 23:20:21
5021718,286132,2512,2021-12-27 05:20:28
680651,560512,8831,2022-11-16 14:57:53
7062396,308637,5998,2022-08-07 12:04:04
7062396,308637,8101,2021-11-21 20:17:19
7062396,308637,7795,2022-04-24 16:51:28
9829651,62062,5324,2022-06-16 02:18:14
9829651,62062,2456,2023-10-04 14:35:37
9829651,62062,8559,2022-10-02 03:20:21
9829651,62062,4755,2023-02-23 06:36:47
9829651,62062,3246,2022-10-14 21:54:57
6925137,232023,8134,2022-02-16 15:01:04
6925137,232023,5999,2022-11-15 23:06:50
6925137,232023,7453,2022-04-11 12:22:57
6925137,232023,7747,2022-07-23 19:03:29
6925137,232023,1893,2022-12-12 20:56:01
5624164,793413,2512,2021-11-19 17:52:22
5624164,793413,4755,2023-09-01 04:36:11
5624164,793413,6302,2023-01-06 14:00:22
2006199,129162,2994,2022-07-18 06:40:38
2006199,129162,7635,2022-03-16 23:31:02
2006199,129162,232,2023-04-24 07:43:59
2338334,239210,4969,2022-02-19 17:03:17
2338334,239210,4755,2022-01-01 03:49:26
5555763,324519,1219,2023-09-04 22:25:02
2290520,201619,5382,2023-07-31 05:37:13
3486693,417991,2614,2023-06-11 19:07:45
3486693,417991,5619,2021-11-26 08:09:34
9494107,938137,98,2023-02-13 16:06:36
4507059,739286,8241,2022-09-27 13:03:33
7145496,417217,6766,2022-05-09 08:40:13
7145496,417217,5619,2022-04-02 10:04:59
7145496,417217,1095,2023-01-22 01:08:45
9782260,686159,98,2023-11-01 17:51:49
9782260,686159,6770,2022-11-09 21:32:02
9782260,686159,5881,2022-12-22 08:03:31
9782260,686159,5157,2023-03-16 04:13:04
9782260,686159,688,2023-03-02 09:12:08
5369669,99537,1512,2022-09-08 22:40:57
5369669,99537,4337,2022-02-15 10:25:58
5369669,99537,3030,2022-12-30 17:01:43
2601272,910945,1869,2023-05-13 04:16:05
2601272,910945,9436,2023-06-24 20:59:30
2601272,910945,7174,2022-01-19 02:27:40
2601272,910945,4537,2022-03-10 23:17:07
7511159,339078,7140,2022-11-04 02:30:51
3046628,173046,4592,2022-02-14 13:36:35
2377661,68772,4518,2023-09-22 03:00:12
2377661,68772,1095,2022-02-23 01:43:11
655766,208236,2886,2022-08-26 19:26:41
655766,208236,6070,2023-01-24 12:34:55
655766,208236,5475,2023-04-29 22:56:22
655766,208236,5624,2023-02-20 17:01:30
9134449,868949,8017,2022-01-02 01:12:03
9134449,868949,3449,2022-02-03 18:29:57
9134449,868949,3090,2021-12-31 19:06:42
9134449,868949,2323,2022-07-22 03:50:27
3057846,8282,6436,2023-09-23 23:51:43
3057846,8282,1887,2023-01-01 21:23:48
3057846,8282,7177,2023-06-29 19:54:06
3057846,8282,8971,2022-10-31 02:44:46
7090447,284526,4339,2022-08-10 13:44:08
1436875,337392,6302,2023-04-05 16:03:10
1436875,337392,1958,2022-03-17 07:02:03
1436875,337392,4313,2023-03-22 03:40:11
1436875,337392,5274,2022-04-12 01:09:20
1436875,337392,174,2023-07-20 22:50:56
4832675,435461,6749,2022-04-26 08:23:43
4832675,435461,8167,2023-11-08 11:32:33
4832675,435461,3090,2022-06-02 18:02:11
4832675,435461,8875,2023-01-07 15:58:31
4832675,435461,8769,2023-02-09 14:25:37
6888537,824441,5157,2023-10-19 21:33:45
3970896,109766,4071,2022-08-09 07:44:56
3970896,109766,2508,2023-03-11 00:14:35
3970896,109766,4438,2022-06-23 01:00:37
3970896,109766,8456,2023-10-18 12:25:17
3970896,109766,4537,2022-05-12 08:11:39
5918508,47407,158,2023-05-27 19:09:53
5918508,47407,5967,2022-02-04 03:09:01
5918508,47407,9407,2022-08-13 18:40:38
5918508,47407,5864,2022-06-25 07:23:11
5918508,47407,8559,2022-02-26 04:29:49
9972969,456781,4270,2023-05-30 08:54:57
9972969,456781,8017,2022-11-21 13:56:14
9972969,456781,8101,2023-04-02 15:30:38
2043270,728774,1089,2022-05-27 10:53:09
1206482,629823,7750,2023-07-20 10:05:34
1206482,629823,5962,2021-12-28 18:45:50
1206482,629823,3942,2022-03-28 21:37:13
7543738,194161,9677,2023-09-22 23:33:58
7543738,194161,8241,2022-06-08 08:30:49
7543738,194161,1161,2022-03-22 00:12:18
5810076,478719,3952,2023-09-10 20:11:03
5810076,478719,1799,2023-07-08 08:19:05
5810076,478719,8831,2022-10-16 09:06:10
1317128,10705,2107,2022-01-21 16:37:18
4596555,826624,2489,2022-08-04 01:53:29
4596555,826624,2994,2022-01-04 10:28:43
4596555,826624,6446,2022-04-12 23:43:42
9126593,200953,8746,2022-05-11 05:30:50
9126593,200953,8875,2022-01-27 04:45:52
9126593,200953,5188,2023-06-14 02:20:35
728257,802710,6856,2022-11-25 07:17:57
728257,802710,8746,2023-08-19 21:19:14
728257,802710,5239,2021-12-02 06:29:29
728257,802710,8463,2022-04-30 09:20:12
3080698,714041,5881,2022-06-16 09:08:43
3080698,714041,6711,2023-04-18 11:09:19
3080698,714041,5759,2023-03-06 06:11:13
3080698,714041,4500,2022-04-05 07:23:09
3080698,714041,1043,2022-01-28 20:21:45
8498148,319735,7761,2023-03-01 11:27:08
847510,658107,1219,2023-07-19 11:00:42
847510,658107,6770,2022-11-09 01:11:21
847510,658107,7866,2022-10-06 08:52:48
847510,658107,9536,2023-07-14 15:00:50
847510,658107,2066,2023-04-05 11:43:57
2455512,1945,5759,2022-06-23 14:29:03
8045776,854947,5239,2023-01-27 19:24:14
8045776,854947,4537,2023-08-27 01:47:57
8045776,854947,2427,2022-04-02 19:26:34
8045776,854947,98,2022-04-30 17:58:13
8045776,854947,7566,2023-09-05 15:35:15
766844,47098,485,2023-02-10 07:19:02
766844,47098,8938,2022-12-24 23:08:13
1883597,381253,9194,2023-09-17 07:33:11
1883597,381253,1089,2023-10-12 16:22:44
1883597,381253,8762,2023-04-29 16:56:11
1883597,381253,9280,2022-04-02 00:28:43
7034754,718906,2579,2023-03-10 18:00:39
7034754,718906,2865,2023-03-19 14:57:10
7034754,718906,5806,2023-04-30 05:55:56
9513283,685677,6165,2021-11-28 01:30:40
9513283,685677,6970,2023-04-15 22:06:30
9513283,685677,2579,2023-03-01 18:16:14
9513283,685677,5531,2022-08-17 20:19:03
9513283,685677,4071,2022-03-07 07:51:00
555973,669227,6892,2023-06-05 08:48:08
555973,669227,98,2023-02-26 08:33:35
555973,669227,159,2022-05-14 16:36:44
265167,574995,3090,2023-03-20 02:22:32
4865665,772311,5914,2023-04-10 14:48:52
4865665,772311,4755,2023-04-24 17:58:24
4865665,772311,6162,2022-01-08 17:32:24
6708679,147894,4337,2023-03-07 06:19:37
6708679,147894,9194,2023-11-16 20:08:03
6708679,147894,9280,2022-10-22 19:44:41
4886529,867549,5324,2023-08-29 01:37:17
4886529,867549,2226,2023-05-22 18:45:03
4886529,867549,6766,2023-01-22 11:13:57
4886529,867549,8784,2022-02-20 09:06:31
4886529,867549,876,2022-04-28 11:47:28
8763517,475509,158,2022-10-21 12:06:11
8763517,475509,1893,2022-09-10 00:00:52
8763517,475509,1887,2022-11-01 14:10:08
4647693,167266,4131,2022-01-04 04:07:51
5323155,210206,5881,2022-06-02 03:53:13
5323155,210206,5967,2023-03-30 11:11:38
5323155,210206,5337,2023-07-13 13:36:39
5323155,210206,5382,2023-04-22 03:12:07
5323155,210206,8831,2021-12-04 05:36:40
4515924,848224,4131,2023-05-13 23:15:04
4515924,848224,3090,2023-05-05 01:08:03
5331011,277421,4455,2023-02-20 10:41:16
5331011,277421,5099,2023-03-19 15:23:04
1922133,991156,2436,2023-03-17 11:31:01
3428815,854423,2226,2022-07-21 21:15:17
3428815,854423,5141,2021-11-26 01:28:37
3428815,854423,1756,2023-05-29 15:04:59
1679018,793654,8044,2022-11-17 09:33:40
1679018,793654,6711,2022-04-07 01:40:39
7240311,270016,1073,2023-04-29 21:50:00
7240311,270016,4438,2022-12-27 15:53:48
7240311,270016,4882,2023-09-03 04:17:37
7240311,270016,1566,2023-01-29 03:15:27
7240311,270016,2436,2022-10-03 01:54:54
7814803,388337,4438,2022-12-06 20:50:23
7814803,388337,345,2022-05-18 17:54:39
7814803,388337,1799,2023-05-10 15:43:32
7814803,388337,159,2022-12-17 03:53:39
9182269,852299,3246,2022-04-01 12:52:51
9182269,852299,1566,2023-10-05 07:42:59
1431937,332388,8875,2022-07-09 18:26:41
1431937,332388,5914,2022-08-29 04:28:30
1431937,332388,223,2023-03-08 22:20:16
1431937,332388,9502,2023-04-14 13:37:47
9052717,670267,1869,2023-10-06 12:52:41
9052717,670267,8044,2023-06-12 17:35:01
9052717,670267,1893,2022-12-03 06:31:18
9052717,670267,6686,2021-12-21 17:06:11
9052717,670267,4248,2023-02-16 16:50:25
9838221,988338,2066,2022-01-11 15:34:52
9838221,988338,1958,2022-12-16 16:12:52
9838221,988338,1161,2022-09-30 16:42:41
9838221,988338,835,2022-02-16 04:44:35
4364343,936939,9280,2022-07-19 18:48:31
4364343,936939,6686,2021-12-04 21:02:22
4364343,936939,3687,2023-06-09 03:33:37
409679,700420,8769,2022-11-28 17:50:37
3806449,409753,6290,2022-03-19 14:51:15
3806449,409753,6001,2021-12-01 23:13:05
3806449,409753,5099,2022-09-10 09:22:40
3806449,409753,6059,2023-08-30 11:45:33
1500150,261927,2579,2023-10-29 05:16:31
1500150,261927,4292,2022-05-21 00:31:14
1500150,261927,8134,2023-06-19 17:37:15
1500150,261927,9854,2022-08-04 07:37:29
1500150,261927,5157,2022-03-15 16:50:52
7838152,289092,6446,2022-03-28 05:26:21
4962645,727723,5531,2022-09-24 09:18:28
4532759,583447,8784,2022-06-15 16:31:20
4532759,583447,3892,2022-12-05 21:19:23
4532759,583447,4455,2023-10-24 06:59:56
9987456,568151,8784,2023-05-27 19:48:01
9987456,568151,3246,2023-02-05 05:26:53
9431012,411873,7550,2022-07-23 22:34:40
9431012,411873,8938,2023-01-05 02:21:22
9431012,411873,3942,2023-09-28 20:58:31
9431012,411873,4307,2023-08-18 22:06:04
769657,445359,8101,2022-07-01 16:25:43
8690642,816082,6770,2023-09-25 13:08:36
8690642,816082,9854,2022-10-08 23:42:50
8690642,816082,8854,2023-08-20 10:28:07
8690642,816082,5967,2022-01-02 16:49:46
8690642,816082,7022,2023-08-19 14:23:32
3388476,293631,5726,2022-10-05 17:54:41
7833658,162559,4270,2023-08-07 05:02:36
7833658,162559,2489,2022-03-14 06:32:56
7833658,162559,6070,2023-01-01 23:53:19
849848,292177,9891,2023-11-01 23:19:02
849848,292177,7774,2022-08-29 17:20:17
849848,292177,3892,2022-01-03 07:38:05
849848,292177,98,2023-07-24 00:53:30
849848,292177,7635,2022-08-28 05:30:38
1524750,93687,3144,2022-05-21 06:57:44
1524750,93687,5337,2022-09-27 17:15:08
1524750,93687,5914,2023-10-13 21:47:24
9118287,692478,7569,2023-06-25 06:44:15
9118287,692478,8017,2022-08-23 05:41:36
9118287,692478,4882,2023-03-06 12:41:32
9118287,692478,2508,2022-07-12 13:48:28
9118287,692478,1869,2023-04-05 20:20:01
4329651,760693,2949,2023-11-16 15:23:08
4329651,760693,6446,2022-03-06 22:24:05
4329651,760693,9407,2023-06-06 14:17:39
4329651,760693,5726,2022-11-23 16:08:47
4329651,760693,6892,2023-10-07 13:32:56
8328498,400802,1219,2023-11-05 19:18:17
8328498,400802,6770,2022-01-11 15:06:48
8328498,400802,6162,2023-08-31 18:13:49
2963029,976952,8938,2022-06-20 13:41:04
2963029,976952,6970,2023-10-03 07:59:05
2963029,976952,835,2022-11-27 15:12:01
8242298,965395,7566,2022-04-11 15:38:22
8242298,965395,1887,2021-12-21 11:22:55
8242298,965395,2614,2022-06-05 23:23:31
8242298,965395,4339,2022-07-02 11:08:10
8242298,965395,8784,2023-10-13 08:55:16
8906738,961645,8784,2022-04-01 09:06:32
8906738,961645,9415,2023-04-16 17:49:33
8906738,961645,6612,2023-05-07 04:39:26
9164790,926809,1219,2022-07-24 17:11:30
9164790,926809,1095,2023-10-13 20:57:44
9164790,926809,5999,2022-10-05 22:47:37
9164790,926809,5881,2022-03-31 21:36:01
9164790,926809,6290,2022-08-30 12:57:58
353926,445872,1530,2022-10-31 10:04:46
7855707,741819,9536,2023-08-13 05:03:42
606597,845185,7866,2023-05-21 12:18:13
606597,845185,5999,2023-07-25 23:06:05
606597,845185,9891,2022-03-17 21:19:06
606597,845185,8784,2022-02-15 15:57:21
606597,845185,1893,2023-09-04 13:15:53
6231917,847750,4537,2022-08-10 19:49:04
6231917,847750,6612,2023-03-10 06:29:54
6231917,847750,617,2023-05-22 11:35:24
6181744,34033,2489,2023-08-02 17:39:20
6181744,34033,876,2023-04-15 18:03:19
6181744,34033,6832,2022-10-01 12:19:35
6181744,34033,8101,2023-09-07 03:12:37
6181744,34033,6927,2023-06-17 14:06:17
6675264,474602,7569,2022-06-05 21:24:29
6675264,474602,1512,2023-09-15 16:18:30
6675264,474602,5806,2021-11-30 13:20:30
2589060,892439,5026,2022-05-23 09:10:27
4880830,348065,345,2022-05-31 14:49:20
9726424,187795,1073,2023-09-18 17:40:52
9726424,187795,3030,2022-10-11 05:38:29
5941733,30315,1512,2022-05-31 06:06:43
5941733,30315,3962,2023-10-05 20:07:34
5941733,30315,9891,2023-06-16 03:07:06
5941733,30315,7761,2022-07-10 13:39:36
5941733,30315,8017,2022-04-01 07:15:15
6815338,326402,8040,2023-09-12 04:43:12
2547252,125648,1756,2023-06-13 13:38:54
2547252,125648,5239,2022-05-28 10:28:40
2547252,125648,6149,2022-02-19 14:04:16
2547252,125648,7774,2022-09-05 23:33:17
6667979,538874,8559,2023-01-28 05:13:43
6667979,538874,3962,2023-07-17 08:16:08
6667979,538874,1073,2023-07-07 14:43:57
6667979,538874,6856,2023-02-27 09:13:13
6667979,538874,7022,2023-09-26 11:15:41
181518,142389,4455,2023-01-19 14:25:35
281300,597671,8076,2022-05-07 12:18:15
5292103,962525,8746,2023-06-08 01:00:23
5292103,962525,7569,2021-12-15 02:21:21
5292103,962525,2489,2023-05-19 11:25:59
5292103,962525,6302,2022-12-17 09:29:16
5292103,962525,5914,2023-04-30 07:49:23
3726913,550141,6892,2022-05-16 17:25:06
6318929,123214,2436,2022-07-18 00:15:58
6318929,123214,6970,2023-03-18 08:36:20
6318929,123214,3797,2022-11-27 22:47:31
2856397,809507,1799,2023-08-04 13:29:19
7612730,234016,5274,2023-09-14 16:24:05
5141172,31101,8044,2022-03-19 23:12:09
5141172,31101,7761,2022-03-31 18:08:22
5141172,31101,8854,2022-01-10 23:43:41
5141172,31101,4335,2023-07-29 09:08:13
1433103,245105,5141,2023-06-14 01:32:34
5866505,458706,2066,2023-08-07 00:55:48
5866505,458706,7620,2022-07-01 12:11:26
5866505,458706,8188,2022-12-24 21:04:20
5866505,458706,9536,2021-11-30 03:52:34
5866505,458706,688,2023-09-09 22:10:56
6986694,526253,5531,2023-08-10 06:00:37
6986694,526253,9407,2022-03-16 23:01:00
6986694,526253,6766,2022-08-04 06:35:46
3521278,544668,9410,2023-06-09 08:55:57
3623059,306102,6520,2023-06-03 10:42:23
3623059,306102,7866,2022-01-13 10:46:04
3623059,306102,8040,2022-03-18 07:08:56
4529779,34123,9407,2023-03-23 14:00:27
4529779,34123,7635,2022-12-31 05:00:07
4529779,34123,9677,2023-06-14 12:48:36
4254926,405496,8044,2023-06-23 03:11:59
4254926,405496,1308,2023-03-04 06:14:37
4254926,405496,8167,2023-02-20 09:19:38
4254926,405496,4592,2022-02-26 15:19:59
4254926,405496,6149,2022-09-29 10:43:51
4773513,457842,6770,2023-01-30 20:14:45
4773513,457842,1530,2022-04-19 18:28:55
4773513,457842,2226,2022-03-20 04:05:02
4773513,457842,9120,2023-07-18 18:47:02
7489075,993231,9502,2022-03-12 10:12:02
7489075,993231,1073,2023-02-16 13:13:03
948046,376133,4882,2022-04-15 00:06:58
3753960,197253,8134,2023-02-02 02:14:08
3753960,197253,8862,2023-09-25 13:41:28
3753960,197253,2456,2023-08-30 20:17:00
3753960,197253,6766,2022-02-08 19:47:27
3753960,197253,6162,2023-06-22 14:02:48
1298154,930860,174,2022-06-19 17:02:46
1298154,930860,8559,2022-08-25 16:40:13
1298154,930860,5999,2023-03-24 21:11:48
1298154,930860,6711,2022-05-16 03:21:19
1307354,578413,8762,2022-07-04 22:11:44
1307354,578413,1799,2023-03-21 03:07:21
1307354,578413,7620,2023-10-05 20:21:55
1307354,578413,2436,2022-02-27 03:52:11
1307354,578413,8134,2022-02-05 07:53:23
7110324,372240,4766,2022-09-20 09:09:57
7110324,372240,3687,2023-10-15 19:39:18
7110324,372240,4337,2022-09-01 13:58:04
7110324,372240,9450,2023-10-21 11:15:24
3361013,829937,5531,2023-06-06 21:25:54
3361013,829937,6687,2022-09-23 05:21:46
5543501,558132,2489,2022-05-10 07:37:44
5543501,558132,6832,2023-10-27 08:02:44
5543501,558132,1161,2023-06-02 21:39:32
5543501,558132,8463,2022-02-02 16:53:08
5543501,558132,4500,2023-08-18 18:06:48
8210404,200196,6963,2023-01-28 09:50:17
8210404,200196,1869,2022-07-13 04:56:41
2850974,450750,6986,2023-05-25 19:12:57
2850974,450750,5141,2022-05-27 20:29:29
2850974,450750,1869,2023-01-10 08:35:01
2850974,450750,8040,2021-12-07 00:45:16
6656133,443149,1871,2022-10-18 21:43:23
9900683,526748,5141,2022-02-07 06:37:42
9900683,526748,7761,2023-05-08 09:03:42
9900683,526748,1043,2022-03-14 11:31:23
9900683,526748,4335,2023-03-12 14:56:04
9900683,526748,7866,2023-08-19 00:57:30
4052730,302401,8746,2023-08-26 03:51:11
4052730,302401,1566,2022-11-11 19:58:27
4052730,302401,6059,2022-10-03 08:44:57
4052730,302401,4969,2023-03-31 11:56:05
89093,44955,6856,2022-10-08 02:12:49
89093,44955,8784,2023-09-18 01:19:02
89093,44955,5704,2023-09-07 09:57:08
1708210,614190,8831,2023-04-18 10:40:24
1708210,614190,9120,2022-10-01 18:41:55
1708210,614190,4438,2023-05-13 19:57:32
1708210,614190,1958,2023-01-06 00:37:20
7225606,847751,7761,2022-05-04 06:16:06
7225606,847751,5759,2022-07-08 14:33:52
4965550,181336,485,2023-06-09 04:31:39
4965550,181336,6749,2023-09-06 06:13:45
4965550,181336,5619,2023-05-09 04:40:32
4965550,181336,5963,2023-05-13 16:45:12
1732362,789364,1089,2022-10-09 10:01:46
1732362,789364,4335,2023-09-15 21:35:02
1732362,789364,6770,2023-05-25 03:18:34
2993494,968303,4313,2022-05-11 20:57:44
2993494,968303,1073,2023-02-10 10:41:00
6271559,426594,158,2023-05-21 03:42:02
6271559,426594,1738,2023-08-14 20:03:48
6271559,426594,8101,2022-02-22 04:46:30
8005916,261399,3030,2023-01-27 23:30:34
6456508,381020,4131,2023-06-13 04:43:49
6456508,381020,4337,2021-12-11 07:10:04
6456508,381020,6290,2023-10-18 06:35:03
6456508,381020,6766,2023-01-02 02:36:45
6456508,381020,3090,2021-12-21 12:05:47
1532358,369153,8027,2023-07-16 16:36:17
1532358,369153,6536,2022-05-29 05:47:45
1532358,369153,4969,2023-11-07 01:21:54
1532358,369153,217,2022-01-03 06:17:18
9154614,815264,5549,2023-10-04 03:14:18
9154614,815264,8769,2023-09-19 12:51:21
9154614,815264,6686,2023-08-15 12:37:50
9154614,815264,6687,2022-01-03 22:57:02
9154614,815264,1161,2022-02-26 11:09:16
6134938,363724,7453,2023-09-05 13:18:50
9468686,937322,6687,2023-10-03 08:00:34
4234703,991490,6770,2023-03-23 21:48:42
4234703,991490,3687,2023-08-04 15:24:55
4234703,991490,8017,2023-06-01 21:38:45
4234703,991490,7866,2023-05-02 00:55:50
7802028,25001,2456,2023-03-28 09:57:03
7802028,25001,345,2022-05-18 11:30:35
7802028,25001,8769,2022-09-17 12:11:05
4699591,644343,584,2023-01-07 08:58:10
4699591,644343,6536,2022-06-28 19:06:12
4699591,644343,2886,2022-07-27 20:34:20
8021163,418494,4882,2021-12-06 17:18:23
8021163,418494,1799,2022-12-28 01:24:52
6942064,993288,223,2022-11-28 06:23:44
6942064,993288,1887,2022-05-12 11:52:22
6942064,993288,5382,2022-05-04 18:00:31
4154788,817031,5963,2023-07-09 09:16:09
4154788,817031,6520,2023-09-09 06:02:52
8801670,11341,2865,2022-09-12 12:41:42
8801670,11341,7883,2022-01-29 09:51:38
8801670,11341,1893,2023-08-12 12:29:58
8801670,11341,4339,2023-04-13 22:34:06
8801670,11341,5549,2022-04-19 11:59:11
5847793,568151,5914,2023-03-12 19:49:25
1128599,143453,159,2022-09-01 10:57:56
1128599,143453,5564,2022-04-26 10:14:50
6942754,96652,4518,2022-12-01 03:11:14
6942754,96652,8938,2022-09-06 03:32:25
5843541,763690,6436,2022-04-29 03:45:32
5843541,763690,1161,2022-01-19 05:02:16
8578718,559024,98,2022-01-28 05:44:12
8654373,340851,2107,2022-02-20 09:23:53
8654373,340851,223,2023-04-02 15:39:51
8654373,340851,5324,2022-12-04 19:08:34
8654373,340851,6059,2022-12-20 06:44:34
8654373,340851,217,2023-07-11 00:45:24
6001722,892548,5324,2022-12-05 08:51:22
6001722,892548,4335,2022-05-23 07:03:55
6001722,892548,2436,2023-04-17 00:19:22
3860456,224946,3144,2022-12-17 17:05:43
3860456,224946,8027,2023-07-13 20:47:29
3860456,224946,1869,2022-12-15 13:55:15
753063,653853,5624,2021-12-08 05:05:33
9806210,402106,7747,2023-06-22 01:31:47
9806210,402106,7177,2022-10-05 18:23:09
9806210,402106,6302,2022-11-18 06:53:34
9806210,402106,4882,2022-03-30 15:44:15
9806210,402106,4462,2023-04-20 11:07:08
9572426,300377,6749,2023-09-24 05:16:43
9572426,300377,9450,2022-10-07 22:14:27
4667960,562862,7774,2022-12-01 15:44:47
6588440,296010,5914,2023-07-07 19:59:54
6588440,296010,2436,2022-04-05 07:07:54
351299,522320,1869,2022-11-12 03:29:09
7904476,925388,98,2022-03-17 05:51:50
7904476,925388,8875,2023-07-19 05:18:40
7904476,925388,835,2022-01-07 07:16:03
7904476,925388,2994,2022-08-17 20:39:58
7904476,925388,4270,2022-07-12 10:12:05
8276491,682044,2523,2022-04-30 18:57:15
8276491,682044,6856,2023-03-27 09:14:12
8276491,682044,2206,2022-03-31 11:14:25
8276491,682044,5531,2022-06-04 15:56:02
8276491,682044,6001,2023-01-26 07:47:25
7691140,863067,159,2022-10-19 05:06:14
7691140,863067,1893,2021-12-24 16:21:56
7691140,863067,9854,2023-08-28 19:08:24
7691140,863067,6520,2023-09-27 16:55:11
5868848,360926,1566,2022-08-16 15:22:36
8210934,477866,1308,2023-04-18 11:10:28
3115720,572145,6302,2023-08-19 15:07:15
3115720,572145,6290,2023-05-14 08:35:34
7421558,987305,4307,2022-05-08 15:57:38
7421558,987305,7569,2023-01-10 22:07:01
7421558,987305,1958,2022-02-28 03:43:23
7421558,987305,3942,2023-03-24 17:08:10
1367602,911933,5806,2022-12-04 14:49:34
1367602,911933,3942,2022-08-09 13:51:10
1367602,911933,6001,2022-03-16 16:31:16
1367602,911933,5337,2022-01-03 01:48:42
1367602,911933,5382,2022-11-29 01:28:56
4708994,437754,835,2022-08-21 02:08:25
4708994,437754,7569,2022-09-07 02:00:53
4708994,437754,3246,2023-10-18 06:16:57
4708994,437754,345,2022-11-19 06:17:16
4708994,437754,5188,2022-09-22 02:19:34
2248519,242189,5998,2023-11-09 04:10:12
2248519,242189,5967,2023-09-10 05:14:50
2248519,242189,1512,2023-01-10 18:24:19
3376455,176508,4755,2022-05-05 13:49:38
771605,719664,5967,2023-08-30 19:11:56
771605,719664,9407,2022-12-23 21:31:45
771605,719664,5881,2022-08-25 15:54:02
771605,719664,9854,2023-01-31 16:35:11
2124541,78372,8456,2022-02-27 08:56:57
2124541,78372,223,2022-10-16 11:30:46
9547796,909002,1869,2022-06-20 00:38:12
9547796,909002,159,2023-04-21 12:52:39
579609,337364,8040,2023-09-13 14:47:51
6791093,411894,8188,2021-11-20 19:18:51
2540518,501003,6986,2021-12-17 06:46:38
2540518,501003,159,2023-10-27 06:25:25
2540518,501003,6165,2023-07-20 11:24:47
2540518,501003,5026,2022-04-27 01:12:56
5955188,506770,3952,2023-01-06 02:39:46
5955188,506770,617,2022-03-13 09:01:55
5955188,506770,6059,2022-08-23 02:23:37
4774757,128389,7566,2021-11-17 16:53:02
4774757,128389,6832,2022-03-04 03:03:23
4774757,128389,485,2023-02-09 07:09:33
4774757,128389,1073,2022-06-09 16:55:20
9140169,421783,4592,2023-01-07 08:46:22
9140169,421783,2436,2022-11-21 06:03:39
9140169,421783,1871,2022-08-09 14:11:43
9140169,421783,2107,2022-07-12 22:32:13
8962004,377462,98,2023-08-17 03:51:02
8962004,377462,7550,2022-10-07 10:33:51
8962004,377462,6059,2023-01-05 06:17:06
8962004,377462,6149,2022-07-06 06:29:05
8962004,377462,223,2023-09-28 14:27:33
4959376,444006,3892,2023-06-22 09:00:11
5173078,978579,6290,2022-07-13 11:10:41
5173078,978579,3962,2022-04-27 19:17:43
5173078,978579,6149,2023-07-24 00:42:27
3737738,530347,2323,2022-04-10 16:40:50
3737738,530347,8784,2022-05-09 15:41:29
5976051,748021,5726,2023-08-22 08:15:40
5976051,748021,1161,2022-12-29 21:27:33
5976051,748021,6001,2022-09-08 09:40:10
5976051,748021,5704,2022-12-09 17:34:44
5499846,943554,9854,2023-10-28 12:22:54
5499846,943554,5759,2023-10-30 03:17:27
5499846,943554,7635,2023-09-19 00:11:16
628400,118715,3401,2022-04-22 16:56:16
628400,118715,2886,2023-02-11 16:31:50
628400,118715,4292,2023-08-02 17:45:32
628400,118715,4500,2022-03-26 05:04:11
6138751,833950,2427,2022-07-05 21:10:36
6138751,833950,7569,2022-08-05 19:13:10
6138751,833950,345,2023-03-04 12:32:08
6138751,833950,2614,2022-01-18 16:25:21
887044,263404,6687,2023-02-11 16:03:27
887044,263404,7774,2023-01-20 11:13:25
6163205,909227,5026,2022-11-23 09:56:03
6163205,909227,8971,2023-01-29 05:16:04
6163205,909227,9194,2023-04-26 20:34:04
6163205,909227,6536,2022-09-21 17:04:15
6163205,909227,9415,2022-04-28 17:33:07
1296245,529476,217,2023-01-10 08:34:37
6027949,63506,5914,2022-08-21 11:58:06
6027949,63506,1819,2023-05-21 02:40:30
6027949,63506,8121,2023-01-07 06:51:45
6027949,63506,9407,2021-12-25 05:45:07
6027949,63506,7774,2023-10-16 18:38:38
3857096,996450,5274,2022-07-09 06:41:58
3857096,996450,4313,2022-12-02 23:31:53
3857096,996450,3030,2022-07-25 17:30:51
3857096,996450,1756,2022-09-04 17:06:28
6342487,3334,5188,2022-08-08 21:05:05
6342487,3334,6520,2023-05-19 17:42:12
6342487,3334,5531,2021-12-11 22:28:13
2277275,995400,2206,2022-11-08 09:46:00
2277275,995400,9891,2022-09-20 04:19:45
2277275,995400,8044,2022-04-01 01:40:39
5471007,994598,5967,2022-09-30 03:17:28
5471007,994598,485,2022-12-16 07:05:39
723058,502250,6686,2022-06-09 13:00:45
1772288,856732,8746,2022-05-01 10:16:13
1772288,856732,5619,2023-10-06 13:25:17
1772288,856732,5967,2023-01-29 23:28:34
1772288,856732,9194,2022-08-09 14:04:02
1772288,856732,5998,2023-03-03 17:40:05
6127,624905,617,2022-04-26 04:47:40
6127,624905,9280,2022-05-15 18:51:18
6127,624905,8784,2022-05-28 02:12:33
