OrderDetailID,OrderID,ProductID,Quantity,Price
533253,983119,3942,3,658.25
457072,477473,5726,3,636.42
222733,456683,4335,3,420.54
719189,53290,6536,1,629.12
421261,462183,232,3,314.82
995658,769818,5619,4,1312.08
745058,852149,6770,2,752.17
468774,415417,9436,1,344.19
720403,365878,8463,2,295.87
487120,625851,5188,4,889.98
769675,639759,158,3,1018.56
123900,250826,1871,2,966.19
775110,979376,8831,4,328.9
499164,356618,2614,2,638.09
786395,219884,174,4,510.78
564719,457772,4462,4,1294.08
825650,403485,8938,3,363.71
958008,92660,3090,4,130.39
485122,23990,8762,1,1070.52
775540,233548,8121,3,330.78
79871,159907,9891,1,1002.8
320727,556861,8769,3,192.04
75809,641761,5914,4,73.9
465007,857274,9536,5,1208.91
886306,686184,6290,2,210.04
724406,513714,345,1,1220.68
146203,442363,8784,5,550.3
863823,105706,3966,2,1442.35
162119,276904,3952,1,790.0
768775,246966,5914,5,73.9
586852,60585,6927,1,856.41
19491,591288,5099,1,320.43
157654,772923,1958,5,411.77
472861,941626,8188,4,267.66
795029,778487,4248,4,525.49
318251,608355,4455,5,771.96
296681,279871,7453,3,1298.95
655417,185398,8938,4,363.71
945941,527675,9450,5,103.25
404312,554357,617,2,884.1
526321,555419,1799,3,1367.5
928868,918104,8559,3,356.76
362520,139322,7883,2,1179.77
966476,331532,1073,2,1184.89
761722,384948,3952,4,790.0
615710,685055,2202,4,995.02
967972,867364,4462,2,1294.08
483423,670638,6165,2,611.83
729203,290494,4337,4,391.66
652961,166186,8076,2,655.6
435022,880109,3687,4,969.4
81725,775595,876,1,430.56
644813,138079,5726,4,636.42
850326,247194,8784,4,550.3
869724,167099,2512,3,1277.95
807364,239295,8167,2,183.11
970093,168790,5914,3,73.9
402680,130953,1738,1,483.88
127197,339337,7774,3,1078.55
349432,4736,158,2,1018.56
745567,559043,8971,3,402.55
805240,561852,4270,5,1471.99
276853,997362,5914,2,73.9
607570,537203,8076,4,655.6
272020,578357,2489,5,1246.39
424576,93211,8017,1,917.44
822829,258737,3246,3,1464.29
889936,531384,2523,5,58.5
92389,579080,5962,3,207.05
601216,413803,6162,3,1018.48
764542,572746,5704,2,590.77
714297,826241,2107,4,854.64
378070,67459,98,3,1237.05
24544,640591,4248,5,525.49
715740,255771,7140,1,383.44
486604,924954,5963,2,1175.81
352953,13165,1958,1,411.77
146364,565880,7795,1,856.06
935778,489272,3942,4,658.25
969264,415634,4500,4,748.89
231101,41428,9677,3,845.49
212422,75721,876,3,430.56
6067,361675,617,1,884.1
813520,541404,9832,5,1020.06
350476,481574,7569,1,285.31
172901,300796,5999,3,143.62
957141,743468,1530,5,1056.51
706555,443000,5274,3,528.05
501874,417733,9194,2,544.04
778574,321993,1871,1,966.19
945855,937728,9832,2,1020.06
482334,546418,1887,3,801.03
758966,195577,7750,1,1477.17
890358,153004,876,4,430.56
200023,674707,8134,3,142.15
865923,826051,2489,3,1246.39
388602,910785,174,3,510.78
128229,604186,9407,1,267.44
225286,566832,8875,5,398.36
815162,390693,9415,1,986.66
759887,284064,688,3,1114.22
278173,362392,1512,4,950.25
152114,906924,5324,4,1495.85
149768,545474,876,1,430.56
518926,482305,6856,5,733.48
605740,484773,7883,1,1179.77
706044,233951,5967,3,494.37
346528,767011,1887,1,801.03
953441,400925,617,5,884.1
623739,778193,158,3,1018.56
792438,18155,8017,4,917.44
617941,397512,5619,5,1312.08
735027,509482,1958,1,411.77
627983,703738,1958,1,411.77
853569,557909,6536,5,629.12
829697,613882,485,4,333.43
657580,980917,6927,3,856.41
979832,138281,232,3,314.82
151780,181469,5157,3,916.11
783845,28187,7761,2,310.8
267497,434778,9677,3,845.49
297144,658036,3952,4,790.0
989522,42994,8862,4,219.82
395810,158591,2614,3,638.09
612183,365927,6059,3,1352.99
553483,771977,2226,5,1315.98
773982,569485,641,1,677.15
99074,838894,12,3,1460.7
564610,349339,9832,4,1020.06
136748,415241,2323,3,163.41
544387,94870,4500,3,748.89
866940,138880,6436,4,351.84
560927,154864,641,3,677.15
328465,323531,9436,4,344.19
286189,459222,2323,4,163.41
58214,558861,2614,4,638.09
83670,525083,2886,5,1362.09
805634,275803,1893,1,705.31
159206,677404,9854,4,716.26
559804,981555,7750,2,1477.17
228549,629642,8831,5,328.9
56785,249617,6059,2,1352.99
558968,827438,8167,3,183.11
787485,410216,5188,1,889.98
554923,543619,5914,2,73.9
3447,642857,6520,5,1359.76
1632,401732,6856,4,733.48
934479,25717,2579,2,1152.56
172275,119778,6149,2,1189.75
467895,777625,6302,1,1175.16
506771,88952,4131,5,1449.82
891901,642852,5564,5,837.22
54883,96036,1871,3,966.19
32520,134803,2456,4,741.07
938401,935658,6770,4,752.17
210770,212172,3966,4,1442.35
940314,459378,2579,1,1152.56
89314,593460,1530,5,1056.51
248103,231256,8559,2,356.76
121868,647261,8044,5,521.48
683870,362680,8971,5,402.55
153773,40402,4337,4,391.66
22572,481775,2994,3,356.35
329309,357547,5704,5,590.77
282172,294497,7566,5,335.17
906845,134348,2107,2,854.64
945069,376875,2523,4,58.5
645540,635422,6436,5,351.84
143542,689902,6856,2,733.48
773829,788916,6986,3,1198.17
566841,628159,5239,1,947.58
322038,554298,8971,2,402.55
235643,826395,2059,1,1455.41
877858,722180,8854,4,365.99
873505,120271,661,3,861.91
677542,924282,1819,2,627.02
957747,301168,661,1,861.91
671085,217964,5564,3,837.22
680853,485661,9450,2,103.25
764523,598951,9415,5,986.66
356973,662268,5239,4,947.58
662753,412186,1073,2,1184.89
824249,697558,7747,5,740.59
131283,328452,8121,4,330.78
971212,639183,8769,5,192.04
279479,24482,5624,1,1235.6
811056,299940,6149,5,1189.75
479141,672759,9280,1,669.08
552842,539376,7883,1,1179.77
337024,463947,4766,3,143.42
502705,522797,6070,2,1154.63
807546,603151,5999,1,143.62
891791,534642,1799,3,1367.5
475178,576745,5549,3,360.98
973359,598191,5881,5,51.44
832134,101660,9410,3,594.08
982535,722559,1819,5,627.02
569160,1082,7866,5,1210.48
643852,260634,8971,4,402.55
237584,817462,5188,1,889.98
519170,495770,5382,5,993.32
400189,680203,1958,2,411.77
767301,730628,2512,4,1277.95
561115,991629,6927,4,856.41
349934,156579,8762,3,1070.52
639650,395618,3942,4,658.25
91385,699054,2508,5,579.92
434260,857605,9677,2,845.49
617630,710896,5549,1,360.98
718753,472147,5274,2,528.05
51508,538005,2579,1,1152.56
162330,905219,1512,2,950.25
46947,770661,4882,4,893.12
603063,240389,8044,5,521.48
894393,63942,5274,3,528.05
248483,607979,5531,5,1023.65
229792,794573,8854,2,365.99
285665,796235,4071,4,956.73
968248,86842,9280,1,669.08
689991,741704,6892,1,1370.66
221588,242944,5704,1,590.77
283082,804895,9450,1,103.25
680728,770839,4592,5,1198.67
223939,568193,4335,2,420.54
819524,490761,8862,4,219.82
553661,197394,6302,2,1175.16
268665,143503,8101,1,1148.2
531329,987973,2886,4,1362.09
681965,823837,6927,1,856.41
570497,435237,5962,3,207.05
330130,330714,4969,5,889.71
146568,8666,8134,2,142.15
22617,266158,6436,4,351.84
321612,84791,7566,5,335.17
59044,526745,5157,4,916.11
769077,558714,6856,5,733.48
121670,423470,2865,5,217.48
140373,471532,2436,1,358.96
590781,48429,6520,1,1359.76
441071,889277,4248,1,525.49
261268,778475,6436,5,351.84
233207,831594,7795,5,856.06
892484,665277,8831,4,328.9
752584,112336,5914,1,73.9
6928,809219,7550,4,211.52
523649,363732,7174,3,223.3
97433,298152,8188,3,267.66
950442,325033,9415,3,986.66
769682,26056,4969,3,889.71
206148,51596,7453,2,1298.95
740675,615754,1738,2,483.88
10534,846093,9502,5,57.03
466567,276785,6927,3,856.41
510679,771312,9450,1,103.25
223328,4114,6302,2,1175.16
288070,850033,8762,3,1070.52
139721,825578,223,3,241.64
934182,565528,158,2,1018.56
121225,224540,5157,2,916.11
37076,725425,3892,3,1324.62
11795,785799,8044,3,521.48
7037,535228,6927,3,856.41
289368,160500,5881,3,51.44
136690,992312,4462,2,1294.08
313422,565795,5704,3,590.77
776821,597120,5967,4,494.37
896057,158612,5624,3,1235.6
70958,163704,1512,4,950.25
167873,617121,7750,3,1477.17
835337,754588,2323,3,163.41
662028,544284,6001,5,1150.41
243903,280886,8854,2,365.99
460088,527494,7774,5,1078.55
550594,811685,1043,3,1360.73
42980,673140,5619,5,1312.08
642106,259172,7635,5,678.72
568425,373043,5704,5,590.77
967549,645548,7774,2,1078.55
656626,261876,1566,3,591.2
778482,497224,9280,3,669.08
567899,35661,5967,2,494.37
480752,992729,7174,1,223.3
571418,292884,4969,3,889.71
708133,227111,1799,4,1367.5
542391,115416,2206,4,1483.74
622810,867908,4500,2,748.89
623814,592134,8559,1,356.76
527478,615880,8134,5,142.15
476709,600630,6446,2,98.32
316499,475241,8167,2,183.11
390180,621899,6687,1,805.97
861574,867187,5382,4,993.32
577875,29430,2523,1,58.5
548676,391371,485,2,333.43
704750,121854,6302,3,1175.16
833029,70521,4337,1,391.66
552866,710785,8167,2,183.11
566797,206456,1308,1,193.92
814492,865867,6832,5,1094.28
237281,559691,98,4,1237.05
505554,848872,232,5,314.82
116448,144761,661,1,861.91
69306,435239,6001,4,1150.41
114738,371872,641,5,677.15
944181,23990,223,5,241.64
527760,190666,5704,4,590.77
587517,614788,6446,2,98.32
170605,146034,8971,2,402.55
111749,711904,7550,2,211.52
691941,408209,5274,2,528.05
867898,504924,5999,3,143.62
108705,291221,8938,3,363.71
586764,962378,4337,1,391.66
4988,430159,641,5,677.15
87303,541284,7620,2,1131.83
994145,535696,5337,3,181.97
36350,252593,876,5,430.56
552953,192822,3449,3,103.22
316572,442071,3892,4,1324.62
738306,886927,876,2,430.56
597407,638263,9194,2,544.04
136771,879987,584,5,1194.22
175715,952745,3966,4,1442.35
486292,7214,9536,2,1208.91
263038,132317,4339,2,176.89
497136,960347,345,4,1220.68
28727,560215,217,1,101.36
803744,786753,5337,3,181.97
140240,914774,7747,4,740.59
787483,769247,3797,2,862.43
79219,307445,2427,2,1322.63
465727,716571,5239,2,947.58
60146,940992,9194,2,544.04
423033,168128,3797,3,862.43
550368,688197,6302,2,1175.16
64401,942273,5188,2,889.98
937876,536059,9891,4,1002.8
921737,219326,1893,4,705.31
675349,192278,8854,5,365.99
254587,116168,232,3,314.82
195069,568041,6686,5,661.35
571796,165820,1893,4,705.31
133378,378509,8875,3,398.36
152855,330497,8746,4,236.28
183986,492790,688,2,1114.22
97601,425726,9677,2,845.49
865055,498023,7635,1,678.72
156345,392978,2489,2,1246.39
169602,138235,7747,4,740.59
194549,512234,4537,2,641.1
669487,172976,4518,3,315.01
103583,311758,6927,2,856.41
184909,840262,6612,4,247.03
669898,161168,8017,2,917.44
587034,664345,7620,3,1131.83
302553,977788,8456,5,537.95
613931,167669,4248,3,525.49
671905,596940,1219,3,967.23
655029,446951,5806,2,1451.93
152930,681347,7550,2,211.52
795041,330719,5864,5,1417.44
288621,455716,4337,5,391.66
823987,310325,485,4,333.43
44994,988529,6059,1,1352.99
359152,350543,8854,4,365.99
940079,429721,6149,5,1189.75
969269,388532,2512,5,1277.95
121685,463641,7022,4,846.92
734291,547082,4337,2,391.66
959652,852900,8456,5,537.95
209507,723308,6302,5,1175.16
761424,903354,9436,5,344.19
575801,491924,8188,5,267.66
565589,139868,2489,4,1246.39
139104,364845,2579,5,1152.56
790811,343888,2436,4,358.96
167512,658419,1530,2,1056.51
755153,332717,8456,4,537.95
946954,609848,3892,2,1324.62
569137,390637,8862,4,219.82
521797,752458,2508,5,579.92
304508,341932,5239,4,947.58
141644,236545,4438,1,1256.48
187471,586694,7566,1,335.17
421915,383481,6927,1,856.41
261688,822729,4537,2,641.1
697895,344664,6520,3,1359.76
7078,485280,5998,1,1431.07
747592,643399,9415,1,986.66
841886,175778,4248,2,525.49
64159,536897,5914,2,73.9
489433,819535,5549,1,360.98
386788,716060,5475,2,182.27
944403,398224,1893,3,705.31
264957,132578,2865,5,217.48
933478,991003,5274,1,528.05
205548,624466,2508,5,579.92
198579,176710,8456,4,537.95
429147,617856,3246,4,1464.29
98209,311759,1073,3,1184.89
970317,593312,6290,1,210.04
799134,574810,3962,5,582.1
492142,846311,1738,2,483.88
885134,969396,8241,3,1102.11
601456,196270,345,2,1220.68
230784,539265,5274,4,528.05
983986,374354,9450,5,103.25
224447,955338,8017,1,917.44
138440,417695,641,4,677.15
522856,515645,3246,1,1464.29
485778,430805,5967,1,494.37
361050,444648,2489,4,1246.39
672773,19417,8971,3,402.55
401650,486476,9436,5,344.19
962566,333674,5099,5,320.43
840946,286420,3401,3,211.19
64338,112851,4500,4,748.89
532997,245536,8831,4,328.9
538552,925373,8167,4,183.11
235374,307021,6970,5,1322.29
299663,301258,2994,1,356.35
289511,54266,7635,1,678.72
962162,266730,9120,4,1483.46
205315,119129,6162,2,1018.48
720359,885061,7635,2,678.72
267371,72072,9280,4,669.08
685578,537586,2523,3,58.5
932195,444522,3246,5,1464.29
7501,133480,9832,2,1020.06
66605,452680,3090,5,130.39
780571,861062,9677,1,845.49
77132,921962,345,4,1220.68
991628,632300,2508,1,579.92
625573,448679,7453,2,1298.95
754441,769520,4339,4,176.89
74751,592041,159,4,102.22
708829,170252,9410,1,594.08
219048,801767,9502,4,57.03
595190,454885,8463,3,295.87
980307,885876,6856,2,733.48
188405,728424,6001,3,1150.41
317449,125503,3246,2,1464.29
213131,685165,4518,2,315.01
260452,558854,1871,2,966.19
142873,799841,2206,4,1483.74
233473,642325,4455,3,771.96
480525,829607,8456,1,537.95
947593,497465,9450,3,103.25
216259,568196,7750,5,1477.17
312984,87419,6832,1,1094.28
853647,70707,7453,4,1298.95
199345,221855,8862,4,219.82
570036,595769,8167,4,183.11
646800,936513,7566,1,335.17
988304,844254,2107,1,854.64
501265,323259,617,4,884.1
806880,887224,6302,4,1175.16
214799,278021,5141,3,847.68
488486,697923,5619,4,1312.08
433110,444391,2994,1,356.35
65020,987105,6892,2,1370.66
203579,875102,6149,3,1189.75
629981,903138,3892,5,1324.62
52478,447791,2323,5,163.41
865034,818844,1819,3,627.02
917737,349227,2865,4,217.48
96963,187141,1566,5,591.2
17269,758428,1043,2,1360.73
812804,643669,8241,1,1102.11
161327,674707,3892,3,1324.62
118714,804383,688,1,1114.22
910462,803404,9410,5,594.08
647518,242031,5967,5,494.37
406281,357386,1308,2,193.92
357443,366084,9194,2,544.04
765538,361490,8134,2,142.15
435629,759444,3797,3,862.43
216887,577865,217,1,101.36
211370,830721,8746,1,236.28
834871,518186,8241,2,1102.11
391793,315282,4292,1,182.94
333550,968238,5759,5,1355.49
271345,140125,5704,3,590.77
850143,685526,7566,2,335.17
39146,337396,8769,4,192.04
543028,888303,1089,4,1373.0
339180,933693,3090,5,130.39
366300,586146,8875,1,398.36
393056,259049,1871,5,966.19
911715,737361,835,1,895.44
616822,291231,1871,1,966.19
750509,153113,1887,2,801.03
108124,96551,3449,5,103.22
238586,503485,4292,3,182.94
417053,750622,8971,3,402.55
492970,746458,1958,4,411.77
295769,989707,5531,1,1023.65
357485,225995,1219,5,967.23
266963,328865,5998,1,1431.07
95606,631540,8559,5,356.76
849088,787921,793,5,1396.95
753055,606103,5324,1,1495.85
304668,892171,4438,4,1256.48
701029,221720,1530,4,1056.51
45617,764617,3090,3,130.39
953625,370499,8875,2,398.36
810650,594268,7761,2,310.8
322230,215997,2323,1,163.41
842264,52023,3942,1,658.25
788415,949358,7569,2,285.31
990297,332685,7883,3,1179.77
547725,738833,217,4,101.36
316479,710838,6770,3,752.17
526294,587393,2949,4,1392.35
873400,422410,8559,5,356.76
556842,137529,2206,1,1483.74
249,570008,5564,4,837.22
448851,685629,1530,3,1056.51
227233,515728,6520,2,1359.76
15347,894357,4248,5,525.49
864056,692733,7177,3,883.85
545522,729416,4518,3,315.01
370200,902641,1799,2,1367.5
38271,131002,8862,5,219.82
26489,100905,5188,4,889.98
970046,33244,6686,3,661.35
404018,140490,9120,5,1483.46
883193,578418,6749,3,969.27
934680,360254,2523,3,58.5
775878,659666,1089,1,1373.0
995156,715059,1512,3,950.25
983680,124878,2323,5,163.41
815270,133468,4462,5,1294.08
677334,727016,7795,3,856.06
251466,211475,4462,4,1294.08
509784,807491,6536,4,629.12
783842,753892,8241,2,1102.11
628959,65795,3144,5,876.59
213857,400324,1566,1,591.2
244373,903324,9854,1,716.26
57123,321018,98,2,1237.05
445967,402036,5962,1,207.05
994002,927546,8784,1,550.3
725870,732208,6686,3,661.35
287205,323714,6149,3,1189.75
969268,289574,5324,2,1495.85
496724,184889,2994,5,356.35
216049,138169,4438,5,1256.48
132376,772926,8746,4,236.28
362734,734413,7883,1,1179.77
194755,930325,8027,5,1430.95
609970,821050,5239,5,947.58
982371,547082,5704,3,590.77
40186,63308,345,1,1220.68
49312,291562,8862,3,219.82
843846,551835,4882,5,893.12
150588,937728,6070,3,1154.63
216686,723331,9832,1,1020.06
64171,748072,8134,1,142.15
195340,580076,5382,2,993.32
132047,641991,4438,2,1256.48
896602,424245,232,3,314.82
454584,387429,688,5,1114.22
925827,244813,6766,4,1327.85
996219,591272,2059,4,1455.41
48480,267021,2059,2,1455.41
667923,137077,158,3,1018.56
441722,307646,8971,3,402.55
426646,690103,5759,1,1355.49
381879,184739,1819,4,627.02
624763,926672,8456,1,537.95
156370,767300,3966,5,1442.35
229609,952674,8101,5,1148.2
10516,559717,4882,1,893.12
188518,153093,2226,4,1315.98
549366,607968,2226,4,1315.98
296744,821712,3797,1,862.43
822190,961249,4455,3,771.96
82358,344261,1512,3,950.25
82666,50961,9832,3,1020.06
239563,494453,8875,2,398.36
277814,698051,2949,1,1392.35
941359,48340,7761,5,310.8
184960,393644,4969,5,889.71
210565,501611,5704,2,590.77
834971,42674,8188,5,267.66
280921,965319,159,3,102.22
538389,173693,9891,2,1002.8
255892,226124,1738,2,483.88
24080,98041,5274,2,528.05
772258,83570,2323,5,163.41
438741,13297,876,1,430.56
742124,551569,3030,2,542.4
377058,582461,5619,5,1312.08
924755,480971,4313,3,1464.61
754276,621700,8762,4,1070.52
753216,590829,8167,2,183.11
153950,530269,2427,4,1322.63
571252,341,5864,3,1417.44
985691,209514,2059,1,1455.41
221038,243443,6536,5,629.12
265008,85515,6711,1,265.31
734198,167860,9502,3,57.03
909605,135236,8121,3,330.78
7393,758037,5704,2,590.77
56285,533759,3962,1,582.1
90129,454885,8076,5,655.6
553054,162887,7635,5,678.72
915300,31154,4071,5,956.73
908655,48995,5726,4,636.42
111859,478246,5099,2,320.43
625286,641279,1819,2,627.02
331979,38091,6001,3,1150.41
200092,257966,5382,3,993.32
73827,861062,3966,4,1442.35
133467,127903,8746,4,236.28
32998,69535,2886,4,1362.09
699064,281371,3797,1,862.43
991542,122549,8121,5,330.78
341070,886171,2206,4,1483.74
129336,596120,876,4,430.56
992275,985654,1073,5,1184.89
473660,271164,661,1,861.91
826446,435909,9832,5,1020.06
449270,464632,9120,1,1483.46
906266,160263,98,3,1237.05
754381,675389,8831,5,328.9
798913,543909,8076,3,655.6
215807,698051,6892,5,1370.66
256788,824048,1819,1,627.02
232670,60350,6001,4,1150.41
239728,849498,7140,2,383.44
300347,103800,2865,4,217.48
727557,604057,6749,3,969.27
752047,270591,1958,4,411.77
740832,366758,7566,5,335.17
42593,34489,3687,3,969.4
777555,108821,6749,4,969.27
884974,471509,5881,1,51.44
111070,949895,6856,4,733.48
351627,973486,158,2,1018.56
309151,683186,8101,3,1148.2
513633,580123,8463,2,295.87
438299,646585,8746,4,236.28
934606,408221,7774,3,1078.55
635293,991136,2456,1,741.07
239378,953521,5864,2,1417.44
616227,511388,6770,2,752.17
489494,993022,8746,5,236.28
359538,617864,8762,2,1070.52
288300,605797,3687,2,969.4
358539,892221,2489,1,1246.39
236937,865435,1799,4,1367.5
951578,967838,5337,4,181.97
859541,862865,1073,3,1184.89
81573,668684,5337,2,181.97
631972,188492,7795,4,856.06
738662,72685,4337,1,391.66
706829,948962,2489,2,1246.39
854301,228836,1887,1,801.03
673192,60262,9415,4,986.66
118990,890656,5624,4,1235.6
622161,477795,5759,1,1355.49
812165,644207,5759,1,1355.49
696373,918813,3797,1,862.43
516437,821798,8040,3,1262.0
567144,50375,5914,4,73.9
493815,885779,1512,4,950.25
361909,777024,8040,4,1262.0
412972,526370,159,3,102.22
169045,874852,4071,1,956.73
229251,985343,9407,1,267.44
334062,122867,3687,3,969.4
156529,161257,8831,3,328.9
196854,670925,5141,4,847.68
163697,268698,8121,2,330.78
49958,773056,4270,5,1471.99
376274,189129,6986,3,1198.17
37144,279295,6612,1,247.03
860650,20928,6711,4,265.31
187723,503897,8134,1,142.15
434175,229417,4131,4,1449.82
49022,619653,8769,4,192.04
638376,427138,9832,1,1020.06
753694,214759,6149,5,1189.75
413679,412439,2523,2,58.5
355025,376755,174,2,510.78
408924,332417,4248,1,525.49
384120,987624,7566,2,335.17
737154,297588,9436,3,344.19
848834,730910,5806,1,1451.93
747838,129347,174,4,510.78
600111,666405,4131,3,1449.82
58795,61940,6766,2,1327.85
591391,276631,5806,4,1451.93
516474,271107,688,5,1114.22
268684,285319,9120,3,1483.46
485265,568725,1161,1,1186.47
942089,474367,3952,5,790.0
323631,251502,1512,5,950.25
218318,557059,5881,1,51.44
76927,96789,4339,1,176.89
505794,345243,6766,4,1327.85
965002,498491,3962,1,582.1
99200,211809,3962,4,582.1
801911,307856,217,5,101.36
71327,194697,2066,4,1364.6
33571,446170,1089,5,1373.0
391805,364038,5324,3,1495.85
393090,3838,793,1,1396.95
212978,957776,1161,5,1186.47
322282,797308,7795,3,856.06
341368,104602,9415,5,986.66
838048,317822,6766,4,1327.85
288598,725085,6892,5,1370.66
762290,325166,3030,3,542.4
30505,196713,223,3,241.64
345006,55179,6892,5,1370.66
902023,390511,8040,5,1262.0
788220,296963,8875,5,398.36
997962,994595,2508,2,579.92
686153,929223,5324,5,1495.85
503151,337651,6687,5,805.97
985823,199352,5324,5,1495.85
978320,749810,5881,1,51.44
883234,656244,8875,1,398.36
559352,929802,8769,1,192.04
982741,463702,9536,1,1208.91
662887,383828,5564,4,837.22
672866,812835,7774,3,1078.55
855702,436086,3449,4,103.22
451127,305384,8831,1,328.9
115876,2529,9280,5,669.08
223257,100191,6892,1,1370.66
99092,993073,6986,5,1198.17
63662,121907,9677,1,845.49
49833,268089,1756,2,705.37
714139,972948,1161,4,1186.47
124969,895498,3952,4,790.0
300754,744953,8875,3,398.36
181684,832729,1738,1,483.88
445639,710411,4592,2,1198.67
820556,873904,6770,3,752.17
725790,276753,9891,3,1002.8
174746,290426,1566,3,591.2
90906,998758,5337,1,181.97
856498,433709,7022,3,846.92
312597,295007,9854,3,716.26
175519,408778,835,2,895.44
326051,502648,2865,3,217.48
162069,140491,223,3,241.64
110185,53979,3090,2,130.39
850019,795336,2886,2,1362.09
726318,654437,6986,2,1198.17
9914,921904,1043,5,1360.73
568956,182786,2512,5,1277.95
832106,995200,5141,5,847.68
738345,946675,3090,1,130.39
663099,299099,6059,4,1352.99
812057,140775,12,1,1460.7
162454,446856,5619,3,1312.08
693792,906345,4339,5,176.89
844541,182349,6059,4,1352.99
7353,385492,4537,5,641.1
286082,360421,5806,5,1451.93
976147,660900,617,3,884.1
774546,543380,9280,5,669.08
823887,130133,485,3,333.43
39513,701672,584,4,1194.22
566575,861388,9407,4,267.44
875586,333885,8076,3,655.6
455611,912667,6687,5,805.97
316763,633274,8463,5,295.87
310195,3744,5099,5,320.43
239911,36606,6892,2,1370.66
927836,728142,4248,4,525.49
673803,714732,8017,1,917.44
497276,475856,5239,2,947.58
295551,579116,5998,2,1431.07
280367,130983,232,2,314.82
692647,261847,661,1,861.91
889448,572394,1095,4,1349.17
476284,65794,2865,5,217.48
832752,489872,4455,1,771.96
38800,716898,6290,3,210.04
192093,792824,1566,1,591.2
344839,231419,4462,2,1294.08
671730,53011,8831,5,328.9
261961,196724,232,1,314.82
467043,804164,8769,2,192.04
732417,812149,5806,1,1451.93
785912,963231,4313,2,1464.61
627419,336196,1043,3,1360.73
397645,768958,6749,1,969.27
508927,525213,5806,5,1451.93
297256,895165,1799,5,1367.5
67930,412883,2614,1,638.09
580036,942737,7566,4,335.17
267280,607893,9891,2,1002.8
396467,384294,7566,2,335.17
32642,431836,6963,5,703.49
356806,707412,793,4,1396.95
796719,983080,4537,3,641.1
666871,909395,9854,1,716.26
418719,586653,5704,5,590.77
603894,673344,5188,2,889.98
505844,909064,4882,3,893.12
721973,390411,3797,1,862.43
298400,143654,5337,1,181.97
231988,403417,4339,1,176.89
528200,608511,3962,4,582.1
789502,896782,8831,2,328.9
770880,175912,1738,2,483.88
611768,182962,8241,1,1102.11
491369,959797,584,2,1194.22
893473,222444,4071,1,956.73
568333,160952,9280,2,669.08
221283,422153,5531,3,1023.65
202387,524170,8854,2,365.99
184179,763640,7635,3,678.72
454575,857814,2206,3,1483.74
348674,889984,2226,4,1315.98
785978,446533,5549,2,360.98
63167,363964,6686,1,661.35
235698,646895,8017,5,917.44
919849,678102,6612,4,247.03
110117,920609,6436,1,351.84
435165,105824,7774,1,1078.55
837052,856720,3892,4,1324.62
711743,886678,8101,1,1148.2
268201,68320,9502,4,57.03
424910,468392,6770,1,752.17
410241,219637,617,2,884.1
969564,376606,1799,4,1367.5
995654,439317,4500,1,748.89
767327,808425,7883,3,1179.77
506513,798523,6536,5,629.12
288775,388863,5726,1,636.42
421171,786694,1819,2,627.02
333132,75066,3401,3,211.19
895703,98609,8044,5,521.48
11994,678416,9280,1,669.08
571005,30702,4337,3,391.66
70877,51663,5759,5,1355.49
636986,977603,7177,4,883.85
935176,525212,8456,1,537.95
661964,167495,5726,2,636.42
462040,73911,8121,2,330.78
593369,957885,6612,5,247.03
288328,444484,5475,5,182.27
966283,423754,1893,3,705.31
349970,481634,8831,3,328.9
234611,26304,1869,1,1174.09
40481,449133,5324,3,1495.85
530534,774408,8831,1,328.9
70034,511053,1095,3,1349.17
253911,348281,6302,5,1175.16
82491,918423,5564,1,837.22
755959,344349,6612,4,247.03
327531,144832,688,5,1114.22
819404,716728,8134,2,142.15
512522,643034,2949,4,1392.35
872589,230020,9536,1,1208.91
542382,871796,8188,1,267.66
235057,448484,1219,1,967.23
286886,693462,5963,5,1175.81
335142,112840,485,2,333.43
673916,90900,1089,2,1373.0
192979,977944,8241,5,1102.11
617191,707965,1089,5,1373.0
195838,127661,4071,2,956.73
489992,650821,661,4,861.91
213172,34236,2427,3,1322.63
225194,834993,5806,4,1451.93
103886,206891,4292,2,182.94
539366,401745,688,5,1114.22
653650,723265,2994,5,356.35
443781,220799,6162,4,1018.48
372606,213431,9502,5,57.03
406497,670034,5382,3,993.32
410699,30651,4766,5,143.42
406922,371885,2066,3,1364.6
997492,30636,8241,2,1102.11
77844,243409,6832,4,1094.28
343837,242922,5026,2,753.2
426656,265587,7140,1,383.44
365588,731655,9450,2,103.25
698152,211644,98,5,1237.05
106262,598097,3090,3,130.39
270379,116613,8076,2,655.6
475827,61787,6687,4,805.97
77694,660445,1095,4,1349.17
666956,808201,8017,2,917.44
618116,852664,4537,4,641.1
366880,814381,174,2,510.78
834834,334102,5914,4,73.9
566850,707990,1799,1,1367.5
709514,716682,6832,3,1094.28
414211,806429,9415,4,986.66
966811,212260,1530,1,1056.51
928852,547140,4500,3,748.89
570085,876381,1161,4,1186.47
523102,866399,8134,2,142.15
637856,348853,12,1,1460.7
818473,458510,8784,3,550.3
337233,716077,2206,3,1483.74
677566,887041,1073,1,1184.89
787559,31705,4337,2,391.66
535669,968328,6970,3,1322.29
74528,128371,9536,1,1208.91
969585,969198,9407,5,267.44
13355,725632,5099,4,320.43
462331,348227,4537,1,641.1
668748,223656,9891,2,1002.8
683292,528496,9502,1,57.03
976190,321730,8121,5,330.78
971223,774924,7566,1,335.17
